cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
37,CRITICAL_SWAP,11,5,5,0,0,0,11,0,"{}",232.4480549009882
37,CRITICAL_INSERT,11,6,6,0,0,0,11,0,"{}",223.9288013889515
37,O1_O9,2534,95,84,11,0,11,2534,0,"{}",206.37782089327254
38,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G4_BALANCED=2}",Infinity
38,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=13, G2_TEC=15, G3_TWC=15, G4_BALANCED=51}",Infinity
38,CATA_TEST,123,42,23,19,0,19,123,0,"{}",210.38217460080355
38,CATA_APPLY,74,38,0,38,1,37,74,1,"{G4_BALANCED=1}",187.3529382585938
38,CRITICAL_SWAP,11,3,3,0,0,0,11,0,"{}",229.4814228000069
38,CRITICAL_INSERT,11,5,5,0,0,0,11,0,"{}",204.89512111879296
38,O1_O9,2615,74,63,11,3,8,2615,3,"{G1_CMAX=2, G4_BALANCED=1}",181.94051202800432
39,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
39,PARENT,0,0,0,100,99,1,0,99,"{G1_CMAX=14, G2_TEC=15, G3_TWC=15, G4_BALANCED=55}",Infinity
39,CATA_TEST,107,36,20,16,0,16,107,0,"{}",200.63570866060638
39,CATA_APPLY,78,34,3,31,0,31,78,0,"{}",207.39999301485443
39,CRITICAL_SWAP,11,3,3,0,0,0,11,0,"{}",235.81952005845687
39,CRITICAL_INSERT,11,8,8,0,0,0,11,0,"{}",196.70920897306337
39,O1_O9,2711,83,72,11,1,10,2711,1,"{G1_CMAX=1}",185.79915854122277
40,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",Infinity
40,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=15, G2_TEC=14, G3_TWC=12, G4_BALANCED=50}",Infinity
40,CATA_TEST,101,42,24,18,1,17,101,1,"{G3_TWC=1}",229.22352646759387
40,CATA_APPLY,79,44,4,40,2,38,79,2,"{G3_TWC=1, G4_BALANCED=1}",230.3356654303754
40,CRITICAL_SWAP,12,8,8,0,0,0,12,0,"{}",237.40408192396507
40,CRITICAL_INSERT,12,10,10,0,0,0,12,0,"{}",224.26707815793785
40,O1_O9,2802,113,101,12,1,11,2802,1,"{G4_BALANCED=1}",202.55758611709047
41,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G3_TWC=1, G4_BALANCED=1}",Infinity
41,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=14, G2_TEC=15, G3_TWC=14, G4_BALANCED=54}",Infinity
41,CATA_TEST,132,36,16,20,0,20,132,0,"{}",194.79563861220532
41,CATA_APPLY,72,41,4,37,0,37,72,0,"{}",206.8117538105667
41,CRITICAL_SWAP,12,4,4,0,0,0,12,0,"{}",213.37838166913141
41,CRITICAL_INSERT,12,7,6,1,0,1,12,0,"{}",200.16771917510692
41,O1_O9,2873,70,59,11,1,10,2873,1,"{G1_CMAX=1}",191.2813460871679
42,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G3_TWC=1, G4_BALANCED=1}",Infinity
42,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=54}",Infinity
42,CATA_TEST,118,31,16,15,1,14,118,1,"{G2_TEC=1}",203.80980145517057
42,CATA_APPLY,75,26,2,24,0,24,75,0,"{}",235.86892382845934
42,CRITICAL_SWAP,12,5,5,0,0,0,12,0,"{}",218.56290803095496
42,CRITICAL_INSERT,12,8,8,0,0,0,12,0,"{}",213.50872053617238
42,O1_O9,2984,88,76,12,0,12,2984,0,"{}",197.03731461701256
43,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,1,"{G4_BALANCED=1}",Infinity
43,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=54}",Infinity
43,CATA_TEST,132,48,25,23,0,23,132,0,"{}",200.00084022969654
43,CATA_APPLY,72,36,3,33,1,32,72,1,"{G2_TEC=1}",211.81843302643816
43,CRITICAL_SWAP,13,4,4,0,0,0,13,0,"{}",224.3277266183528
43,CRITICAL_INSERT,13,7,6,1,0,1,13,0,"{}",213.48304296860314
43,O1_O9,3079,74,62,12,1,11,3079,1,"{G3_TWC=1}",186.18258164973076
44,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G3_TWC=2}",Infinity
44,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=15, G2_TEC=14, G3_TWC=13, G4_BALANCED=55}",Infinity
44,CATA_TEST,119,45,25,20,0,20,119,0,"{}",216.89230303728846
44,CATA_APPLY,75,39,2,37,0,37,75,0,"{}",186.5555032825312
44,CRITICAL_SWAP,13,7,7,0,0,0,13,0,"{}",212.24321953339762
44,CRITICAL_INSERT,13,8,8,0,0,0,13,0,"{}",206.11904708607122
44,O1_O9,3204,77,64,13,0,13,3204,0,"{}",185.9617304288669
45,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G3_TWC=1, G4_BALANCED=4}",Infinity
45,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=14, G2_TEC=15, G3_TWC=14, G4_BALANCED=51}",Infinity
45,CATA_TEST,107,29,14,15,0,15,107,0,"{}",239.5104397053577
45,CATA_APPLY,78,37,4,33,0,33,78,0,"{}",230.35840233156276
45,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",231.252368152962
45,CRITICAL_INSERT,13,11,11,0,0,0,13,0,"{}",195.7099820390858
45,O1_O9,3335,84,71,13,1,12,3335,1,"{G1_CMAX=1}",185.85872260400035
46,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
46,PARENT,0,0,0,100,99,1,0,99,"{G1_CMAX=14, G2_TEC=15, G3_TWC=15, G4_BALANCED=55}",Infinity
46,CATA_TEST,117,38,22,16,0,16,117,0,"{}",199.01536906371183
46,CATA_APPLY,75,37,2,35,0,35,75,0,"{}",203.80980145517057
46,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",203.51850872990698
46,CRITICAL_INSERT,14,8,8,0,0,0,14,0,"{}",204.46788428196763
46,O1_O9,3459,109,95,14,1,13,3459,1,"{G1_CMAX=1}",188.04018331206024
47,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G4_BALANCED=2}",Infinity
47,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=53}",Infinity
47,CATA_TEST,151,53,31,22,0,22,151,0,"{}",218.14791835864858
47,CATA_APPLY,68,28,4,24,0,24,68,0,"{}",209.70934984045746
47,CRITICAL_SWAP,15,5,5,0,0,0,15,0,"{}",213.86965948639775
47,CRITICAL_INSERT,15,10,10,0,0,0,15,0,"{}",200.56150078687898
47,O1_O9,3572,93,78,15,2,13,3572,2,"{G3_TWC=2}",187.19869399952117
48,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,1,"{G4_BALANCED=1}",Infinity
48,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=13, G2_TEC=15, G3_TWC=15, G4_BALANCED=53}",Infinity
48,CATA_TEST,123,30,11,19,1,18,123,1,"{G4_BALANCED=1}",252.72812954418544
48,CATA_APPLY,74,43,2,41,0,41,74,0,"{}",212.8900614826192
48,CRITICAL_SWAP,15,3,3,0,0,0,15,0,"{}",260.2942251088734
48,CRITICAL_INSERT,15,13,13,0,0,0,15,0,"{}",197.0263975461842
48,O1_O9,3747,113,99,14,2,12,3747,2,"{G1_CMAX=2}",183.45523808062248
49,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G4_BALANCED=2}",Infinity
49,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=53}",Infinity
49,CATA_TEST,127,43,24,19,0,19,127,0,"{}",223.82781872175107
49,CATA_APPLY,73,32,3,29,1,28,73,1,"{G2_TEC=1}",194.8834302500385
49,CRITICAL_SWAP,17,5,5,0,0,0,17,0,"{}",212.05975294678885
49,CRITICAL_INSERT,17,6,6,0,0,0,17,0,"{}",206.63770751817034
49,O1_O9,3906,279,264,15,1,14,3906,1,"{G3_TWC=1}",193.74246289933524
50,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
50,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=52}",Infinity
50,CATA_TEST,137,46,25,21,0,21,137,0,"{}",233.27555356090767
50,CATA_APPLY,71,29,5,24,1,23,71,1,"{G3_TWC=1}",212.21995769478175
50,CRITICAL_SWAP,18,7,7,0,0,0,18,0,"{}",220.2916939438837
50,CRITICAL_INSERT,18,16,16,0,0,0,18,0,"{}",214.68696145077413
50,O1_O9,4076,420,402,18,0,18,4076,0,"{}",191.8360531393011
51,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G3_TWC=3, G4_BALANCED=2}",Infinity
51,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=15, G3_TWC=12, G4_BALANCED=52}",Infinity
51,CATA_TEST,106,31,14,17,0,17,106,0,"{}",269.7463251151431
51,CATA_APPLY,78,34,5,29,1,28,78,1,"{G4_BALANCED=1}",218.56053158058597
51,CRITICAL_SWAP,17,8,8,0,0,0,17,0,"{}",218.23117367450277
51,CRITICAL_INSERT,17,14,14,0,0,0,17,0,"{}",232.84345200177233
51,O1_O9,4297,366,349,17,0,17,4297,0,"{}",199.33455056906064
52,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G3_TWC=1, G4_BALANCED=2}",Infinity
52,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=15, G3_TWC=12, G4_BALANCED=53}",Infinity
52,CATA_TEST,119,40,22,18,0,18,119,0,"{}",253.57724740315547
52,CATA_APPLY,75,34,3,31,0,31,75,0,"{}",238.23259915557506
52,CRITICAL_SWAP,19,7,7,0,0,0,19,0,"{}",247.4561240038472
52,CRITICAL_INSERT,19,15,15,0,0,0,19,0,"{}",231.09756927686692
52,O1_O9,4497,658,639,19,2,17,4497,2,"{G3_TWC=2}",222.35316441666484
53,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G3_TWC=1, G4_BALANCED=4}",Infinity
53,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=50}",Infinity
53,CATA_TEST,123,41,22,19,0,19,123,0,"{}",211.95591120446898
53,CATA_APPLY,74,34,5,29,1,28,74,1,"{G4_BALANCED=1}",206.2382999378284
53,CRITICAL_SWAP,19,5,5,0,0,0,19,0,"{}",203.4476659936047
53,CRITICAL_INSERT,19,11,11,0,0,0,19,0,"{}",203.25851813505565
53,O1_O9,4729,582,563,19,1,18,4729,1,"{G3_TWC=1}",185.8416261496004
54,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G4_BALANCED=2}",Infinity
54,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=14, G2_TEC=13, G3_TWC=15, G4_BALANCED=53}",Infinity
54,CATA_TEST,109,39,24,15,0,15,109,0,"{}",203.31615978644078
54,CATA_APPLY,77,32,3,29,1,28,77,1,"{G2_TEC=1}",203.80980145517057
54,CRITICAL_SWAP,22,14,14,0,0,0,22,0,"{}",204.07818567421032
54,CRITICAL_INSERT,22,14,14,0,0,0,22,0,"{}",204.4857477388138
54,O1_O9,4993,972,950,22,1,21,4993,1,"{G1_CMAX=1}",182.46192784102416
55,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G4_BALANCED=2}",Infinity
55,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=53}",Infinity
55,CATA_TEST,114,39,25,14,0,14,114,0,"{}",224.1294872527418
55,CATA_APPLY,76,38,5,33,0,33,76,0,"{}",216.79361901963225
55,CRITICAL_SWAP,23,9,9,0,0,0,23,0,"{}",210.47178138415723
55,CRITICAL_INSERT,23,18,18,0,0,0,23,0,"{}",216.79361901963225
55,O1_O9,5275,1167,1144,23,1,22,5275,1,"{G3_TWC=1}",189.98610749051846
56,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G4_BALANCED=4}",Infinity
56,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=15, G2_TEC=15, G3_TWC=10, G4_BALANCED=50}",Infinity
56,CATA_TEST,110,33,18,15,1,14,110,1,"{G4_BALANCED=1}",213.8192517016107
56,CATA_APPLY,77,43,10,33,0,33,77,0,"{}",237.91145852630518
56,CRITICAL_SWAP,23,12,12,0,0,0,23,0,"{}",213.8192517016107
56,CRITICAL_INSERT,23,21,21,0,0,0,23,0,"{}",231.9904805283381
56,O1_O9,5599,1220,1197,23,5,18,5599,5,"{G3_TWC=5}",195.03064115294353
57,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
57,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=12, G2_TEC=15, G3_TWC=14, G4_BALANCED=51}",Infinity
57,CATA_TEST,115,35,20,15,0,15,115,0,"{}",213.27906739691372
57,CATA_APPLY,76,31,6,25,0,25,76,0,"{}",219.09048266093134
57,CRITICAL_SWAP,26,16,16,0,0,0,26,0,"{}",206.85579080880916
57,CRITICAL_INSERT,26,22,22,0,0,0,26,0,"{}",202.01950344580894
57,O1_O9,5950,1505,1479,26,5,21,5950,5,"{G1_CMAX=3, G3_TWC=1, G4_BALANCED=1}",181.59534583309312
58,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=2, G3_TWC=2, G4_BALANCED=5}",Infinity
58,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=15, G2_TEC=13, G3_TWC=13, G4_BALANCED=49}",Infinity
58,CATA_TEST,141,46,29,17,1,16,141,1,"{G4_BALANCED=1}",206.07256445945802
58,CATA_APPLY,70,31,5,26,0,26,70,0,"{}",216.7577977998276
58,CRITICAL_SWAP,27,14,14,0,0,0,27,0,"{}",225.89898414817551
58,CRITICAL_INSERT,27,19,19,0,0,0,27,0,"{}",192.91942779342395
58,O1_O9,6339,1537,1510,27,0,27,6339,0,"{}",186.25510869407503
59,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G3_TWC=2, G4_BALANCED=1}",Infinity
59,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=53}",Infinity
59,CATA_TEST,124,37,22,15,0,15,124,0,"{}",248.31969675774388
59,CATA_APPLY,74,39,10,29,0,29,74,0,"{}",241.69585788791812
59,CRITICAL_SWAP,28,16,16,0,0,0,28,0,"{}",239.35908529424353
59,CRITICAL_INSERT,28,26,26,0,0,0,28,0,"{}",227.22592164817382
59,O1_O9,6820,1916,1888,28,1,27,6820,1,"{G4_BALANCED=1}",201.94176424439516
60,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",Infinity
60,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=14, G2_TEC=12, G3_TWC=14, G4_BALANCED=53}",Infinity
60,CATA_TEST,141,56,37,19,1,18,141,1,"{G2_TEC=1}",231.3619451598147
60,CATA_APPLY,70,34,7,27,1,26,70,1,"{G2_TEC=1}",212.87683863007229
60,CRITICAL_SWAP,31,16,16,0,0,0,31,0,"{}",232.48624795458508
60,CRITICAL_INSERT,31,25,25,0,0,0,31,0,"{}",217.34053361988921
60,O1_O9,7348,2305,2274,31,2,29,7348,2,"{G1_CMAX=1, G4_BALANCED=1}",188.05287727687994
61,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
61,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=14, G3_TWC=12, G4_BALANCED=55}",Infinity
61,CATA_TEST,132,48,34,14,0,14,132,0,"{}",202.74751589106074
61,CATA_APPLY,72,31,9,22,1,21,72,1,"{G2_TEC=1}",229.73191066770636
61,CRITICAL_SWAP,35,15,15,0,0,0,35,0,"{}",229.87271502602388
61,CRITICAL_INSERT,35,28,28,0,0,0,35,0,"{}",217.0705762760689
61,O1_O9,7992,2736,2701,35,3,32,7992,3,"{G3_TWC=3}",193.4013609133772
62,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=2, G4_BALANCED=1}",Infinity
62,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=13, G3_TWC=14, G4_BALANCED=54}",Infinity
62,CATA_TEST,106,36,23,13,0,13,106,0,"{}",214.97653745067393
62,CATA_APPLY,78,32,5,27,0,27,78,0,"{}",207.1686688370967
62,CRITICAL_SWAP,16,6,6,0,0,0,16,0,"{}",210.94948649245876
62,CRITICAL_INSERT,16,11,11,0,0,0,16,0,"{}",217.20500485084477
62,O1_O9,3624,125,109,16,1,15,3624,1,"{G3_TWC=1}",195.45730220799726
