generation,FE,group,branchId,lineageId,source,action,mask,archiveSize,selectedPbestFingerprint,fallback
1,100,"G4_BALANCED",148,48,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B8F0A2D5244608CA8FA622791330DA9A8B7CCF63B1B6E55A956E55022D662C77",false
1,100,"G4_BALANCED",149,49,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"F658191D5A2F9D1034381BE5408CA52683754AB8430212CDB9CF5B53DB65A8E7",false
1,100,"G4_BALANCED",150,50,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"FB0C5CA77E2F7BA0B7C8C53E64935ED348CDC41C5A01770FBAB70BA9C39F950E",false
1,100,"G4_BALANCED",151,51,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"20DD2F38A20A2AF78E5E5DD4DF74C63E51EA8106EBF6006BAA95ADB440349C37",false
1,100,"G4_BALANCED",152,52,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4AC960EB5C52AAE2743AB4188323FC61AB6957BB8A175DA3F39BCE8FB49ACCFC",false
1,100,"G4_BALANCED",153,53,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"87C67BF17EA105DB3F2EC45993ADD91856F4AFF8B8438C642D0342B272C5857D",false
1,100,"G4_BALANCED",154,54,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"C2DAA0AC19CCC8C9366DA233C7A5CB738F7CE2D772085F3488DD0406565B7C92",false
1,100,"G4_BALANCED",155,55,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"0B63A181D355CBFC0527BF514D9DBF27AAA19EC4671C9C5AC5AA9FEA3BC1F831",false
1,100,"G4_BALANCED",156,56,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"206348AE15E99D838895F51BEDC6A37F1AAD4002DBAB729842722A8F982BC873",false
1,100,"G4_BALANCED",157,57,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"55A342BF370690A3E78EFA8F4976426077A123F9FD9CCF75D7BEDBA1F60A10F4",false
1,100,"G4_BALANCED",158,58,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"1E8790E33336874FBB6033D1DEEBCDE27B2D4F51FB1FB04DC2AEB65E7F1486F3",false
1,100,"G4_BALANCED",159,59,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"17626EEDB8A0D1C377428EDCA8DE3653774384CE7866472CFC08AC8BBFC0873B",false
1,100,"G2_TEC",160,60,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"9C21F2E6AACDBA5DF6F8E54E09788B2C18F0A42BFFAB973461D0799ADBAEB095",false
1,100,"G2_TEC",161,61,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2699C595EF849BE8B0D1B02CF87089B0B126FC71FCF75461F17FE26E757E9FD1",false
1,100,"G2_TEC",162,62,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"D93307F137A25DBA6329BB6898009A9D946B44EC4D91C172193D9ED9CB0305A8",false
1,100,"G2_TEC",163,63,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"261447E75AA680B31D648E1DBFEAD18D37DC326E48BC507BFA2D84E7D930C6F0",false
1,100,"G2_TEC",164,64,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"5E7AFED311084309A425A4DE73DF24BA15E9CC5A0501AF5279D0E7B1A9739A2A",false
