runId,sourceRunId,reused,instance,instanceSha256,matrix,label,seed,status,reason,configurationSha256,initialPopulationSha256,fullEvaluations,wallClockMillis,cpuNanos,cfvfRepairs,caTaEvaluations,illegalSolutions,Fmax,Favg,FE,VarFw,highFatigueRatio,longestContinuousWork,totalNaturalRecovery,loadImbalance,frontSize
"20_2_3_1|QP|QP6|20260810","20_2_3_1|FV|FV-Full|20260810",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP6",20260810,COMPLETED,"EXACT_PROFILE_REUSE from 20_2_3_1|FV|FV-Full|20260810","8702a1f377affa5c9a8ff156f42865e66f5e71ee416d2c1fe422168701b5215b","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,273,250000000,0,0,0,0.99997264868281290,0.69224806086985700,45.679376980952550,0.053748216752634456,0.087872769506068190,213.11036155053657,316.37734907904400,0.54366998939316260,65
"20_2_3_1|VNS|V-Full|20260808","20_2_3_1|VNS|V-Full|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V-Full",20260808,COMPLETED,"MAX_FES_REACHED","dc46ad0ef373bd64f0b48f3da4ea294e450d783e30ff7660ff7c55cb6cac9aba","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",2000,186,171875000,0,1500,0,0.99997936853479450,0.65573586932656990,50.704521639903110,0.049895822067576530,0.091253402492319420,240.34433142272147,461.75352231063660,0.52327703626777510,33
"20_2_3_1|VNS|V-Full|20260809","20_2_3_1|VNS|V-Full|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V-Full",20260809,COMPLETED,"MAX_FES_REACHED","ab9990e4532cc7230864a08194e1f53b5ab51c8d1c3d259e99d262329dc8efb8","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",2000,204,203125000,0,1500,0,0.99995023631443170,0.66993724837254500,56.037962123793690,0.048853651084130055,0.093390576757689390,235.18120307452430,367.90347095936800,0.55320672014052410,38
"20_2_3_1|VNS|V-Full|20260810","20_2_3_1|VNS|V-Full|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V-Full",20260810,COMPLETED,"MAX_FES_REACHED","4b90a22e818c9b09215385ec970ef9a5084067fe9840fef152b43a9db3329625","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,180,156250000,0,1500,0,0.99984364470158280,0.67052016323177230,48.408016517498616,0.052268687685579046,0.086508146956808990,228.91309983034478,377.17425221642895,0.53186488949103900,44
"20_2_3_1|VNS|V0|20260808","20_2_3_1|VNS|V0|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V0",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","75750d85aaee2374f2d91598b4522e83f2415101949efe4c4cdfa8cfce072ec8","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",1960,80,93750000,0,1660,0,0.99998460380118880,0.65120248468131110,51.597458030095034,0.053397818707587655,0.085898200044258400,240.67093572905495,434.89224732500060,0.53899604867888660,42
"20_2_3_1|VNS|V0|20260809","20_2_3_1|VNS|V0|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V0",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","161d840a547fb9f28fc8b485eef62af013e4a27099844abc671d8aacd3b89b05","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",1968,71,78125000,0,1668,0,0.99999287033632030,0.66369657297541480,56.468017179192030,0.054990721260248926,0.086785069455120850,260.20813204174186,359.54377547267757,0.58548208721921010,25
"20_2_3_1|VNS|V0|20260810","20_2_3_1|VNS|V0|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V0",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","2356bcd31edf3474a3f0d9682354d4ce4f8e6c883983eab73244166f3bbf3587","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",1949,74,78125000,0,1649,0,0.99989111654964460,0.65902176712778460,46.790938169100315,0.052682225994680130,0.090252486839871580,231.66191223737442,379.79264000856480,0.52833596761386050,44
"20_2_3_1|VNS|V1|20260808","20_2_3_1|VNS|V1|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V1",20260808,COMPLETED,"MAX_FES_REACHED","25ec860c96581fb30cc0c1309eacfa554e6a9523be12c26c9b64c1ac3380d7a1","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",2000,126,125000000,0,1700,0,0.99998387689698000,0.65850521838899910,51.817458749858620,0.050413348846341760,0.086810603258708110,257.92099296316644,420.57709825735276,0.56593970962124900,40
"20_2_3_1|VNS|V1|20260809","20_2_3_1|VNS|V1|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V1",20260809,COMPLETED,"MAX_FES_REACHED","e60d5780d5a11049fb90f2e841a702f03ccf6798f603dce1b59e3e512d924656","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",2000,96,93750000,0,1700,0,0.99996286511190090,0.66627033241722070,50.236626795290114,0.055618367224199170,0.081791847829298560,236.12674337149260,349.19762928331380,0.53099417203473690,30
"20_2_3_1|VNS|V1|20260810","20_2_3_1|VNS|V1|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V1",20260810,COMPLETED,"MAX_FES_REACHED","b0e0df5d78abcc54b948b57a1230d48ff55bf14006bd894cbcdfb8e65f8db33c","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,101,93750000,0,1700,0,0.99993650914659200,0.66305130276609280,46.030137658871530,0.050836228797529796,0.094358031754767170,235.55423634250096,374.74147164505354,0.52519066315707530,21
"20_2_3_1|VNS|V2|20260808","20_2_3_1|VNS|V2|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V2",20260808,COMPLETED,"MAX_FES_REACHED","6033d17fe53ef491014bbb50447559b71f411afb432c7faff1993500caef0e78","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",2000,122,125000000,0,1700,0,0.99996503895368690,0.66107808283231160,49.208066903066190,0.051524868707747876,0.087810850782430780,225.76536840285792,431.21096644238617,0.53838652319538730,38
"20_2_3_1|VNS|V2|20260809","20_2_3_1|VNS|V2|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V2",20260809,COMPLETED,"MAX_FES_REACHED","7f20c79d3c7c5b651f437120e73e0ff8288196b7477086567460bfa12ddad57a","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",2000,120,109375000,0,1700,0,0.99998350312944710,0.66509080082068130,52.186279158694690,0.057787531605588320,0.083092281783753610,245.21360076263910,360.02555547838280,0.56866118261754810,26
"20_2_3_1|VNS|V2|20260810","20_2_3_1|VNS|V2|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V2",20260810,COMPLETED,"MAX_FES_REACHED","aa87b78fee28c67cdf714e62d47f701097ad35adc76550759baba5cb0a885a77","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,104,109375000,0,1700,0,0.99994053523528610,0.66719283526678800,42.881973471565440,0.045355306346297440,0.091292021938323460,235.10278919251890,324.53073092603415,0.54279960930183500,33
"20_2_3_1|VNS|V3|20260808","20_2_3_1|VNS|V3|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V3",20260808,COMPLETED,"MAX_FES_REACHED","8d79d2dc513991092c739469fc4a1d6e821d541d50e7b03f709847e5b695f048","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",2000,188,187500000,0,1700,0,0.99994569036087770,0.65413256869954860,49.161838451646660,0.050512368244094774,0.085725004808272900,247.38616471199683,422.96990674959056,0.52260950332760510,33
"20_2_3_1|VNS|V3|20260809","20_2_3_1|VNS|V3|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V3",20260809,COMPLETED,"MAX_FES_REACHED","8548789dde220b746b66d16565ce40ece13ac7b1639b179dc1d537f560e867eb","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",2000,166,156250000,0,1700,0,0.99997052430276030,0.66088500887909620,49.376787010947060,0.055449368303077610,0.089529206370191640,230.32519667260274,358.02614843550500,0.53515080452085360,36
"20_2_3_1|VNS|V3|20260810","20_2_3_1|VNS|V3|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V3",20260810,COMPLETED,"MAX_FES_REACHED","a2e409da5844c339f5b8e0b84c9730be4df86fcf29b629890a5831546c9232ed","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,198,203125000,0,1700,0,0.99997732820673750,0.66914555355012180,51.644205783543260,0.051542100896694455,0.088216867657000780,245.77135925075933,354.65391300079670,0.58858558918625030,26
"20_2_3_1|VNS|V4|20260808","20_2_3_1|VNS|V4|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V4",20260808,COMPLETED,"MAX_FES_REACHED","d60a299e170dfd0f2aeb396d9d9b999a6ba1d36cb3acd8734f730448503db5ff","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",2000,173,171875000,0,1500,0,0.99995424975869700,0.67695143477677060,48.648611107992890,0.052067814083233216,0.090387612888444730,232.55792749130487,393.20930950692707,0.47915303875920550,27
"20_2_3_1|VNS|V4|20260809","20_2_3_1|VNS|V4|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V4",20260809,COMPLETED,"MAX_FES_REACHED","783ac3527cdbb31fb06847c30b81a42aa5cfa02eedaf92d9a2b12f50d4a504e5","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",2000,193,187500000,0,1500,0,0.99995023631443170,0.67075530379940600,56.358207170023340,0.048679712519389640,0.090637575036492380,238.46802818410190,379.08330778488180,0.54886400845593510,39
"20_2_3_1|VNS|V4|20260810","20_2_3_1|VNS|V4|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V4",20260810,COMPLETED,"MAX_FES_REACHED","1fa4f6814c86de41006b1ab8f021400671ebd80f7ae060e0719dc26991c42318","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,231,234375000,0,1500,0,0.99986709398837870,0.65564060713993550,39.407802736954870,0.049344117579086670,0.075517896904146010,211.66160441370837,493.58750913762430,0.55456301281371800,34
"20_2_3_1|VNS|V5|20260808","20_2_3_1|VNS|V5|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V5",20260808,COMPLETED,"MAX_FES_REACHED","7c222bd8d41ffce0dda816c406ebd5f7225ad573ab7ba55e47955e2be069fbce","bf204db566288948d54aeb4800f781fc5fe97abf01d8d6505e4b4bb5167dd12a",2000,177,171875000,0,1500,0,0.99997936853479450,0.65619743597761050,49.897523420031860,0.047586529259566274,0.089193955346668600,238.07568411956026,480.45837243908840,0.52037911814207580,33
"20_2_3_1|VNS|V5|20260809","20_2_3_1|VNS|V5|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V5",20260809,COMPLETED,"MAX_FES_REACHED","bfbad38f38e2076c54ac6a87a6d8cf720cd408443e76ec2cea12cbab52eeea3c","23a9c46b99d0a067ad7ccdd4050557a58bfaf855ee405c10191cd3eb528d3749",2000,182,171875000,0,1500,0,0.99854943196001800,0.65691941693199380,40.995285922256800,0.049014620175825120,0.082070099901189840,202.53035394039450,395.78363128626034,0.49483698644147040,20
"20_2_3_1|VNS|V5|20260810","20_2_3_1|VNS|V5|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V5",20260810,COMPLETED,"MAX_FES_REACHED","3876327c452e2cfa65f11a43da05ac3d859c58fe8d175f07c9832dc9ba5d6b1c","02349f62489674b67e1473939205d0b99c031a82e2e0144e553b2a3f70657d78",2000,198,187500000,0,1500,0,0.99998759351109380,0.66045927496794150,44.224848013616720,0.050916181041255795,0.096981393994659800,217.96875669376277,344.62659616533270,0.49411613758908760,46
"chapter4-golden-author-bridge|CONTROL|B0C|20260808","chapter4-golden-author-bridge|CONTROL|B0C|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B0C",20260808,COMPLETED,"MAX_FES_REACHED","9855793eb453bd3d8aafb047493e61290e27cc3a1e8eab70176e968f0520686c","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,149,125000000,0,0,0,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,44.868559984721585,0.0000000000000000,0.31619078075735810,72
"chapter4-golden-author-bridge|CONTROL|B0C|20260809","chapter4-golden-author-bridge|CONTROL|B0C|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B0C",20260809,COMPLETED,"MAX_FES_REACHED","ce0d5bb767751d7e42bc7ec3f4b4be64ca7c68cbce19836227ba1930349a5eed","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,78,78125000,0,0,0,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,46.451629683447855,0.0000000000000000,0.31269121736552474,70
"chapter4-golden-author-bridge|CONTROL|B0C|20260810","chapter4-golden-author-bridge|CONTROL|B0C|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B0C",20260810,COMPLETED,"MAX_FES_REACHED","6ec7f0699a9973b217623f33f99a7d1e2cb708508cec920ad1d62e93fdf5d23a","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,82,93750000,0,0,0,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,45.117149072816860,0.0000000000000000,0.34181116404665260,81
"chapter4-golden-author-bridge|CONTROL|B0R|20260808","chapter4-golden-author-bridge|FM|FM0|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B0R",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FM|FM0|20260808","b16fc30bbeaa49f95bcfcc722239c2dc6ce89cb654e4a9e5425521b31b5561a7","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,195,187500000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,128
"chapter4-golden-author-bridge|CONTROL|B0R|20260809","chapter4-golden-author-bridge|FM|FM0|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B0R",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FM|FM0|20260809","dd2f60fb13ba65ad7eb9cc28fa078b07c3828f91d413c9fa87bc6cdd0ac0d504","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,118,125000000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,101
"chapter4-golden-author-bridge|CONTROL|B0R|20260810","chapter4-golden-author-bridge|FM|FM0|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B0R",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FM|FM0|20260810","b01810a2b5f69fd5922920a906a184198cf9e694326c959a85819b433c5ff2d3","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,105,109375000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,85
"chapter4-golden-author-bridge|CONTROL|B1Q|20260808","chapter4-golden-author-bridge|CONTROL|B1Q|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B1Q",20260808,COMPLETED,"MAX_FES_REACHED","edc1145dfe11eb2d1d318d08a84903b8b4314c4d0747940ae5fb6e66a2fac07f","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,158,156250000,0,0,0,0.84833581058251050,0.35635418575966943,0.021074195319310617,0.044292816048164690,0.0016429153963842492,44.869345477558330,22.891378338744590,0.33606912443461820,37
"chapter4-golden-author-bridge|CONTROL|B1Q|20260809","chapter4-golden-author-bridge|CONTROL|B1Q|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B1Q",20260809,COMPLETED,"MAX_FES_REACHED","fe7be898074ce891e3cb55b1591916910f7655a069af4f4bfaf5561219a77fc7","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,74,62500000,0,0,0,0.82814834852842840,0.34628604049913564,0.0016700589998553718,0.039216400560076790,0.00019618491191418190,42.672846070599290,18.882349728398650,0.30660235045201395,48
"chapter4-golden-author-bridge|CONTROL|B1Q|20260810","chapter4-golden-author-bridge|CONTROL|B1Q|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B1Q",20260810,COMPLETED,"MAX_FES_REACHED","2a4ad7435d925305ee53cdf262ebd22a959826b4d6adf8b5a663b4326e2efbb5","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,74,78125000,0,0,0,0.83375462297974110,0.35464652562839183,0.0028910536479478410,0.038176133715740200,0.00031461196070884295,45.213543370784140,14.648736687642794,0.33607162115020220,53
"chapter4-golden-author-bridge|CONTROL|B2P|20260808","chapter4-golden-author-bridge|FV|FV3|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B2P",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV3|20260808","4a8c4f536c92cf9a7e80bcb66f71d81a2b376d0e30d5c936b75cbe59899e2da7","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,156,125000000,0,0,0,0.85411942727398240,0.35949031091192246,0.015805134059060456,0.043809179650961390,0.0016083285926689157,48.826254644015470,5.9110484179988765,0.30356844401125630,45
"chapter4-golden-author-bridge|CONTROL|B2P|20260809","chapter4-golden-author-bridge|FV|FV3|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B2P",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV3|20260809","a416deffa6802b0cca8228aa93b3f0850c3d2897cd15bc02dbb6c9ac3cfbf1ac","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,181,187500000,0,0,0,0.85333356696859590,0.36520624428661796,0.0053257022129327170,0.041444772702603010,0.00042699964688868800,46.409033462416100,13.308833525151094,0.34761492783903120,85
"chapter4-golden-author-bridge|CONTROL|B2P|20260810","chapter4-golden-author-bridge|FV|FV3|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","CONTROL","B2P",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV3|20260810","420b5f3102677475db64c72033fe4b3c2ae5435e01f51c01d279882ceb56d0a1","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,103,109375000,0,0,0,0.83293487357282050,0.36386079303826263,0.0033277597932813096,0.045000403097651900,0.00048357201522627930,48.622619639433830,9.0487922746516980,0.32223810409459670,76
"chapter4-golden-author-bridge|FM|FM0|20260808","chapter4-golden-author-bridge|FM|FM0|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM0",20260808,COMPLETED,"MAX_FES_REACHED","b16fc30bbeaa49f95bcfcc722239c2dc6ce89cb654e4a9e5425521b31b5561a7","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,195,187500000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,128
"chapter4-golden-author-bridge|FM|FM0|20260809","chapter4-golden-author-bridge|FM|FM0|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM0",20260809,COMPLETED,"MAX_FES_REACHED","dd2f60fb13ba65ad7eb9cc28fa078b07c3828f91d413c9fa87bc6cdd0ac0d504","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,118,125000000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,101
"chapter4-golden-author-bridge|FM|FM0|20260810","chapter4-golden-author-bridge|FM|FM0|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM0",20260810,COMPLETED,"MAX_FES_REACHED","b01810a2b5f69fd5922920a906a184198cf9e694326c959a85819b433c5ff2d3","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,105,109375000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,85
"chapter4-golden-author-bridge|FM|FM1|20260808","chapter4-golden-author-bridge|FM|FM1|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM1",20260808,COMPLETED,"MAX_FES_REACHED","afbf768d56c6afd97bd41af6c28bf2f4534bf2322f24fec08f4a613897a0f996","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,141,140625000,0,0,0,0.82324953484415690,0.35264485073406230,0.0012487538552336490,0.027468201256622783,0.00017887591794230604,44.456150281336450,0.0000000000000000,0.28734969857634163,43
"chapter4-golden-author-bridge|FM|FM1|20260809","chapter4-golden-author-bridge|FM|FM1|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM1",20260809,COMPLETED,"MAX_FES_REACHED","cdff7a076660c2f5ad2df2d3ea95140285de9b569063e586f4765454674196e1","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,160,156250000,0,0,0,0.87891038950068760,0.36787034804013720,0.019157881383882530,0.037447527216599975,0.00058675281041989910,45.236867792668650,0.0000000000000000,0.32719900491804540,41
"chapter4-golden-author-bridge|FM|FM1|20260810","chapter4-golden-author-bridge|FM|FM1|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM1",20260810,COMPLETED,"MAX_FES_REACHED","b3f8734cd1bcfb2c24a0f1003d44c086c4cf7cb9c73d4b966bf64421ec6d20e9","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,87,78125000,0,0,0,0.82407960603914350,0.35583182762275767,0.0012560064960587475,0.027761800230934865,0.00016753929925743605,44.777476356096820,0.0000000000000000,0.30194188928415366,46
"chapter4-golden-author-bridge|FM|FM2|20260808","chapter4-golden-author-bridge|FM|FM2|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM2",20260808,COMPLETED,"MAX_FES_REACHED","18cd4384109c8551da0f5905cd6d27b13e02533b01fad04e1c864eda30f37772","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,115,125000000,0,0,0,0.82286927409346640,0.34733975793326820,0.0015075184391920397,0.038602869907064640,0.00024856037093739825,43.909893261950025,15.361850799530865,0.29420885507270905,51
"chapter4-golden-author-bridge|FM|FM2|20260809","chapter4-golden-author-bridge|FM|FM2|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM2",20260809,COMPLETED,"MAX_FES_REACHED","b335ea990d9d0622c0de6190747a7446212d6763f9ac11dd1752a66da2656248","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,166,171875000,0,0,0,0.84666584637484710,0.36252986651292410,0.0043107968442481730,0.046106816182461985,0.00024576410788877803,46.519455870461236,14.258065820446115,0.34689995407545890,55
"chapter4-golden-author-bridge|FM|FM2|20260810","chapter4-golden-author-bridge|FM|FM2|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM2",20260810,COMPLETED,"MAX_FES_REACHED","86ec19f75cf5f8d391555f68d18f18765f00750cdec657790f70a78c831ecade","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,97,93750000,0,0,0,0.83799792298276320,0.35276988455498540,0.0031616632745353293,0.043259958015581600,0.00022298149090432828,42.383851832912260,24.303984443277002,0.36093796563072894,48
"chapter4-golden-author-bridge|FM|FM3|20260808","chapter4-golden-author-bridge|FM|FM3|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM3",20260808,COMPLETED,"MAX_FES_REACHED","f0ea98efae4d62a353bbcc04d3b04e85c4b061a5cefa297995c2e116e24cc6b9","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,105,78125000,0,0,0,0.82227462520354530,0.34476714294304370,0.0011161549841565976,0.039283467948842440,0.00016071932702789747,42.774347217089030,19.715767204915075,0.33101574157847850,44
