id,cycle,fe,role,fp,cmax,tec,twc,q,p,score,origRank,slot,lineage,dFp,dCmax,dTEC,dTWC,dq,dp,dScore,dOrigRank
54,38,267188,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,1,0.5,111,0,1068,"[16, 19, 12, 5, 4, 15, 3, 2, 9, 17, 6, 18, 13, 14, 10, 0, 7, 11, 8, 1]|[2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1]|[0, 1, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 0, 3, 1, 3, 1, 1, 0, 1]|[1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1]",180.0883259367706,10541.493051748133,15654.869838380158,0,11,0.08333333333333333,98
55,38,267188,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,10,0.09090909090909091,106,2,1042,"[16, 19, 12, 5, 4, 15, 3, 2, 9, 17, 6, 18, 13, 14, 10, 0, 7, 11, 8, 1]|[2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1]|[0, 1, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 0, 3, 1, 3, 1, 1, 0, 1]|[1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1]",180.0883259367706,10541.493051748133,15654.869838380158,0,11,0.08333333333333333,98
56,39,275106,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,3,0.25,113,0,1068,"[6, 19, 12, 5, 15, 2, 16, 13, 11, 10, 1, 4, 18, 7, 14, 17, 3, 8, 9, 0]|[2, 1, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 0, 1, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 2, 1, 0, 2, 0, 2, 2, 0, 2, 0]",437.5016005118872,8584.389611344868,13767.881096130812,0,10,0.09090909090909091,99
57,39,275106,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,4,0.2,111,2,1042,,NaN,NaN,NaN,0,0,NaN,-1
58,40,283112,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,4,0.2,114,0,1068,"[6, 19, 5, 12, 4, 16, 13, 11, 10, 1, 15, 18, 7, 2, 9, 17, 0, 3, 14, 8]|[2, 1, 2, 2, 2, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]|[0, 1, 0, 0, 0, 3, 3, 1, 1, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3]|[1, 1, 0, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 2, 2, 0, 2, 0, 0]",437.6417976260059,8657.161850328843,13966.610095174221,0,20,0.047619047619047616,98
59,40,283112,TEC,"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 18, 7, 11, 14, 0, 17, 2, 8, 9]|[2, 1, 1, 2, 2, 0, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0]|[0, 1, 1, 0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 3, 3, 3, 3, 1, 3, 3]|[1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 2, 0, 2, 0, 2, 1, 0, 2]",402.6650562596264,8440.36620515215,15438.793224997202,0,19,0.05,100,1,1307,"[6, 19, 12, 15, 5, 16, 13, 11, 10, 1, 4, 2, 3, 9, 0, 18, 14, 7, 17, 8]|[2, 1, 0, 2, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0]|[0, 1, 2, 0, 0, 3, 0, 1, 1, 3, 0, 1, 0, 3, 3, 1, 3, 3, 3, 3]|[1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 0, 2, 2, 0]",322.5717410260165,8973.723514048648,16364.427380984156,0,20,0.047619047619047616,99
60,40,283112,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,14,0.06666666666666667,105,2,1042,,NaN,NaN,NaN,0,0,NaN,-1
61,41,291213,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,7,0.125,119,0,1068,,NaN,NaN,NaN,0,0,NaN,-1
62,42,299414,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,0,1,118,0,1068,"[16, 19, 12, 5, 4, 6, 3, 11, 9, 17, 2, 18, 13, 14, 7, 1, 15, 8, 10, 0]|[2, 1, 1, 0, 1, 2, 0, 2, 2, 1, 2, 0, 2, 0, 1, 0, 1, 0, 1, 0]|[0, 1, 1, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 3, 1, 3, 1, 0, 1, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 2]",203.45017873318795,10353.734405699644,15448.244264952002,0,8,0.1111111111111111,99
63,43,307723,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,4,0.2,113,0,1068,,NaN,NaN,NaN,0,0,NaN,-1
64,44,316147,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,3,0.25,108,0,1068,"[6, 19, 12, 5, 16, 15, 3, 11, 0, 1, 4, 18, 7, 9, 14, 2, 13, 17, 10, 8]|[2, 1, 1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 2, 0]|[0, 1, 1, 0, 0, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 1, 0, 3, 1, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 2, 0, 1, 1, 2, 0, 0]",422.2385221515057,8987.931289878545,13720.148428386923,0,16,0.058823529411764705,98
65,44,316147,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,13,0.07142857142857142,101,2,1361,"[6, 12, 19, 5, 16, 15, 3, 11, 0, 1, 4, 18, 7, 9, 14, 2, 13, 17, 10, 8]|[2, 1, 1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 2, 0]|[0, 1, 1, 0, 0, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 1, 0, 3, 1, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 2, 0, 1, 1, 2, 0, 0]",422.2385221515057,8943.754916046904,13795.02206226565,0,16,0.058823529411764705,99
66,45,324694,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,6,0.14285714285714285,111,0,1068,"[6, 19, 12, 3, 4, 16, 5, 2, 9, 17, 10, 18, 13, 14, 11, 1, 15, 0, 7, 8]|[2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 1, 1, 0, 1, 0]|[1, 1, 1, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 1, 1, 3, 1, 0]|[0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 2, 1, 0]",180.0883259367706,10577.198871613457,15112.659416016057,0,14,0.06666666666666667,99
67,46,333373,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,3,0.25,115,0,1068,"[6, 19, 12, 3, 4, 16, 5, 2, 9, 17, 10, 18, 15, 14, 8, 7, 13, 0, 1, 11]|[2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 1, 2]|[1, 1, 1, 0, 0, 0, 3, 0, 1, 0, 1, 0, 1, 3, 0, 1, 0, 3, 1, 1]|[0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 2, 1, 0]",180.88860978251603,10488.050265701633,15362.291101253955,0,13,0.07142857142857142,99
68,47,342194,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,5,0.16666666666666666,109,0,1068,,NaN,NaN,NaN,0,0,NaN,-1
69,48,351168,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,13,0.07142857142857142,100,2,1430,"[10, 19, 12, 5, 4, 16, 13, 11, 0, 1, 15, 18, 9, 3, 17, 8, 2, 14, 7, 6]|[2, 1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]|[0, 1, 1, 1, 1, 0, 3, 1, 3, 3, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3]|[1, 1, 1, 1, 0, 1, 2, 1, 0, 2, 0, 0, 2, 2, 1, 0, 1, 0, 2, 0]",398.54277734781783,9091.669890807778,14076.826402859733,0,13,0.07142857142857142,99
70,49,360308,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,4,0.2,113,2,1430,"[10, 19, 4, 5, 12, 16, 3, 6, 15, 17, 2, 18, 13, 0, 11, 7, 8, 1, 14, 9]|[2, 1, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 0, 0, 1, 0, 1, 0, 1]|[1, 1, 0, 0, 1, 0, 3, 0, 3, 1, 0, 0, 0, 3, 3, 1, 0, 1, 3, 1]|[0, 1, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 0, 1, 2, 1]",257.97943412395387,10190.202232264663,14255.339195879515,0,14,0.06666666666666667,98
71,50,369628,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,19,0.05,102,0,1543,,NaN,NaN,NaN,0,0,NaN,-1
72,53,398836,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,8,0.1111111111111111,109,2,1673,,NaN,NaN,NaN,0,0,NaN,-1
73,54,409059,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,4,0.2,110,0,1677,"[19, 10, 12, 5, 11, 16, 3, 2, 0, 1, 15, 18, 9, 7, 4, 13, 14, 6, 8, 17]|[1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 1, 2, 0, 2]|[1, 1, 1, 0, 1, 0, 3, 1, 3, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 0]|[1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 0, 0, 2, 2, 1, 2, 1, 1, 0, 1]",288.5667783698566,8870.964499412225,18203.194862805416,0,12,0.07692307692307693,98
74,54,409059,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,1,0.5,114,2,1673,"[10, 19, 12, 5, 4, 16, 3, 11, 13, 7, 15, 18, 9, 1, 14, 2, 17, 0, 8, 6]|[0, 1, 1, 2, 2, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]|[0, 1, 1, 0, 1, 0, 3, 1, 0, 3, 1, 0, 3, 3, 3, 1, 3, 3, 3, 0]|[0, 1, 1, 0, 0, 1, 2, 1, 1, 2, 1, 1, 2, 2, 0, 0, 2, 0, 0, 1]",309.4219889521495,9775.95123793744,14019.696188542537,0,12,0.07692307692307693,99
75,55,419570,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,12,0.07692307692307693,106,0,1677,"[6, 19, 12, 16, 4, 5, 3, 11, 10, 7, 2, 9, 13, 14, 1, 18, 15, 17, 0, 8]|[2, 1, 1, 2, 1, 2, 0, 1, 1, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 1, 1, 3, 0, 3, 0, 0, 3, 1, 1, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 1, 1, 2, 1, 2, 1, 0, 2, 1, 1, 2, 0, 0]",267.7730650535086,9493.662440201893,15511.068474324511,0,24,0.04,98
76,55,419570,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,11,0.08333333333333333,108,2,1673,"[10, 19, 12, 5, 11, 16, 3, 2, 9, 1, 17, 18, 6, 7, 0, 15, 4, 14, 13, 8]|[2, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 0, 2, 1, 1, 0, 2, 0, 0, 0]|[0, 1, 2, 0, 0, 0, 3, 1, 1, 1, 3, 0, 0, 1, 1, 3, 0, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 0, 2, 0]",267.18535448714874,9568.306259019122,15336.709247426526,0,23,0.041666666666666664,99
77,56,430402,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,11,0.08333333333333333,110,0,1677,,NaN,NaN,NaN,0,0,NaN,-1
78,56,430402,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,12,0.07692307692307693,107,2,1673,,NaN,NaN,NaN,0,0,NaN,-1
79,57,441595,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,10,0.09090909090909091,107,2,1673,,NaN,NaN,NaN,0,0,NaN,-1
80,58,453199,TEC,"[6, 19, 5, 12, 4, 16, 3, 11, 0, 1, 15, 18, 9, 7, 2, 10, 8, 13, 17, 14]|[2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 2, 0]|[0, 1, 1, 0, 0, 3, 3, 1, 3, 3, 0, 3, 3, 3, 1, 1, 3, 3, 0, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 2, 2, 1, 1, 0, 2, 1, 0]",399.42410351410524,8394.05660548925,15556.377770917896,0,16,0.058823529411764705,104,1,1866,,NaN,NaN,NaN,0,0,NaN,-1
81,58,453199,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,9,0.1,116,2,1673,,NaN,NaN,NaN,0,0,NaN,-1
82,59,465273,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,14,0.06666666666666667,104,0,1863,"[6, 19, 5, 12, 4, 16, 3, 11, 18, 1, 15, 0, 9, 7, 14, 10, 17, 13, 8, 2]|[2, 1, 2, 1, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1]|[0, 1, 0, 1, 0, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 1]|[1, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 0, 2, 2, 0, 0, 1, 2, 0, 1]",428.43288725162967,8561.9236365631,13561.736561401645,0,25,0.038461538461538464,99
