id,cycle,fe,role,fp,cmax,tec,twc,q,p,score,origRank,slot,lineage,dFp,dCmax,dTEC,dTWC,dq,dp,dScore,dOrigRank
36,35,243916,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,12,0.07692307692307693,110,0,1645,"[11, 10, 0, 7, 15, 6, 13, 3, 14, 12, 19, 18, 5, 16, 17, 8, 9, 2, 4, 1]|[2, 2, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 2, 1, 1, 2, 0, 1, 1, 0]|[0, 0, 3, 3, 1, 0, 0, 3, 0, 0, 1, 3, 0, 0, 1, 0, 3, 1, 1, 2]|[1, 1, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 2, 1, 1, 2]",232.61929296407033,10274.881866831798,17125.369181600978,0,15,0.0625,98
37,35,243916,TWC,"[10, 11, 0, 7, 15, 14, 19, 3, 6, 8, 9, 17, 16, 1, 13, 4, 5, 2, 18, 12]|[0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 2, 1, 0, 2]|[3, 2, 3, 3, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 1, 3, 0]|[0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1]",330.0011533590538,9809.58643265934,12759.884914332564,0,8,0.1111111111111111,117,2,1693,"[10, 11, 0, 7, 15, 9, 6, 19, 14, 2, 13, 12, 17, 8, 16, 18, 5, 4, 1, 3]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 2]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 0, 3, 0]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 2, 1, 0, 1, 2, 1, 1, 0, 0]",356.70794973531724,8605.680276645404,15435.468102467155,0,14,0.06666666666666667,99
38,36,251598,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,11,0.08333333333333333,109,0,1645,"[10, 12, 0, 7, 15, 9, 6, 19, 14, 2, 13, 17, 11, 18, 5, 4, 3, 1, 8, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 1, 0, 1, 2, 0, 0, 0, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 1, 3, 1, 0, 3, 3, 3, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 0, 2, 1]",363.4244956503951,8392.144170478135,15644.785405187182,0,21,0.045454545454545456,98
39,36,251598,TWC,"[10, 11, 0, 7, 15, 14, 19, 3, 6, 8, 9, 17, 16, 1, 13, 4, 5, 2, 18, 12]|[0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 2, 1, 0, 2]|[3, 2, 3, 3, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 1, 3, 0]|[0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1]",330.0011533590538,9809.58643265934,12759.884914332564,0,14,0.06666666666666667,104,2,1693,"[10, 12, 0, 7, 15, 9, 6, 19, 14, 2, 13, 17, 11, 18, 5, 4, 3, 1, 8, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 1, 0, 1, 2, 0, 0, 0, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 1, 3, 1, 0, 3, 3, 3, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 0, 2, 1]",363.4244956503951,8392.144170478135,15644.785405187182,0,21,0.045454545454545456,98
40,37,259354,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,5,0.16666666666666666,119,0,1645,"[19, 10, 18, 8, 12, 14, 11, 3, 6, 4, 13, 0, 5, 16, 17, 7, 1, 15, 2, 9]|[2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1]|[1, 1, 3, 0, 0, 0, 2, 3, 1, 1, 2, 3, 0, 0, 1, 0, 1, 1, 1, 1]|[1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1]",177.07051449710207,11035.842587285126,15770.185446589929,0,15,0.0625,98
41,37,259354,TEC,"[10, 12, 0, 7, 15, 9, 6, 19, 14, 1, 3, 17, 11, 8, 4, 2, 5, 18, 13, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 3, 3, 0, 3, 1, 3, 3, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 2, 1, 0, 1, 2, 2, 1]",425.4145998190333,8354.893042516833,14006.526598194789,0,12,0.07692307692307693,113,1,1686,"[19, 10, 18, 8, 12, 14, 11, 3, 6, 4, 13, 0, 5, 16, 17, 7, 1, 15, 2, 9]|[2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1]|[1, 1, 3, 0, 0, 0, 2, 3, 1, 1, 2, 3, 0, 0, 1, 0, 1, 1, 1, 1]|[1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1]",177.07051449710207,11035.842587285126,15770.185446589929,0,15,0.0625,98
42,37,259354,TWC,"[10, 11, 0, 7, 15, 14, 19, 3, 6, 8, 9, 17, 16, 1, 13, 4, 5, 2, 18, 12]|[0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 2, 1, 0, 2]|[3, 2, 3, 3, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 1, 3, 0]|[0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1]",330.0011533590538,9809.58643265934,12759.884914332564,0,13,0.07142857142857142,105,2,1693,,NaN,NaN,NaN,0,0,NaN,-1
43,38,267188,TWC,"[10, 11, 0, 7, 15, 14, 19, 3, 6, 8, 9, 17, 16, 1, 13, 4, 5, 2, 18, 12]|[0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 2, 1, 0, 2]|[3, 2, 3, 3, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 1, 3, 0]|[0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1]",330.0011533590538,9809.58643265934,12759.884914332564,0,1,0.5,118,2,1693,"[10, 11, 0, 7, 15, 9, 6, 19, 14, 2, 13, 17, 12, 8, 5, 4, 18, 16, 3, 1]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 2, 0, 1, 2, 0, 1, 2, 0]|[3, 0, 0, 3, 0, 3, 0, 1, 1, 3, 3, 0, 0, 3, 1, 0, 3, 1, 0, 3]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 0, 0, 0]",297.1485969834485,9002.790110456042,15987.323842237829,0,12,0.07692307692307693,99
44,39,275106,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,5,0.16666666666666666,107,0,1748,"[19, 10, 18, 8, 12, 14, 11, 3, 6, 2, 4, 13, 0, 5, 16, 17, 9, 7, 1, 15]|[2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 1, 0, 0, 2, 1, 1, 1, 1, 2, 1]|[1, 1, 3, 0, 0, 0, 2, 3, 1, 1, 1, 2, 3, 0, 0, 1, 1, 0, 1, 1]|[1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1]",180.07692883145924,11071.14374553595,15307.829843033043,0,8,0.1111111111111111,99
45,39,275106,TEC,"[10, 12, 0, 7, 15, 9, 6, 19, 14, 1, 3, 17, 11, 8, 4, 2, 5, 18, 13, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 3, 3, 0, 3, 1, 3, 3, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 2, 1, 0, 1, 2, 2, 1]",425.4145998190333,8354.893042516833,14006.526598194789,0,6,0.14285714285714285,104,1,1756,,NaN,NaN,NaN,0,0,NaN,-1
46,40,283112,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,8,0.1111111111111111,108,0,1748,"[10, 12, 0, 2, 15, 18, 6, 19, 14, 1, 13, 17, 7, 3, 11, 4, 9, 5, 16, 8]|[0, 2, 0, 0, 2, 0, 2, 1, 2, 0, 0, 2, 1, 0, 1, 2, 1, 1, 1, 0]|[3, 0, 0, 3, 0, 3, 0, 1, 0, 3, 3, 0, 1, 3, 1, 0, 1, 1, 1, 3]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 2, 1, 1, 1, 1, 1, 0]",289.90727172306345,8892.67391111549,18273.600138309386,0,18,0.05263157894736842,98
47,40,283112,TEC,"[10, 12, 0, 7, 15, 9, 6, 19, 14, 1, 3, 17, 11, 8, 4, 2, 5, 18, 13, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 3, 3, 0, 3, 1, 3, 3, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 2, 1, 0, 1, 2, 2, 1]",425.4145998190333,8354.893042516833,14006.526598194789,0,17,0.05555555555555555,101,1,1756,"[10, 11, 0, 7, 15, 14, 19, 3, 6, 8, 9, 17, 16, 1, 13, 4, 5, 2, 18, 12]|[0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 2, 1, 0, 2]|[3, 2, 3, 3, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 1, 3, 0]|[0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1]",330.0011533590538,9809.58643265934,12759.884914332564,0,18,0.05263157894736842,99
48,45,324694,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,7,0.125,111,0,1946,"[10, 11, 0, 7, 2, 9, 6, 19, 12, 15, 13, 17, 14, 8, 5, 3, 18, 16, 1, 4]|[0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 0, 2, 1, 0, 1, 1, 0, 1, 1, 2]|[3, 0, 0, 0, 0, 3, 0, 1, 1, 3, 3, 0, 1, 3, 1, 1, 3, 1, 1, 0]|[0, 1, 2, 2, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 1]",263.95243854328595,9391.285784051732,18678.796041069756,0,10,0.09090909090909091,99
49,45,324694,TEC,"[10, 12, 0, 7, 15, 9, 6, 19, 11, 1, 13, 17, 3, 8, 5, 14, 2, 18, 4, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 3, 3, 1, 3, 3, 3, 0, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 2, 0, 1, 2, 0, 2, 1, 1]",419.0224506359843,8341.975840143352,13960.23213538426,0,8,0.1111111111111111,107,1,1967,,NaN,NaN,NaN,0,0,NaN,-1
50,46,333373,CMAX,"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.04657063153778,11198.399790762327,15812.094406735852,0,3,0.25,115,0,1946,"[19, 10, 18, 2, 12, 14, 11, 3, 6, 4, 13, 0, 5, 16, 17, 15, 7, 9, 1, 8]|[2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 3, 0, 0, 0, 2, 3, 1, 1, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1]",177.07051449710207,10745.92291638986,15499.819689415173,0,7,0.125,99
