id,cycle,fe,role,fp,cmax,tec,twc,q,p,score,origRank,slot,lineage,dFp,dCmax,dTEC,dTWC,dq,dp,dScore,dOrigRank
53,49,360308,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,25,0.038461538461538464,101,2,1548,"[16, 14, 19, 6, 0, 3, 2, 17, 4, 7, 5, 12, 9, 15, 11, 1, 18, 8, 10, 13]|[1, 1, 0, 2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 1, 1, 0, 0, 0, 2, 2]|[1, 0, 3, 1, 0, 3, 0, 1, 0, 1, 1, 0, 0, 1, 1, 3, 3, 3, 0, 0]|[1, 0, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 1, 0]",230.99891209232607,9622.64942620714,18404.83017480022,0,29,0.03333333333333333,99
54,50,369628,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,5,0.16666666666666666,110,0,1494,"[16, 5, 19, 6, 17, 3, 9, 11, 2, 4, 14, 7, 13, 1, 12, 15, 8, 10, 0, 18]|[1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 2, 3, 0, 3, 0, 0, 3, 3]|[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 2, 1, 2, 0, 1, 2, 0]",186.39971796231288,10546.822020973674,15465.39566348276,0,28,0.034482758620689655,98
55,50,369628,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,25,0.038461538461538464,100,2,1548,"[16, 14, 19, 6, 0, 3, 2, 11, 17, 10, 5, 12, 9, 1, 7, 8, 15, 13, 4, 18]|[1, 1, 0, 2, 0, 0, 2, 1, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0]|[1, 1, 3, 0, 3, 3, 0, 1, 0, 0, 1, 3, 0, 3, 3, 3, 3, 3, 0, 3]|[1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 2, 2, 0, 2, 0, 1, 2]",383.17600099012463,8672.976966596623,14898.62708283558,0,27,0.03571428571428571,99
56,52,388872,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,0,1,100,0,1608,"[16, 5, 19, 6, 17, 3, 9, 11, 2, 4, 1, 7, 13, 15, 10, 8, 14, 0, 12, 18]|[1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 3, 1, 0, 3, 0, 3, 2, 0, 0, 3]|[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 0, 0, 0]",180.40865181217077,10879.798661321318,14949.83612451218,0,7,0.125,99
57,53,398836,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,3,0.25,102,0,1608,"[10, 11, 19, 6, 0, 3, 2, 14, 16, 17, 7, 5, 13, 15, 1, 8, 9, 4, 18, 12]|[0, 1, 2, 2, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0]|[0, 0, 0, 1, 3, 1, 0, 1, 1, 1, 0, 1, 3, 3, 3, 0, 0, 0, 3, 3]|[0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0, 1, 0, 2, 2, 0, 1, 1, 2, 0]",278.88360659040615,10126.005792283835,16339.67590376132,0,8,0.1111111111111111,99
58,54,409059,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,1,0.5,105,0,1608,"[10, 14, 19, 6, 0, 3, 2, 11, 12, 7, 5, 16, 9, 13, 15, 8, 4, 1, 17, 18]|[2, 0, 1, 2, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0]|[0, 3, 1, 0, 3, 3, 1, 1, 0, 3, 1, 1, 0, 3, 3, 3, 0, 3, 3, 3]|[1, 0, 1, 1, 2, 0, 1, 1, 0, 2, 1, 1, 0, 0, 2, 0, 1, 2, 2, 0]",378.25050384367773,8415.75253147595,15874.858261978154,0,12,0.07692307692307693,99
59,55,419570,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,0,1,113,0,1608,"[10, 19, 11, 6, 0, 3, 2, 14, 16, 17, 5, 15, 4, 12, 13, 1, 9, 8, 7, 18]|[2, 1, 1, 2, 0, 0, 2, 1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 3, 3, 0, 1, 1, 0, 1, 0, 0, 3, 3, 3, 3, 3, 1, 3]|[1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 2, 0, 1, 2]",294.3869055501284,9016.16444805822,17186.397287866108,0,12,0.07692307692307693,99
60,55,419570,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,10,0.09090909090909091,101,2,1598,,NaN,NaN,NaN,0,0,NaN,-1
61,56,430402,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,7,0.125,109,0,1608,"[16, 5, 19, 6, 10, 12, 14, 7, 15, 8, 1, 13, 18, 4, 2, 11, 9, 3, 17, 0]|[1, 1, 2, 2, 2, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0]|[1, 0, 1, 0, 0, 0, 2, 1, 3, 3, 3, 0, 0, 1, 1, 1, 1, 1, 0, 3]|[1, 0, 1, 0, 1, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0]",181.09946012998975,10400.831684824214,15429.316845262903,0,25,0.038461538461538464,99
62,57,441595,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,1,0.5,104,0,1608,,NaN,NaN,NaN,0,0,NaN,-1
63,58,453199,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,7,0.125,111,0,1608,,NaN,NaN,NaN,0,0,NaN,-1
64,59,465273,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,0,1,108,0,1608,"[16, 5, 2, 10, 12, 15, 11, 9, 0, 6, 17, 8, 4, 13, 1, 19, 7, 3, 18, 14]|[2, 1, 2, 2, 2, 0, 2, 2, 0, 1, 2, 2, 1, 0, 0, 1, 1, 0, 0, 0]|[1, 1, 0, 0, 0, 3, 1, 1, 3, 1, 0, 1, 0, 3, 3, 1, 1, 0, 3, 2]|[1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 2]",198.29569254358867,10178.282480397542,15447.209231398401,0,15,0.0625,99
65,60,477894,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,10,0.09090909090909091,110,0,1608,"[16, 14, 19, 6, 5, 0, 3, 1, 11, 2, 8, 12, 10, 17, 7, 15, 13, 4, 9, 18]|[1, 1, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0]|[1, 1, 1, 0, 3, 3, 3, 3, 1, 0, 3, 3, 0, 0, 3, 3, 3, 0, 0, 3]|[1, 1, 1, 1, 0, 2, 0, 2, 1, 0, 0, 2, 1, 1, 0, 2, 0, 1, 0, 2]",374.7565690852368,8623.730407764368,15023.34512295734,0,25,0.038461538461538464,98
66,60,477894,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,23,0.041666666666666664,104,2,1650,"[10, 11, 19, 6, 0, 3, 2, 14, 16, 17, 5, 12, 9, 7, 8, 18, 15, 13, 1, 4]|[0, 1, 1, 2, 0, 0, 2, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]|[0, 1, 1, 0, 3, 3, 0, 1, 0, 0, 1, 3, 3, 1, 3, 3, 1, 3, 3, 0]|[0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 0, 2, 1, 2, 2, 0]",330.1779083423181,9418.357236886257,13023.372573084835,0,24,0.04,99
67,61,491160,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,1,0.5,108,0,1608,"[16, 19, 2, 6, 0, 3, 1, 11, 17, 10, 5, 7, 9, 13, 15, 8, 12, 4, 14, 18]|[1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0]|[1, 1, 3, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 3, 3, 0, 1, 3]|[1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 0, 2, 1, 1, 2]",373.47993450007107,8426.311548592603,15614.978555493035,0,17,0.05555555555555555,98
68,61,491160,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,12,0.07692307692307693,102,2,1650,"[19, 16, 2, 6, 0, 3, 1, 11, 17, 10, 5, 7, 9, 13, 15, 8, 12, 4, 14, 18]|[1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0]|[1, 1, 3, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 3, 3, 0, 1, 3]|[1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 0, 2, 1, 1, 2]",373.47993450007107,8428.725272729913,15596.005514327502,0,17,0.05555555555555555,99
69,62,500000,CMAX,"[4, 19, 6, 17, 3, 9, 11, 10, 16, 5, 7, 12, 1, 14, 0, 15, 13, 2, 8, 18]|[1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0]|[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 0, 2, 3, 0, 3]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0]",176.5326794387138,11055.02327132917,16425.859732015997,0,1,0.5,123,0,1608,"[16, 5, 2, 6, 17, 3, 9, 4, 19, 0, 11, 15, 14, 12, 13, 1, 18, 7, 10, 8]|[1, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]|[1, 1, 0, 1, 0, 3, 1, 0, 1, 3, 1, 3, 2, 3, 3, 3, 3, 1, 0, 0]|[1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0, 2, 2, 1, 1, 0]",290.4374423417314,9730.586535513683,14246.159831582703,0,14,0.06666666666666667,98
70,62,500000,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,6,0.14285714285714285,117,2,1650,"[16, 19, 14, 2, 0, 3, 1, 11, 12, 10, 5, 7, 9, 13, 15, 8, 17, 6, 4, 18]|[1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 0, 2, 2, 2, 0]|[1, 1, 3, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 3, 0, 0, 0, 3]|[1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 1, 2]",339.27465865229635,8604.425456631594,16358.409595291656,0,14,0.06666666666666667,99
