cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
36,CRITICAL_SWAP,10,3,3,0,0,0,10,0,"{}",816.1352120375741
36,CRITICAL_INSERT,10,7,7,0,0,0,10,0,"{}",815.4965063432394
36,O1_O9,2490,192,182,10,1,9,2490,1,"{G1_CMAX=1}",726.6729784608685
37,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G1_CMAX=1, G3_TWC=2, G4_BALANCED=8}",Infinity
37,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=14, G2_TEC=15, G3_TWC=12, G4_BALANCED=45}",Infinity
37,CATA_TEST,85,41,26,15,1,14,85,1,"{G3_TWC=1}",880.1080796397868
37,CATA_APPLY,83,35,3,32,1,31,83,1,"{G4_BALANCED=1}",765.7131256057428
37,CRITICAL_SWAP,10,6,6,0,0,0,10,0,"{}",889.8220113604799
37,CRITICAL_INSERT,10,8,8,0,0,0,10,0,"{}",889.8220100068588
37,O1_O9,2568,224,214,10,1,9,2568,1,"{G4_BALANCED=1}",747.304976700305
38,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",Infinity
38,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=14, G3_TWC=13, G4_BALANCED=53}",Infinity
38,CATA_TEST,95,37,23,14,0,14,95,0,"{}",791.4437083818528
38,CATA_APPLY,81,37,4,33,1,32,81,1,"{G3_TWC=1}",763.7437872204854
38,CRITICAL_SWAP,10,5,5,0,0,0,10,0,"{}",889.2646582053535
38,CRITICAL_INSERT,10,10,10,0,0,0,10,0,"{}",855.0529044002141
38,O1_O9,2638,246,236,10,1,9,2638,1,"{G4_BALANCED=1}",739.933378979551
39,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,15,"{G1_CMAX=2, G2_TEC=1, G3_TWC=3, G4_BALANCED=9}",Infinity
39,PARENT,0,0,0,100,74,26,0,74,"{G1_CMAX=11, G2_TEC=9, G3_TWC=12, G4_BALANCED=42}",Infinity
39,CATA_TEST,99,42,25,17,4,13,99,4,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=2}",775.3817180596754
39,CATA_APPLY,80,26,2,24,1,23,80,1,"{G4_BALANCED=1}",779.5183816771573
39,CRITICAL_SWAP,11,5,5,0,0,0,11,0,"{}",777.5003582054776
39,CRITICAL_INSERT,11,9,9,0,0,0,11,0,"{}",769.7896007721121
39,O1_O9,2717,194,183,11,6,5,2717,6,"{G1_CMAX=1, G2_TEC=4, G4_BALANCED=1}",734.6706452149385
40,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=1, G2_TEC=1, G3_TWC=2, G4_BALANCED=8}",Infinity
40,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=14, G2_TEC=13, G3_TWC=13, G4_BALANCED=45}",Infinity
40,CATA_TEST,95,41,24,17,0,17,95,0,"{}",834.6541461691314
40,CATA_APPLY,81,31,6,25,1,24,81,1,"{G2_TEC=1}",824.9289107209224
40,CRITICAL_SWAP,11,4,4,0,0,0,11,0,"{}",844.4494642257479
40,CRITICAL_INSERT,11,11,11,0,0,0,11,0,"{}",822.2801734987676
40,O1_O9,2808,277,266,11,2,9,2808,2,"{G4_BALANCED=2}",753.4380608567309
41,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=8}",Infinity
41,PARENT,0,0,0,100,83,17,0,83,"{G1_CMAX=13, G2_TEC=14, G3_TWC=12, G4_BALANCED=44}",Infinity
41,CATA_TEST,85,37,23,14,2,12,85,2,"{G4_BALANCED=2}",866.5665431521659
41,CATA_APPLY,83,31,4,27,2,25,83,2,"{G3_TWC=1, G4_BALANCED=1}",869.5754140073965
41,CRITICAL_SWAP,11,7,7,0,0,0,11,0,"{}",875.5907741435095
41,CRITICAL_INSERT,11,9,9,0,0,0,11,0,"{}",863.3493532123438
41,O1_O9,2911,331,320,11,3,8,2911,3,"{G1_CMAX=2, G3_TWC=1}",766.6659180347149
42,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G3_TWC=1, G4_BALANCED=11}",Infinity
42,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=15, G2_TEC=15, G3_TWC=12, G4_BALANCED=40}",Infinity
42,CATA_TEST,85,41,26,15,2,13,85,2,"{G4_BALANCED=2}",864.7746721589306
42,CATA_APPLY,83,39,6,33,3,30,83,3,"{G3_TWC=1, G4_BALANCED=2}",871.1565049171159
42,CRITICAL_SWAP,12,4,4,0,0,0,12,0,"{}",916.1381612588225
42,CRITICAL_INSERT,12,10,10,0,0,0,12,0,"{}",869.6886241279973
42,O1_O9,3009,307,295,12,1,11,3009,1,"{G3_TWC=1}",791.4705953236833
43,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G1_CMAX=3, G2_TEC=1, G3_TWC=4, G4_BALANCED=3}",Infinity
43,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=12, G2_TEC=14, G3_TWC=10, G4_BALANCED=50}",Infinity
43,CATA_TEST,100,39,22,17,2,15,100,2,"{G4_BALANCED=2}",848.6242270961061
43,CATA_APPLY,80,26,6,20,0,20,80,0,"{}",799.7766606617275
43,CRITICAL_SWAP,12,2,2,0,0,0,12,0,"{}",898.0068096105474
43,CRITICAL_INSERT,12,9,9,0,0,0,12,0,"{}",791.6245209096132
43,O1_O9,3105,282,270,12,1,11,3105,1,"{G3_TWC=1}",754.7565285870867
44,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,14,"{G1_CMAX=1, G2_TEC=1, G3_TWC=3, G4_BALANCED=9}",Infinity
44,PARENT,0,0,0,100,81,19,0,81,"{G1_CMAX=13, G2_TEC=14, G3_TWC=10, G4_BALANCED=44}",Infinity
44,CATA_TEST,85,42,27,15,2,13,85,2,"{G1_CMAX=1, G4_BALANCED=1}",847.1803234257608
44,CATA_APPLY,83,29,3,26,2,24,83,2,"{G3_TWC=1, G4_BALANCED=1}",774.1243128858769
44,CRITICAL_SWAP,12,7,7,0,0,0,12,0,"{}",858.1529639140414
44,CRITICAL_INSERT,12,8,8,0,0,0,12,0,"{}",803.0692971238223
44,O1_O9,3232,354,342,12,1,11,3232,1,"{G3_TWC=1}",768.7238489436808
45,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
45,PARENT,0,0,0,100,98,2,0,98,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=54}",Infinity
45,CATA_TEST,95,35,19,16,0,16,95,0,"{}",880.7333130331626
45,CATA_APPLY,81,34,6,28,1,27,81,1,"{G4_BALANCED=1}",916.0197284418977
45,CRITICAL_SWAP,13,8,8,0,0,0,13,0,"{}",946.4171795513449
45,CRITICAL_INSERT,13,9,9,0,0,0,13,0,"{}",878.2275747373716
45,O1_O9,3345,349,336,13,1,12,3345,1,"{G3_TWC=1}",773.9741182679892
46,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=7}",Infinity
46,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=12, G2_TEC=15, G3_TWC=14, G4_BALANCED=46}",Infinity
46,CATA_TEST,100,34,18,16,2,14,100,2,"{G4_BALANCED=2}",840.8638988192216
46,CATA_APPLY,80,25,2,23,0,23,80,0,"{}",867.5207081135514
46,CRITICAL_SWAP,13,7,7,0,0,0,13,0,"{}",871.8889516901348
46,CRITICAL_INSERT,13,10,10,0,0,0,13,0,"{}",859.8247772683285
46,O1_O9,3473,385,372,13,2,11,3473,2,"{G1_CMAX=2}",761.2795499026876
47,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=6}",Infinity
47,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=14, G2_TEC=12, G3_TWC=12, G4_BALANCED=47}",Infinity
47,CATA_TEST,90,42,28,14,1,13,90,1,"{G2_TEC=1}",844.8017497449921
47,CATA_APPLY,82,27,3,24,3,21,82,3,"{G2_TEC=1, G4_BALANCED=2}",881.0668503922058
47,CRITICAL_SWAP,14,9,9,0,0,0,14,0,"{}",871.6387111830167
47,CRITICAL_INSERT,14,12,12,0,0,0,14,0,"{}",859.6550862586759
47,O1_O9,3621,343,329,14,1,13,3621,1,"{G1_CMAX=1}",721.7772318876522
48,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=9}",Infinity
48,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=14, G2_TEC=14, G3_TWC=14, G4_BALANCED=43}",Infinity
48,CATA_TEST,90,47,32,15,1,14,90,1,"{G4_BALANCED=1}",847.1803234257608
48,CATA_APPLY,82,25,6,19,1,18,82,1,"{G4_BALANCED=1}",841.0913257564381
48,CRITICAL_SWAP,15,10,10,0,0,0,15,0,"{}",893.0104071266165
48,CRITICAL_INSERT,15,12,12,0,0,0,15,0,"{}",894.253170037381
48,O1_O9,3772,409,394,15,2,13,3772,2,"{G1_CMAX=1, G4_BALANCED=1}",823.706106473497
49,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=5}",Infinity
49,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=15, G2_TEC=12, G3_TWC=14, G4_BALANCED=47}",Infinity
49,CATA_TEST,100,50,33,17,1,16,100,1,"{G4_BALANCED=1}",840.8638988192216
49,CATA_APPLY,80,28,4,24,2,22,80,2,"{G2_TEC=1, G4_BALANCED=1}",795.4944362445963
49,CRITICAL_SWAP,15,5,5,0,0,0,15,0,"{}",850.3042487633674
49,CRITICAL_INSERT,15,10,10,0,0,0,15,0,"{}",825.6275811723137
49,O1_O9,3930,380,365,15,1,14,3930,1,"{G4_BALANCED=1}",753.0790833250937
50,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G3_TWC=3, G4_BALANCED=3}",Infinity
50,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=15, G3_TWC=12, G4_BALANCED=52}",Infinity
50,CATA_TEST,95,34,20,14,0,14,95,0,"{}",850.55969460181
50,CATA_APPLY,81,30,5,25,0,25,81,0,"{}",818.5449071099321
50,CRITICAL_SWAP,16,6,6,0,0,0,16,0,"{}",862.6263036849316
50,CRITICAL_INSERT,16,11,11,0,0,0,16,0,"{}",845.8319106240226
50,O1_O9,4112,446,430,16,0,16,4112,0,"{}",739.8371342571855
51,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G2_TEC=2, G3_TWC=2, G4_BALANCED=6}",Infinity
51,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=15, G2_TEC=13, G3_TWC=11, G4_BALANCED=49}",Infinity
51,CATA_TEST,80,33,19,14,0,14,80,0,"{}",869.6125706678534
51,CATA_APPLY,84,32,4,28,2,26,84,2,"{G3_TWC=2}",763.3547026266389
51,CRITICAL_SWAP,17,7,7,0,0,0,17,0,"{}",834.8664422172177
51,CRITICAL_INSERT,17,13,13,0,0,0,17,0,"{}",775.5610126934614
51,O1_O9,4317,506,489,17,0,17,4317,0,"{}",752.399092512886
52,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G1_CMAX=2, G2_TEC=1, G4_BALANCED=6}",Infinity
52,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=11, G2_TEC=13, G3_TWC=14, G4_BALANCED=48}",Infinity
52,CATA_TEST,105,43,27,16,3,13,105,3,"{G1_CMAX=2, G2_TEC=1}",827.6269713460078
52,CATA_APPLY,79,22,10,12,0,12,79,0,"{}",860.9206221990181
52,CRITICAL_SWAP,17,10,10,0,0,0,17,0,"{}",916.057061121767
52,CRITICAL_INSERT,17,14,14,0,0,0,17,0,"{}",867.3246193746617
52,O1_O9,4511,703,686,17,2,15,4511,2,"{G3_TWC=1, G4_BALANCED=1}",777.212744013053
53,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=1, G4_BALANCED=8}",Infinity
53,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=13, G2_TEC=14, G3_TWC=14, G4_BALANCED=46}",Infinity
53,CATA_TEST,100,33,18,15,1,14,100,1,"{G3_TWC=1}",862.3542989452994
53,CATA_APPLY,80,24,3,21,0,21,80,0,"{}",856.4888108132899
53,CRITICAL_SWAP,18,9,9,0,0,0,18,0,"{}",800.2344219536357
53,CRITICAL_INSERT,18,17,17,0,0,0,18,0,"{}",804.141190390048
53,O1_O9,4748,767,749,18,3,15,4748,3,"{G1_CMAX=2, G4_BALANCED=1}",747.8286665615594
54,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G3_TWC=1, G4_BALANCED=11}",Infinity
54,PARENT,0,0,0,100,80,20,0,80,"{G1_CMAX=12, G2_TEC=14, G3_TWC=14, G4_BALANCED=40}",Infinity
54,CATA_TEST,95,25,15,10,1,9,95,1,"{G4_BALANCED=1}",814.3687921072823
54,CATA_APPLY,81,23,4,19,0,19,81,0,"{}",811.8444235154577
54,CRITICAL_SWAP,19,8,8,0,0,0,19,0,"{}",788.879873884945
54,CRITICAL_INSERT,19,15,15,0,0,0,19,0,"{}",788.6814160958772
54,O1_O9,5009,837,818,19,7,12,5009,7,"{G1_CMAX=3, G2_TEC=1, G4_BALANCED=3}",733.9688162605701
55,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=10}",Infinity
55,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=14, G2_TEC=13, G3_TWC=13, G4_BALANCED=45}",Infinity
55,CATA_TEST,95,25,13,12,0,12,95,0,"{}",825.9965994980987
55,CATA_APPLY,81,24,9,15,1,14,81,1,"{G3_TWC=1}",776.8574179787015
55,CRITICAL_SWAP,20,8,8,0,0,0,20,0,"{}",834.0511254256172
55,CRITICAL_INSERT,20,19,19,0,0,0,20,0,"{}",826.982761420972
55,O1_O9,5295,1004,984,20,1,19,5295,1,"{G1_CMAX=1}",731.9834759414769
56,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,14,"{G2_TEC=3, G3_TWC=1, G4_BALANCED=10}",Infinity
56,PARENT,0,0,0,100,83,17,0,83,"{G1_CMAX=14, G2_TEC=12, G3_TWC=14, G4_BALANCED=43}",Infinity
56,CATA_TEST,110,36,22,14,1,13,110,1,"{G4_BALANCED=1}",860.0976582660206
56,CATA_APPLY,78,20,3,17,0,17,78,0,"{}",848.9937583789871
56,CRITICAL_SWAP,21,5,5,0,0,0,21,0,"{}",867.9542872726704
56,CRITICAL_INSERT,21,16,16,0,0,0,21,0,"{}",874.1042898153202
56,O1_O9,5602,1284,1263,21,2,19,5602,2,"{G1_CMAX=1, G4_BALANCED=1}",758.5473827782876
57,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G4_BALANCED=5}",Infinity
57,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=49}",Infinity
57,CATA_TEST,94,25,14,11,1,10,94,1,"{G4_BALANCED=1}",877.6703962019459
57,CATA_APPLY,81,24,6,18,0,18,81,0,"{}",846.210068173735
57,CRITICAL_SWAP,23,8,8,0,0,0,23,0,"{}",831.0610131631761
57,CRITICAL_INSERT,23,17,17,0,0,0,23,0,"{}",823.3580884531704
57,O1_O9,5972,1427,1404,23,1,22,5972,1,"{G3_TWC=1}",763.1218946211602
58,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G3_TWC=2, G4_BALANCED=11}",Infinity
58,PARENT,0,0,0,100,80,20,0,80,"{G1_CMAX=15, G2_TEC=14, G3_TWC=11, G4_BALANCED=40}",Infinity
58,CATA_TEST,109,23,12,11,2,9,109,2,"{G4_BALANCED=2}",816.8568097247766
58,CATA_APPLY,78,16,6,10,2,8,78,2,"{G4_BALANCED=2}",840.02269638649
58,CRITICAL_SWAP,24,10,10,0,0,0,24,0,"{}",824.1613119110601
58,CRITICAL_INSERT,24,17,17,0,0,0,24,0,"{}",824.1613119110601
58,O1_O9,6369,1554,1530,24,3,21,6369,3,"{G2_TEC=1, G3_TWC=2}",728.5397567662702
59,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
59,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=15, G2_TEC=14, G3_TWC=13, G4_BALANCED=55}",Infinity
59,CATA_TEST,85,40,28,12,0,12,85,0,"{}",839.9801166698899
59,CATA_APPLY,83,31,8,23,0,23,83,0,"{}",811.580135958696
59,CRITICAL_SWAP,26,9,9,0,0,0,26,0,"{}",821.0200873745454
59,CRITICAL_INSERT,26,25,25,0,0,0,26,0,"{}",797.6266081297106
59,O1_O9,6854,2082,2056,26,3,23,6854,3,"{G2_TEC=1, G3_TWC=2}",734.7486360994901
60,GLOBAL_Q_FINAL,0,0,0,100,17,83,0,17,"{G2_TEC=4, G3_TWC=4, G4_BALANCED=9}",Infinity
60,PARENT,0,0,0,100,76,24,0,76,"{G1_CMAX=15, G2_TEC=9, G3_TWC=9, G4_BALANCED=43}",Infinity
60,CATA_TEST,114,40,26,14,1,13,114,1,"{G2_TEC=1}",850.9345758422861
60,CATA_APPLY,77,20,4,16,1,15,77,1,"{G3_TWC=1}",851.8427344013185
60,CRITICAL_SWAP,28,13,13,0,0,0,28,0,"{}",845.2228658433156
60,CRITICAL_INSERT,28,20,20,0,0,0,28,0,"{}",852.53213829877
60,O1_O9,7374,2029,2001,28,5,23,7374,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",758.0256284848127
61,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=3}",Infinity
61,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=15, G2_TEC=12, G3_TWC=12, G4_BALANCED=51}",Infinity
61,CATA_TEST,94,35,25,10,0,10,94,0,"{}",896.510321092227
61,CATA_APPLY,81,21,4,17,2,15,81,2,"{G2_TEC=1, G4_BALANCED=1}",834.5330713057259
61,CRITICAL_SWAP,31,16,16,0,0,0,31,0,"{}",882.1390470836523
61,CRITICAL_INSERT,31,24,24,0,0,0,31,0,"{}",858.8454196362972
61,O1_O9,8029,2517,2486,31,1,30,8029,1,"{G2_TEC=1}",760.2217368918595
62,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
62,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=49}",Infinity
62,CATA_TEST,90,38,23,15,0,15,90,0,"{}",973.2366494256031
62,CATA_APPLY,82,31,6,25,2,23,82,2,"{G4_BALANCED=2}",931.5088546033493
62,CRITICAL_SWAP,14,7,7,0,0,0,14,0,"{}",999.8702102520906
62,CRITICAL_INSERT,14,13,13,0,0,0,14,0,"{}",971.7516529963164
62,O1_O9,3640,460,446,14,1,13,3640,1,"{G4_BALANCED=1}",786.657963263012
