point_index,Cmax,TEC,TWC,objective_key
436,742.8442611266673,54102.162784682754,90270.79982916194,408736c10bfa4290|40ea6ac535883917|40f609eccc19a9cf
437,742.9665415507644,55167.506480360156,87102.67276952315,408737bb7a22f611|40eaeff035164cde|40f543eac3a9f9bb
438,742.9665415507644,55178.32451700777,86680.02281184314,408737bb7a22f611|40eaf14a62717dec|40f529805d6ff384
439,743.0554967706123,54220.19207245628,89874.65789291605,40873871a84a7682|40ea7986257522c6|40f5f12a86bab8eb
440,743.1873934632373,54380.21135469002,88335.03043058474,4087397fc824e0b5|40ea8d86c36ae930|40f590f07ca4c7e4
441,743.2540598692517,54364.75592185955,88498.52622742877,40873a08508a6d4c|40ea8b9830830a23|40f59b286b6d73cd
442,743.4351000969899,54199.79503297702,89595.8186663482,40873b7b15c27877|40ea76f970e8ff71|40f5dfbd1941e27e
443,743.597427740203,54562.76071011028,87615.62660143312,40873cc78831ef29|40eaa45857bcbaac|40f563fa068f396e
444,743.6078762692298,54208.13894522362,89134.3372341419,40873cdcee3bc2da|40ea7804723d40ec|40f5c2e5654fa0a9
445,743.6267793269362,54056.56141509552,89881.82186014237,40873d03a4e13800|40ea6511f71cca58|40f5f19d2656d216
446,743.6267793269362,54257.279077097475,89094.28712491743,40873d03a4e13800|40ea7e28ee3317d7|40f5c06498104c24
447,743.652273755835,56995.50160207757,83749.8115941065,40873d37db4d8ace|40ebd4700d1fccd9|40f4725cfc4a1a11
448,743.652273755835,57664.448964877985,82637.90776857648,40873d37db4d8ace|40ec280e5deb9780|40f42cde863857c5
449,743.652273755835,57910.301957640724,82574.95058123537,40873d37db4d8ace|40ec46c9a9a311f6|40f428ef3594ab62
450,743.7123395287038,54833.512427900314,87345.24888645571,40873db2df111b72|40eac63065cf322d|40f55313fb705d3b
451,743.7123395287038,54842.4301107365,87279.41277893551,40873db2df111b72|40eac74dc377975e|40f54ef69abe15c8
452,743.7601218431563,54251.98163951428,89059.68153327628,40873e14bac2caa7|40ea7d7f69974549|40f5be3ae78f6fcc
453,743.8276904026451,54342.06418173705,88349.36563139959,40873e9f1c255497|40ea88c20dc6dbb4|40f591d5d9a04f7a
454,743.8639653391042,54147.18081314253,89171.01315108644,40873ee966a8e2a4|40ea7065c938a4bb|40f5c53035dde9e3
455,743.9218580141383,54128.84223676526,89770.61477904103,40873f5ff718323c|40ea6e1af39a8449|40f5eaa9d6228c38
456,744.0001137379177,54116.48343549154,89571.35436636164,408740003ba1a518|40ea6c8f784db53c|40f5de35ab7c0fe1
457,744.0398208573995,54009.276694729546,89531.26488783977,408740518d9901d6|40ea5f28daaee7cc|40f5dbb43cfb080f
458,744.0848560311599,56265.47309935973,86671.05546578806,408740adc8ffb59a|40eb792f23a144ba|40f528f0e330181c
459,744.0848560311599,56305.64528937383,85957.50957569457,408740adc8ffb59a|40eb7e34a635e6a2|40f4fc582738d7f0
460,744.0848560311599,56592.431892457156,84769.6942568304,408740adc8ffb59a|40eba20dd210215c|40f4b21b1bad0cd9
461,744.2039249161622,54135.48781515476,89394.0716434929,408741a1a362ee0d|40ea6eef9c2e8706|40f5d3212573a5b0
462,744.3314110896324,54785.17223702124,87230.96783269651,408742a6badb7c06|40eac02582f736ac|40f54bef7c3e2338
463,744.4571045148477,54199.40629205246,88482.34993022546,408743a826697100|40ea76ed005830be|40f59a2599506fa4
464,744.5218895469993,53671.44273080279,94843.87005164052,4087442cd46d43e4|40ea34ee2ad9c9dd|40f727bdebbb44de
465,744.5595255119762,57231.12440330292,83204.31513034191,40874479e882f9b9|40ebf1e3fb1ca2b2|40f450450ac61d08
466,744.629927561862,57844.02425637496,82583.38695016771,4087450a1776285f|40ec3e80c6b54e26|40f4297630f2a8b8
467,744.8210360784931,54105.96393188274,88712.76427642441,408746917b5d0fb6|40ea6b3ed887acfe|40f5a88c3a79ea7f
468,744.8210360784931,54303.27768004399,88377.55534134786,408746917b5d0fb6|40ea83e8e2c14276|40f59398e2ad9bf3
469,744.9505007438995,54360.462086993866,88294.67998610134,4087479aa0224efa|40ea8b0ec96aa9d2|40f58e6ae1391b30
470,744.9639168446572,57829.59217988032,82561.58587676832,408747b61a08deee|40ec3cb2f323386a|40f428195fc05177
471,745.0206822513607,53947.96133654117,92564.02265467896,4087482a5b74c99d|40ea577ec344d999|40f699405ccb2714
472,745.1885610131133,54208.66920232815,88402.5408047942,408749822c46c4fa|40ea78156a1b003a|40f59528a722ed8a
473,745.7806063185269,53957.64087515818,91802.92663112076,40874e3eae8688fe|40ea58b4820c9ea6|40f669aed37b2772
474,745.843023254754,57012.851568849495,83691.53494214997,40874ebe82f9e77d|40ebd69b400d50dc|40f46eb88f1f7ff6
475,746.0169682473393,57898.73016002503,82500.07397454571,40875022c03f9b24|40ec45575d788e8b|40f424412effeee9
476,746.3760524122113,53896.08590731857,91967.23870546004,4087530227c4603c|40ea5102bfc0b478|40f673f3d1bcd104
477,746.4268250108554,56215.29026681415,86563.66127180203,4087536a233b35e9|40eb72e949dda13c|40f5223a9491bdb8
478,746.642060604163,57810.640979268064,82574.40405869076,40875522f0ab8771|40ec3a5482e6f438|40f428e677063ee8
479,746.6965990487282,53893.97564997396,94078.22663649758,40875592a285a5b3|40ea50bf38864b50|40f6f7e3a04d9793
480,746.9050371003128,56262.24860633423,86438.98199607896,4087573d84175c15|40eb78c7f4954563|40f51a6fb641853f
481,747.0905782064331,54092.28459680915,89361.2673357057,408758b9811112e2|40ea69891b6ac47b|40f5d1144701ce11
482,747.4609931252314,58220.12891191496,82486.01278941621,40875bb01d29e466|40ec6d84200be15a|40f423603462acc6
483,747.554931098859,58355.99026552898,82223.77816430447,40875c707fb74910|40ec7e7fb04155aa|40f412fc735c69ea
484,747.595899183568,56559.37295999995,85217.74758746472,40875cc466ca891a|40eb9debef49cf50|40f4ce1bf61e45fe
485,747.5991408875093,56186.73268418074,86022.56444163457,40875ccb0a60ac64|40eb6f5772261852|40f5006907f3f390
486,747.5991408875093,56280.57530665712,85944.46185162247,40875ccb0a60ac64|40eb7b1268e981b0|40f4fb8763be86e2
487,747.6010211981854,53575.32685254,91747.70381712345,40875ccee433b346|40ea28ea7593753d|40f6663b42d5be79
488,747.6010211981854,53837.70167188134,91741.82227179613,40875ccee433b346|40ea49b6741896dc|40f665dd2806788d
489,747.6010211981854,53892.01435103566,91737.78530795821,40875ccee433b346|40ea508075904d9a|40f6659c909f13dd
490,747.8905476415063,53801.03318427156,91512.25998636184,40875f1fd7711e65|40ea45210fd87623|40f6578428e77598
491,747.9975341003238,53247.18395203486,90328.99987556244,40875ffaf3288c49|40e9ffe5e2ef60b8|40f60d8fff7d848c
492,748.1593547181948,52532.4976098592,91087.84811518984,408761465bc438e1|40e9a68fec6b82ee|40f63cfd91e13bba
493,748.1640208531882,54457.40652979695,87686.92113960329,4087614fea2a4271|40ea972d024ac6d8|40f5686ebcfce173
494,748.1640208531882,54676.17245059324,87409.4206267042,4087614fea2a4271|40eab28584b71b45|40f55716bae31126
495,748.3836321795917,57556.98844998238,83086.37249438485,40876311adbf8851|40ec1a9fa161db82|40f448e5f5bcac0e
496,748.683627684303,57657.22668056689,83039.92769531913,4087657811ca95c6|40ec272740f79aae|40f445fed7d70c05
497,748.683632175765,57624.14532105881,82851.6090337354,4087657814256b3b|40ec2304a6785960|40f43a39be9a287b
498,748.7361937518428,56511.238514593286,84895.49383546194,408765e3b98cbd7a|40eb97e7a1e95b39|40f4b9f7e6c0036a
499,748.7366119224771,56154.766116586194,86571.92482322625,408765e494caa710|40eb6b588406ee54|40f522becc137075
500,748.7694302164189,57230.42617596366,83388.05322049888,40876627cb078096|40ebf1cda33bc648|40f45bc0d9fdbce3
501,749.0836307014649,57640.52098257086,82809.42845163845,408768ab4692bdde|40ec2510abe3a3f4|40f43796daf01af1
502,749.1405182532624,56299.579601660356,85817.85806201154,4087691fc808b206|40eb7d728c18c7fe|40f4f39dba9f3b58
503,749.1915783936859,57552.5838265092,83156.83941561138,408769885a40bc02|40ec1a12aeb4ee72|40f44d4d6e3f106a
504,749.2503018652649,57220.15408378017,83432.48772902199,40876a009e43ab86|40ebf084ee411b96|40f45e87cdbcf26c
505,749.3638014876431,57140.69755529947,83574.06620646025,40876ae910c11d4e|40ebe696525f7dcc|40f467610f2e8159
506,749.5298148124152,57060.976250831896,83210.63179058697,40876c3d0f8c6214|40ebdc9f3d726276|40f450aa1bd0724f
507,749.5509673032366,58002.704314736264,82486.18339560366,40876c68618ba488|40ec525689bf0ecb|40f42362ef303a7f
508,749.5949932917342,57510.978263450175,83139.49379761415,40876cc28bd7cab4|40ec14df4def26ac|40f44c37e69853ba
509,749.7835607873997,57428.80283777627,83073.29345344804,40876e44bb84a27a|40ec0a99b0d8d922|40f44814b1fc3e24
510,750.1884026746999,54245.114184443664,88080.57654224911,40877181d942f285|40ea7ca3a7662268|40f5810939845d8b
511,750.1884026746999,54361.791911786815,88053.68989408569,40877181d942f285|40ea8b3957576336|40f57f5b09ce617c
512,750.3579566205567,53885.35460231512,90220.0460896062,408772dd185c556c|40ea4fab58e6f451|40f606c0bcc87475
513,750.3581603511335,59198.21873796289,82221.07207400384,408772dd832c96bd|40ece7c6ffe6c1a0|40f412d127371216
514,750.4826093094315,54795.162353918626,87147.5262899978,408773dc62450607|40eac1653200d85c|40f546b86baf0f8c
515,750.4826093094315,55170.48169801301,86825.89230058977,408773dc62450607|40eaf04f6a11f38e|40f5329e46dcfbb4
516,750.9639231336533,56631.05218327818,84569.51010845139,408777b61d54f731|40eba6e1ab7c4426|40f4a59829677ac2
517,751.2457584634768,54624.47220531214,87419.24694446346,408779f750369ac9|40eaac0f1c4e5094|40f557b3f37c09a8
518,751.479839000698,53938.4406142387,89251.21178651383,40877bd6b5d47abf|40ea564e1983082c|40f5ca33637a416a
519,751.4835203348027,57120.56594696973,83153.43118228536,40877bde3fe8c76e|40ebe4121c3cd1c8|40f44d16e61f6564
520,751.4835203348027,57867.912619219234,82512.46820013727,40877bde3fe8c76e|40ec417d342d388a|40f425077dbf6d59
521,751.5137262105443,58247.25826028171,82467.55719926514,40877c1c1c7ccb16|40ec70e843ab10fa|40f42238ea49c6d2
522,751.6186024844741,59407.681007848005,81880.86060895449,40877cf2e5dc0053|40ed01f5cad0f870|40f3fd8dc50de523
523,751.7833833212369,56418.985659267164,85160.11290141603,40877e445e79878e|40eb8c5f8a854daf|40f4ca81ce71b718
524,751.7958347329213,56376.924466678145,85165.98368880223,40877e5dde99b758|40eb871d953b249c|40f4cadfbd307830
525,752.0044289108341,56452.95162342462,84919.93828885886,4087800912065984|40eb909e73b2f7db|40f4bb7f033b2db0
526,752.0639167583961,57796.048716931546,82532.06731331989,40878082e6ca17d2|40ec38818f16cf78|40f4264113b721b8
527,752.5569666640724,56093.6482145668,86247.34781858561,40878474aaf0393a|40eb63b4be2c79a6|40f50e7590aa38a2
528,752.6870968609416,56272.15432087498,85967.57291445477,4087857f2ca3976d|40eb7a04f03254e4|40f4fcf92aa858ea
529,752.9242485507724,58225.59559002565,82307.71654300723,40878764dc6c978b|40ec6e330f12d040|40f4183b76f5cce4
530,752.9295151635188,57798.82269458989,82460.3034625829,4087876fa5a56398|40ec38da53839ac6|40f421c4dafb94d2
531,753.1836277115494,57622.64547851408,83017.89682573212,4087897811ce3df4|40ec22d4a7c28e88|40f4449e5965f05b
532,753.5494758626583,56893.06829809377,83978.70414707848,40878c655399e078|40ebc7a22f7f7be4|40f480ab442fba1a
533,753.5830058962975,54005.876248242865,89010.34798589192,40878ca9fefecfc9|40ea5ebc0a39c149|40f5bb259159a794
534,753.5974393060144,56727.86452339358,84204.95763363961,40878cc78e42456a|40ebb2fbaa2cf6c2|40f48ecf5277a6bb
535,753.7639232619964,56708.57842105508,84294.6781935914,40878e1c83cc976d|40ebb092826cdf5c|40f4946ad9e185f7
536,753.7809342468332,56170.644135925526,86105.92538287523,40878e3f5a7453cd|40eb6d549cc2f1ca|40f5059ece5e4616
537,753.8135331593824,54165.33455906001,88589.02509823836,40878e821dac4e12|40ea72aab4b533aa|40f5a0d066cd690f
538,753.8964845791053,56187.89001881372,85329.56018502101,40878f2c001b6501|40eb6f7c7b08bc38|40f4d518f684918f
539,754.1543330272137,56129.77926611692,85680.86473225415,4087913c12f4449b|40eb6838efbf7ee2|40f4eb0dd5f17cf6
540,754.1973779474408,57538.2729243935,82919.51840910804,408791943ae3a9ae|40ec1848bbcbf00c|40f43e784b675950
541,754.2435731073467,56930.01627828579,83818.06958541377,408791f2d67511ea|40ebcc40855a0a23|40f476a11d059847
542,754.2517569692303,57623.1886844016,82873.83514677701,4087920399286b13|40ec22e609b3dec4|40f43b9d5cc2ddea
543,754.5169633182921,57586.71983551907,82887.06552201473,40879422bdaa0a5f|40ec1e5708e47f9d|40f43c710c60cfe7
544,754.5765295585808,56624.889468864145,84302.18746992091,4087949cbb877a41|40eba61c7687684a|40f494e2ffe075b5
545,754.6836349155591,57601.311027004034,82798.42228408466,40879578159525d7|40ec2029f3eee750|40f436e6c1acf4d4
546,754.9734413670255,53878.88048801823,90052.05997227937,408797c99ba09f96|40ea4edc2cf5355a|40f5fc40f5a57e29
547,755.0795585207067,56405.520914401786,84685.57513457915,408798a2ef93e46d|40eb8ab0ab54adf6|40f4acd933c05104
548,755.1645773191954,56367.04455752924,85242.88950413761,408799510de9dcdc|40eb85e16d03e95c|40f4cfae3b68b0cb
549,755.5169610140094,56612.333601349485,84668.5151203688,40879c22bc74c3d2|40eba48aacdcbcbe|40f4abc83deedb18
550,755.586037643789,56582.28849142777,84644.070275234,40879cb034811264|40eba0c93b525fee|40f4aa411fd8ec7c
551,755.5942370837273,56578.6429853941,84550.1325268116,40879cc0ff5f456f|40eba05493561aef|40f4a4621ed46f1b
552,755.6630948380415,56691.042049832904,84264.15000688014,40879d4e04aa9c47|40ebae615878e424|40f49282666d9d46
553,755.7052006011797,57014.96805486327,83369.61880713944,40879da44036797e|40ebd6defa4e314f|40f45a99e6a250a7
554,755.829813896027,56341.36230790838,84988.99646362267,40879ea37577c99e|40eb82ab9806c132|40f4bfcff183d6f0
555,755.846244802832,56380.27383679075,84607.050293388,40879ec51bfec496|40eb8788c3455f97|40f4a7f0ce00708b
556,756.1216332968415,56862.35373848483,83517.61235480366,4087a0f91ae0c050|40ebc3cb51d35ef6|40f463d9cc348cf4
557,756.2112115409335,56356.25983586357,84913.0020239312,4087a1b08fad26c7|40eb848850934d0c|40f4bb10084a3ee5
558,756.2626022816601,52393.66641652708,92000.88479928303,4087a219cf399cae|40e995355348c0aa|40f6760e28234b02
559,756.3483684387164,56538.305791685474,84295.98963972647,4087a2c9756459f7|40eb9b49c90ba510|40f4947fd5907740
560,756.3972500142725,56318.57652124023,84959.20892377618,4087a32d916a5d16|40eb7fd272dcac08|40f4bdf357c07521
561,756.409725545308,56852.88545760621,84003.08947442865,4087a3471e2fcb78|40ebc29c55ab3095|40f482316e7cbd0e
562,756.4207748562728,56370.99223442313,84863.48359504239,4087a35dbf35355e|40eb865fc06267aa|40f4b7f7bcce27b9
563,756.4543176360386,58268.15938945669,82301.72768749358,4087a3a27148e641|40ec738519b7eafa|40f417dba49ba42a
564,756.4582809268142,52287.16079908777,90760.2684870115,4087a3aa8f30c861|40e987e5254420e6|40f628844bb9095d
565,756.4582809268142,52923.47785271232,90566.33126239465,4087a3aa8f30c861|40e9d76f4a91c577|40f61c654cd9cbf7
566,756.4582809268142,52923.76024227975,90257.42348471742,4087a3aa8f30c861|40e9d77853e79e12|40f60916c697e93b
567,756.7060563525306,56047.29400212449,86381.77833231632,4087a5a600df7a04|40eb5de9687724b4|40f516dc740c9640
568,756.7235172358413,52844.63791092136,89650.63074565615,4087a5c9c367903f|40e9cd9469c42a20|40f5e32a1788c1d4
569,756.7238653768799,56311.37294362277,85194.04088261689,4087a5ca79ee433f|40eb7eebef2776e2|40f4cca0a77487e8
570,756.9074764991649,55989.97348371821,86403.78903495488,4087a7428309ee6a|40eb56bf26c7539d|40f5183c9fe31dea
571,756.9555853433318,54137.3163773987,88080.23869540647,4087a7a509edb12d|40ea6f2a1fc37e94|40f58103d1b24648
572,757.2646779971741,57425.43701439092,83134.63043097944,4087aa1e0f7f6eab|40ec0a2dfc059a9c|40f44bea163ecb71
573,757.270220434924,52078.232175314115,91271.15571116585,4087aa296954d5ad|40e96dc76dfaeca2|40f648727dcafdcf
574,757.2722480494439,51763.33518721665,91754.50771937001,4087aa2d9062a617|40e9466ab9da8ab2|40f666a81f9e589c
575,757.3903868072728,56724.8701294662,84061.90259661517,4087ab1f831e5036|40ebb29bd819c014|40f485de710925fa
576,757.4825965509086,56298.01531725737,84949.4910222666,4087abdc5b949a85|40eb7d407d7a9def|40f4bd57db3a2a0a
577,757.5298707391433,52166.33133933128,91038.88934061029,4087ac3d2cdebdd3|40e978ca9a54f0f7|40f639ee3abd3843
578,757.7608664136269,52569.88187276264,90124.07594522723,4087ae1641215938|40e9ab3c384d3a59|40f600c1371257b4
579,757.871132506903,56281.68121152397,84878.60569253407,4087aef81451dd0c|40eb7b35cc7c1c24|40f4b8e9b0eaa794
580,758.1066737550441,56035.58392903492,86001.0307148495,4087b0da77c50a0c|40eb5c72af8bf185|40f4ff107dcedaa2
581,758.1787159758517,56037.52941504579,85879.32863991427,4087b16e02a43c72|40eb5cb0f0f7d276|40f4f775421bed3f
582,758.8836768734191,56113.24738091649,85803.97730838988,4087b711c52e3c88|40eb6627ea8b623f|40f4f2bfa30e1f4a
583,759.0169653454486,58073.244581470324,82427.21691060814,4087b822beba1ef0|40ec5b27d39c8508|40f41fb378774202
584,759.6013061872609,56209.82556870664,85261.57860751741,4087bccf799e4958|40eb723a6b0f1074|40f4d0d941f9f4c8
585,759.8963948055014,56385.84760511693,84328.97165986786,4087bf2bd10a2f76|40eb883b1f94c424|40f4968f8beb37b5
586,760.0711351741821,56552.53871896664,84269.54813082266,4087c091af5175a9|40eb9d113d2f8eef|40f492d8c524d354
587,760.0737468524163,56170.014775737865,84992.72507021368,4087c0970896fa7d|40eb6d40790af7dd|40f4c00b99e33971
588,760.2715878131763,56004.94416268007,85886.81908145048,4087c22c363b3cad|40eb589e3694a720|40f4f7ed1af526a9
589,760.4112141061794,56040.20473944976,85731.19228916804,4087c34a2a9f0d8e|40eb5d068d39bf1d|40f4ee33139dce82
590,760.4486362769553,56741.51512384899,84054.06811738387,4087c396ce9dca94|40ebb4b07be5029a|40f4856117024100
591,760.4698728617875,56012.112446032195,85669.39702491807,4087c3c24cb3f53e|40eb598399286bdb|40f4ea565a36cced
592,760.564767277702,55914.29699389067,85774.48519250934,4087c484a4b4dca6|40eb4d4980f954f1|40f4f0e7c359387e
593,760.564767277702,55932.663324063484,85693.10659144541,4087c484a4b4dca6|40eb4f9539f362ea|40f4ebd1b4993b41
594,760.564767277702,56130.2633021986,85315.48493677074,4087c484a4b4dca6|40eb68486cf8bb7e|40f4d437c24d0f2f
595,760.6168365670358,56624.7166736697,83894.1841580146,4087c4ef4802932a|40eba616eefd9ea9|40f47b62f24faca0
596,760.6871178470223,56097.25182223286,85201.40841050899,4087c57f37a44bab|40eb64280eed7fd1|40f4cd1688d97537
597,760.7101547541973,56095.000307064096,85158.07165525906,4087c5ae659da303|40eb63e00283f5c8|40f4ca61257ffc24
598,760.7425630645458,55943.80906313982,85670.3175605675,4087c5f0c4e76b89|40eb50f9e3d861be|40f4ea6514ba63bf
599,760.7425630645458,56033.77128469656,85310.33513547179,4087c5f0c4e76b89|40eb5c38ae5d3e74|40f4d3e55cb70331
600,760.7425630645458,56086.128348144055,85196.1302843049,4087c5f0c4e76b89|40eb62c41b6d9127|40f4ccc215a4fecc
601,760.7425630645458,56108.83318377284,85085.55334570046,4087c5f0c4e76b89|40eb659aa97103fd|40f4c5d8da81056e
602,760.7425630645458,56112.56666425566,85082.22025719224,4087c5f0c4e76b89|40eb6612221d13bc|40f4c5a3862c67d6
603,760.7425630645458,56292.620385303555,84872.87277886989,4087c5f0c4e76b89|40eb7c93da3247b6|40f4b88df6e6f9ed
604,760.7425630645458,56292.832785165105,84539.49669063953,4087c5f0c4e76b89|40eb7c9aa62d1317|40f4a3b7f271e250
605,760.7425630645458,56460.43371985998,84321.10065561079,4087c5f0c4e76b89|40eb918de10878c8|40f496119c490ec8
606,761.3307054440062,55870.1581323956,86354.34990020833,4087caa548e554ed|40eb47c50f6bab71|40f515259930f5fa
607,761.3503339596173,55831.71245800427,86131.18049264922,4087cacd7be419e0|40eb42f6cc74ba84|40f50732e34c4299
608,761.4060390846691,56151.43994114344,85061.67911554626,4087cb3f916b6c6a|40eb6aee13ff72e8|40f4c45adda84356
609,761.4060390846691,56385.19290521513,84422.04511489236,4087cb3f916b6c6a|40eb88262c478ec7|40f49c60b8ca64b4
610,761.4094386817603,55851.76139716056,86016.51386060697,4087cb4687c99f06|40eb45785d5d93fc|40f5000838c5e65a
611,761.4377906431027,56057.57788872517,85134.68799750764,4087cb80986174f8|40eb5f327e107eeb|40f4c8eb0209acb1
612,761.5674064740792,57888.14956063616,82410.03339418248,4087cc8a0c67cdac|40ec4404c9336322|40f41ea088c8569a
613,762.1176271655828,56297.03517168535,84430.69663738749,4087d0f0e682ea65|40eb7d2120205eca|40f49ceb256d3ec7
614,762.1271150813445,55803.34734267414,86488.80562991445,4087d10454e969a0|40eb3f6b1d6e623e|40f51d8ce3dc3174
615,762.8567094162224,58061.418523133936,82259.05571529602,4087d6da8a7766ce|40ec59ad648aa09c|40f41530e435b8e5
616,762.8839932878785,56031.623793307015,85424.23580582306,4087d7126b12aa93|40eb5bf3f61d61a3|40f4db03c5dc53a4
617,763.0305056590709,56126.89428323267,85068.40753598153,4087d83e79c0406b|40eb67dc9df7deb6|40f4c4c68544730a
618,763.1783087250349,55991.134615239054,85652.4371215958,4087d96d2d1ff4ee|40eb56e44ec49e29|40f4e946fe7336e5
619,763.2222414019319,54352.34671266642,87917.5833432953,4087d9c7268008eb|40ea8a0b1845296c|40f576d9555fc77a
620,763.3836279937856,57925.884791694,82401.86322488538,4087db11ab8db91d|40ec48bc5036abb0|40f41e1dcfc4e5bd
621,763.4282861736494,57836.581399453935,82197.33794725707,4087db6d214d293a|40ec3d929ad30712|40f41155683b620e
622,763.5502944168543,58270.75937934661,81821.25702024324,4087dc6700c25c7c|40ec73d84cd5ea5e|40f3f9d41cc14232
623,763.7040686776846,55816.40204272257,86294.94166398175,4087dda1eec24659|40eb410cdd88b321|40f5116f110e4057
624,763.8016282954517,55759.04518415968,86397.70285489493,4087de69bc18841b|40eb39e172260d04|40f517db3ee4c639
625,763.9444895920735,56091.79460736227,85075.25104931231,4087df8e508f2af2|40eb63796d6c6b44|40f4c534044c48a1
626,764.4202376213753,55681.856383490536,86666.38806200479,4087e35ca58ac2d9|40eb303b677e5996|40f528a635808136
627,764.7599341286686,52131.18643312298,90004.7055158403,4087e61458582df8|40e97465f74298c3|40f5f94b49cafa4e
628,764.9403941507481,51882.52483269209,91129.21016759654,4087e785ed5e5681|40e95550cb6dee0d|40f63f935cd8b29d
629,765.1298148088341,56077.07938327504,85071.51761483541,4087e909dc58b3d5|40eb61a28a4ecb45|40f4c4f848267e60
630,765.3129337347257,52111.019006092596,90246.50251716637,4087ea80e366e3b2|40e971e09bb2aa44|40f608680a4f70b4
631,765.5474665414131,55735.83374518833,85985.08063683743,4087ec6136235830|40eb36faae0a63a2|40f4fe114a49da3a
632,765.5808441561433,56118.870959258755,85016.15623980056,4087eca5919ef5aa|40eb66dbdee5f390|40f4c1827ff54e1c
633,765.9491624408001,51562.49891604663,92652.40979494092,4087ef97e27a4ea0|40e92d4ff71ec8f7|40f69ec68e8523d5
634,766.0964811604476,57046.547442802774,83291.16457962769,4087f0c597ea266c|40ebdad184a6c4cb|40f455b2a21e3f68
635,766.3300467675485,56053.69644259309,85145.89325805107,4087f2a3ef8f462c|40eb5eb64941fa1c|40f4c99e4ac8f444
636,766.8856819364917,55899.838130520075,85558.49119839334,4087f715e0693f1e|40eb4b7ad1f718b0|40f4e367dbf2d8b4
637,767.0979001403181,57417.82398148383,82710.79523130755,4087f8c87fde6785|40ec093a5e0e6ab2|40f4316cb94476ab
638,767.1506595009539,55959.01282063304,85473.3181395321,4087f9348cf7eb6e|40eb52e06906d0f4|40f4de1517197a5f
639,767.1506615598488,55996.33564014217,85358.95395371683,4087f9348e0c4285|40eb578abd90653b|40f4d6ef4364f8fb
640,768.0914805172708,51731.53707900794,89974.81779484954,408800bb5a232f32|40e942712fc050cf|40f5f76d15b00d5a
641,768.2975374080854,52655.52425018725,89130.57912780465,408802615b4ae882|40e9b5f0c6a85425|40f5c2a9441b8453
642,768.4237584947781,51578.959636721454,90648.0093767278,40880363db7e63cb|40e92f5eb55811d6|40f6218026683634
643,768.6561911059447,56082.018420009204,84544.51087855635,4088053fe11f5fab|40eb624096e58f24|40f4a4082c8efe3c
644,769.1298192113059,55943.91060975618,85441.77475245678,40880909dea7979c|40eb50fd23b71247|40f4dc1c6562d506
645,769.177015445478,56324.70362452937,84407.87760245013,4088096a8712e9b8|40eb8096841796ca|40f49b7e0aa8dde3
646,769.7006954372083,52413.36707939069,89650.99822727112,40880d9b06359a21|40e997abbf1d4742|40f5e32ff8bd28b7
647,769.7049135798969,51686.94586170762,89664.09103607507,40880da3a9bb214f|40e93cde447fc599|40f5e40174e23e53
648,769.8244181455286,58117.44441511511,82139.464942352,40880e98688a6a32|40ec60ae38a60c28|40f40db770676446
649,770.7734185959869,55933.62147836663,85292.03142744309,4088162ff616bf0e|40eb4fb3e326997b|40f4d2c080ba1004
650,770.9633613792214,52055.09931137778,89416.86429124785,408817b4f6cf8fe2|40e96ae32d8f0df6|40f5d48dd4230f3c
651,771.630584526563,55822.36151457431,85648.69041974827,40881d0b6fe6779d|40eb41cb91870336|40f4e90b0bf593f5
652,771.9006984053017,56056.98097963829,84764.6754350815,40881f34a15d92a4|40eb5f1f642f6910|40f4b1cace95041a
653,771.9007428884108,56056.97553576228,84764.65949420744,40881f34b8affea2|40eb5f1f3796c662|40f4b1ca8d49cc4e
654,772.0061561942148,57819.705174226416,82257.19860370629,4088200c9b9e6690|40ec3b7690c98a0e|40f415132d7b1476
655,772.0505805430942,55633.36494634718,86298.63786981736,4088206796c5933a|40eb2a2bada3f63e|40f511aa34b6fb4b
656,772.0839139412932,55676.77963927515,85446.66121845457,408820abdb128c43|40eb2f98f2ce10ae|40f4dc6a9459cd5e
657,772.2838943836417,56040.50063289049,85073.0246532468,408822456a6b2a13|40eb5d10052f447f|40f4c51064facd8c
658,772.4836289898287,58238.72987378492,82127.23591764345,408823de78e035b2|40ec6fd75b20448e|40f40cf3c6519433
659,772.6955181611845,57028.85472456783,83314.19784869009,408825906bd3607e|40ebd89b59e7563d|40f457232a636358
660,772.9606072706707,56510.02526579966,84299.67188266011,408827af52dd5ea5|40eb97c0cefa38e8|40f494bac008083f
661,773.0077600557163,57632.01105559814,82524.11615410564,4088280fe4810c22|40ec24005a91450e|40f425c1dbc46850
662,773.2910933433112,55663.04604454447,86245.363263456,40882a5428bf2cd7|40eb2de179326895|40f50e55cfed5776
663,773.6039412935655,55670.53416312166,85955.42613393307,40882cd4df2c448b|40eb2ed117dd4248|40f4fc36d171d0a4
664,773.7457761097161,56447.583201453286,84190.43594284084,40882df759770af3|40eb8ff2a996181b|40f48de6f99f3345
665,774.0630021539198,55649.85592876501,85688.05846849049,408830810745f54e|40eb2c3b63c4b8ae|40f4eb80ef7ca7e8
666,774.0630021539198,56835.842930636936,83783.11059173624,408830810745f54e|40ebc07af949abce|40f47471c4fbd726
667,774.1860917320902,56688.647389584265,83825.42307902081,4088317d1da97b11|40ebae14b76a5c86|40f47716c4ee81e0
