actualFE,rawSource,firstLevelSource,attributionEligible,candidateFingerprint,Cmax,TEC,TWC,parentFingerprint,lineageId,parentLineageId,QgAction,QpAction,QgTeacherHash16,QpTeacherHash16,subSwarmRole,JSChanged,FAChanged,MAChanged,WAChanged,JSChangeCount,FAChangeCount,MAChangeCount,WAChangeCount,finalEvaluate
14595,INTRA_FACTORY_VNS,INHERITED_LS,true,3d53d0d061b6e63c6497cd3f663cb42b2f4a421bd858e754ccb3c849be9c74ab,816.4000397266244,130010.74098605795,373163.8975069238,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14596,INTRA_FACTORY_VNS,INHERITED_LS,true,54382b9dc26404f6638428e8aff57a74e6370cc5900a9a3d7f7474ae04953e5c,828.2597567686249,129756.47225908517,375921.1656313577,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14597,INTRA_FACTORY_VNS,INHERITED_LS,true,a557233ed6d1ae2aa2a4a61a8e7f02bb18087c9927529d9f97ea644dc6b2765b,826.7723811087583,129576.07581921104,374664.5153406889,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14598,INTRA_FACTORY_VNS,INHERITED_LS,true,33302dc3518908f0e9b8eb27a55b2a2eb672ce540c2832feb962a17589eb8e62,829.327720338186,130043.74939615306,375438.3540450217,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14599,INTRA_FACTORY_VNS,INHERITED_LS,true,36306db38f7b921f0e3823c8e5987ae888d4d94a0a6f1b069be9e4b7681fa285,829.9876663744953,129836.26722130628,374929.7265689008,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,21,12,18,14,false
14600,INTRA_FACTORY_VNS,INHERITED_LS,true,4d0e733d6aff43ec407d80632ada917ac34bf91f30abcf95496074b665828882,838.3767627100458,129461.15287531709,387086.946478499,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,66,45,44,47,false
14601,INTRA_FACTORY_VNS,INHERITED_LS,true,45fd61cacf898d6ce72aa62650dbbc4d7623df9081f221ce7d9b70526bc1e36f,873.3300513678877,129427.83286244392,380255.1331357745,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,66,44,47,49,false
14602,INTRA_FACTORY_VNS,INHERITED_LS,true,909c93d1ed86e236ff358c0d793781ecf0e1d950a62035d9e9fe943e198fabae,841.7661752449328,129731.4780121031,376247.634490228,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
14603,INTRA_FACTORY_VNS,INHERITED_LS,true,55c7905b8f66aee7b9607b50e50c61e32b3367b2e9d3725ad3e90e1a8846cb0f,827.584587253841,130101.7785356588,376332.25917979656,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14604,INTRA_FACTORY_VNS,INHERITED_LS,true,3d53d0d061b6e63c6497cd3f663cb42b2f4a421bd858e754ccb3c849be9c74ab,816.4000397266244,130010.74098605795,373163.8975069238,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14605,INTRA_FACTORY_VNS,INHERITED_LS,true,54382b9dc26404f6638428e8aff57a74e6370cc5900a9a3d7f7474ae04953e5c,828.2597567686249,129756.47225908517,375921.1656313577,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14606,INTRA_FACTORY_VNS,INHERITED_LS,true,a557233ed6d1ae2aa2a4a61a8e7f02bb18087c9927529d9f97ea644dc6b2765b,826.7723811087583,129576.07581921104,374664.5153406889,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14607,INTRA_FACTORY_VNS,INHERITED_LS,true,33302dc3518908f0e9b8eb27a55b2a2eb672ce540c2832feb962a17589eb8e62,829.327720338186,130043.74939615306,375438.3540450217,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14608,INTRA_FACTORY_VNS,INHERITED_LS,true,34310de6cf01cbe8931342788aa16aef0a36dce93fea04bce612fdd96e0aa181,819.0278203971939,129904.79941293245,374071.5079518919,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,18,15,14,14,false
14609,INTRA_FACTORY_VNS,INHERITED_LS,true,0409e8e1a8c5b6d172b3bcb2ba1440c3214663ca720f8d3f31448df347b8e27b,838.1817920586485,129012.9344379274,364735.23657084693,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,46,35,38,36,false
14610,INTRA_FACTORY_VNS,INHERITED_LS,true,cf7e81c44a97735d51738d2a24c39f3311207309d4de7c5f1e256056b59f1c00,819.4825881334633,129918.41041969149,371465.22671771544,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,30,20,28,24,false
14611,INTRA_FACTORY_VNS,INHERITED_LS,true,909c93d1ed86e236ff358c0d793781ecf0e1d950a62035d9e9fe943e198fabae,841.7661752449328,129731.4780121031,376247.634490228,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
14612,INTRA_FACTORY_VNS,INHERITED_LS,true,55c7905b8f66aee7b9607b50e50c61e32b3367b2e9d3725ad3e90e1a8846cb0f,827.584587253841,130101.7785356588,376332.25917979656,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14613,INTRA_FACTORY_VNS,INHERITED_LS,true,3d53d0d061b6e63c6497cd3f663cb42b2f4a421bd858e754ccb3c849be9c74ab,816.4000397266244,130010.74098605795,373163.8975069238,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14614,INTRA_FACTORY_VNS,INHERITED_LS,true,54382b9dc26404f6638428e8aff57a74e6370cc5900a9a3d7f7474ae04953e5c,828.2597567686249,129756.47225908517,375921.1656313577,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14615,INTRA_FACTORY_VNS,INHERITED_LS,true,a557233ed6d1ae2aa2a4a61a8e7f02bb18087c9927529d9f97ea644dc6b2765b,826.7723811087583,129576.07581921104,374664.5153406889,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14616,INTRA_FACTORY_VNS,INHERITED_LS,true,33302dc3518908f0e9b8eb27a55b2a2eb672ce540c2832feb962a17589eb8e62,829.327720338186,130043.74939615306,375438.3540450217,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14617,INTRA_FACTORY_VNS,INHERITED_LS,true,43c5aed43cfe813f8893f003fcd0cf8f31b1d7127f8d4bb338671007d28f62a6,846.0768950866125,129726.24858767477,376801.3121643988,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,56,40,43,42,false
14618,INTRA_FACTORY_VNS,INHERITED_LS,true,9d6757b5e161ab0d9d41d5c48a6d0b04cb19297d3bdabf6a3ea9a6c6e31387aa,864.6880094057503,129274.26725201335,381858.27336104197,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,56,33,38,37,false
14619,INTRA_FACTORY_VNS,INHERITED_LS,true,376a436513de8d1f4b540991f6c3ff24eef31c42abfec52b24570cca2378a032,842.0039612172259,130242.91816397842,382086.5585724161,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,33,20,24,27,false
14620,INTRA_FACTORY_VNS,INHERITED_LS,true,909c93d1ed86e236ff358c0d793781ecf0e1d950a62035d9e9fe943e198fabae,841.7661752449328,129731.4780121031,376247.634490228,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
14621,INTRA_FACTORY_VNS,INHERITED_LS,true,55c7905b8f66aee7b9607b50e50c61e32b3367b2e9d3725ad3e90e1a8846cb0f,827.584587253841,130101.7785356588,376332.25917979656,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14622,INTRA_FACTORY_VNS,INHERITED_LS,true,3d53d0d061b6e63c6497cd3f663cb42b2f4a421bd858e754ccb3c849be9c74ab,816.4000397266244,130010.74098605795,373163.8975069238,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14623,INTRA_FACTORY_VNS,INHERITED_LS,true,54382b9dc26404f6638428e8aff57a74e6370cc5900a9a3d7f7474ae04953e5c,828.2597567686249,129756.47225908517,375921.1656313577,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14624,INTRA_FACTORY_VNS,INHERITED_LS,true,a557233ed6d1ae2aa2a4a61a8e7f02bb18087c9927529d9f97ea644dc6b2765b,826.7723811087583,129576.07581921104,374664.5153406889,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14625,INTRA_FACTORY_VNS,INHERITED_LS,true,33302dc3518908f0e9b8eb27a55b2a2eb672ce540c2832feb962a17589eb8e62,829.327720338186,130043.74939615306,375438.3540450217,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14626,INTRA_FACTORY_VNS,INHERITED_LS,true,0da47009b8ef5ae2808ed8920642c58d1f91955229309c24ab0e01b62f7d4cd7,894.6092111720244,130661.01550891784,393026.46496769227,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,34,29,26,26,false
14627,INTRA_FACTORY_VNS,INHERITED_LS,true,318c39cd506c4338f42153c0d65406a5fb727c7f7cf222f0f15098f27fc79921,813.2551530333541,129912.0381010803,373216.03727816953,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,34,29,25,27,false
14628,INTRA_FACTORY_VNS,INHERITED_LS,true,f04597ceebdc30270ddb947addd59bd4b2889ef59a744039bfabb9018f35a0a2,835.8345072044528,129770.61667687456,374445.4830526932,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,4,0,4,4,false
14629,INTRA_FACTORY_VNS,INHERITED_LS,true,909c93d1ed86e236ff358c0d793781ecf0e1d950a62035d9e9fe943e198fabae,841.7661752449328,129731.4780121031,376247.634490228,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,1,false
14630,INTRA_FACTORY_VNS,INHERITED_LS,true,55c7905b8f66aee7b9607b50e50c61e32b3367b2e9d3725ad3e90e1a8846cb0f,827.584587253841,130101.7785356588,376332.25917979656,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14631,INTRA_FACTORY_VNS,INHERITED_LS,true,3d53d0d061b6e63c6497cd3f663cb42b2f4a421bd858e754ccb3c849be9c74ab,816.4000397266244,130010.74098605795,373163.8975069238,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14632,INTRA_FACTORY_VNS,INHERITED_LS,true,54382b9dc26404f6638428e8aff57a74e6370cc5900a9a3d7f7474ae04953e5c,828.2597567686249,129756.47225908517,375921.1656313577,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14633,INTRA_FACTORY_VNS,INHERITED_LS,true,a557233ed6d1ae2aa2a4a61a8e7f02bb18087c9927529d9f97ea644dc6b2765b,826.7723811087583,129576.07581921104,374664.5153406889,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14634,INTRA_FACTORY_VNS,INHERITED_LS,true,33302dc3518908f0e9b8eb27a55b2a2eb672ce540c2832feb962a17589eb8e62,829.327720338186,130043.74939615306,375438.3540450217,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14635,INTRA_FACTORY_VNS,INHERITED_LS,true,90bcb683670d810518d568313c6f6d044d7bfe9779a4ca13da1e85d75ce29e4b,845.0082971338995,129870.76576355731,374313.8335649008,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,3,2,4,2,false
14636,INTRA_FACTORY_VNS,INHERITED_LS,true,bd6b2141d250b1ed07b5ec73b8b5f322ef06fb5a49be8b584fb1d2d638d21fad,859.5827567493675,128336.27267854998,392052.6783753117,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,39,24,28,30,false
14637,INTRA_FACTORY_VNS,INHERITED_LS,true,9484c3844d24a8b62dad11db59868a5d564d172e7013d5ec57b19104c255294e,899.7254078814634,130466.6604949041,391911.8570893152,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,38,22,28,30,false
14638,INTRA_FACTORY_VNS,INHERITED_LS,true,909c93d1ed86e236ff358c0d793781ecf0e1d950a62035d9e9fe943e198fabae,841.7661752449328,129731.4780121031,376247.634490228,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
14639,INTRA_FACTORY_VNS,INHERITED_LS,true,55c7905b8f66aee7b9607b50e50c61e32b3367b2e9d3725ad3e90e1a8846cb0f,827.584587253841,130101.7785356588,376332.25917979656,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14640,INTRA_FACTORY_VNS,INHERITED_LS,true,3d53d0d061b6e63c6497cd3f663cb42b2f4a421bd858e754ccb3c849be9c74ab,816.4000397266244,130010.74098605795,373163.8975069238,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14641,INTRA_FACTORY_VNS,INHERITED_LS,true,54382b9dc26404f6638428e8aff57a74e6370cc5900a9a3d7f7474ae04953e5c,828.2597567686249,129756.47225908517,375921.1656313577,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14642,INTRA_FACTORY_VNS,INHERITED_LS,true,a557233ed6d1ae2aa2a4a61a8e7f02bb18087c9927529d9f97ea644dc6b2765b,826.7723811087583,129576.07581921104,374664.5153406889,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14643,INTRA_FACTORY_VNS,INHERITED_LS,true,33302dc3518908f0e9b8eb27a55b2a2eb672ce540c2832feb962a17589eb8e62,829.327720338186,130043.74939615306,375438.3540450217,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14644,INTER_FACTORY_LS,INHERITED_LS,true,4b46927b2cd1ec606a9f52bd36314042e2e399d2db585acf376b4e8eac8ec09a,879.45667227937,128893.18106409651,377701.43341136625,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,85,63,68,63,false
14645,INTER_FACTORY_LS,INHERITED_LS,true,cce11b2540a0503246bc73cdb31cb47a82de79caf0a797b48fc23f16b52b3c0b,869.6600715311451,128996.25623386975,379195.9113767067,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,true,true,true,0,1,1,1,false
14646,INTRA_FACTORY_VNS,INHERITED_LS,true,24a4b1ff2531bc2b8e665bc147e7797210144028059766fb26f20cc46ceafd4a,871.3872536914834,128954.85659246406,378931.6083876947,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,14,11,14,11,false
14647,INTRA_FACTORY_VNS,INHERITED_LS,true,f20933bc252731e941544561afa7a4765c943613017beadf123ef6fb465acdda,861.2888447638994,128728.90174327197,372904.2876747531,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,72,47,54,53,false
14648,INTRA_FACTORY_VNS,INHERITED_LS,true,3162d05eb2af9955fade5cd888bba383e15f9ebbe16f81543d33b0599f68b3eb,869.5071066021809,128859.69504300563,373913.4161651912,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,false,2,0,2,0,false
14649,INTRA_FACTORY_VNS,INHERITED_LS,true,2239d3f28f50b67983e00889848b91fb49bdd2317cd33578a82cdd32c19a6074,858.7970297869945,128469.10267887273,374460.17191833013,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,1,false
14650,INTRA_FACTORY_VNS,INHERITED_LS,true,ed2a984c5fb6e9c415e557870207642d84cbee573dfc25a89866636276e23a39,857.3536694411271,128763.70714510255,375155.0307155381,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
14651,INTRA_FACTORY_VNS,INHERITED_LS,true,86e901e73c57530c483f96e4d99fc6c13e10413abd305616077456c7ce1ca8c2,848.500906862314,129130.64531420782,375833.09684629936,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14652,INTRA_FACTORY_VNS,INHERITED_LS,true,8a6f39eb2892a5a003f41b9ea88a00c333b6e4b3414c7473921713b800e813db,843.431219437231,128954.23218179564,377908.4318745986,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,1,0,false
14653,INTRA_FACTORY_VNS,INHERITED_LS,true,eacfd50b776e4a95b9481573b095fbff5629e7830ec50fb3a629d807c188008c,822.7910017968929,128872.01722890572,369915.859675155,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,1,0,false
14654,INTRA_FACTORY_VNS,INHERITED_LS,true,42dc4241281161e4f87aecf783a1044164fdca4f69e021fd3f198397742f6c77,859.725136212421,128406.81470345109,371946.46483206964,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14655,INTRA_FACTORY_VNS,INHERITED_LS,true,536ba4fff4eee7be0f396d16406637bca969682e12680fe73bd2cb3d09d5e2b6,846.8453765117627,128797.1302598826,372567.13596237154,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,10,8,12,6,false
14656,INTRA_FACTORY_VNS,INHERITED_LS,true,dde2d85bbcea9e688c95320e087ad92ebb08edf815980e9da4ee6856b7c7e840,851.3366227673146,128463.58002604064,382984.7228164505,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,74,48,59,49,false
14657,INTRA_FACTORY_VNS,INHERITED_LS,true,3add55e60e053f2a14c13844e8092e412b38ca4abda7bdbc99036225216612fb,848.1071769705911,128936.00253911866,376233.6130442129,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,75,48,59,48,false
14658,INTRA_FACTORY_VNS,INHERITED_LS,true,c84a3a721c5770567634d15645c35edbc47f22495db3bed543cdd89764e1425a,839.5189411774228,128605.1557957989,371016.92427183903,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,1,false
14659,INTRA_FACTORY_VNS,INHERITED_LS,true,5870a8fc233418308cbe9f2f3a77b26aab582b3382621f1b5a47a49b51d4f84c,863.2121937454248,128574.99768079842,377437.72371417255,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
14660,INTRA_FACTORY_VNS,INHERITED_LS,true,7311370448460e3ce9ca43b725c91b1f01962d2221285a3571dc8a8cfa1fc66b,858.0940256471753,128863.47176997653,372473.7306053963,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,false,true,0,0,0,3,false
14661,INTRA_FACTORY_VNS,INHERITED_LS,true,8ad00ecd226502f292c69ec3baa31a8db5e56692702ec52a1893f35b2e823559,852.9253497519736,128208.57294023648,371019.60957594705,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
14662,INTRA_FACTORY_VNS,INHERITED_LS,true,21399d01c8b949db927283efd0ffcf88286d096ab762b34d262ab1ba69529fe2,840.2833109048555,129022.48723772672,382162.450804142,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
14663,INTRA_FACTORY_VNS,INHERITED_LS,true,42dc4241281161e4f87aecf783a1044164fdca4f69e021fd3f198397742f6c77,859.725136212421,128406.81470345109,371946.46483206964,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
14664,INTRA_FACTORY_VNS,INHERITED_LS,true,5640d0dd331d89c10c9064f49059f81d315f4bf8615ff2251554515a57f26d60,852.8588268419747,128172.51007266076,372069.91461511527,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,49,34,39,33,false
14665,INTRA_FACTORY_VNS,INHERITED_LS,true,bff79ac6d956ab50a7cf99b42d490cef6104faaff1261784e2c00904e78a1380,844.9527958635204,129367.06132862435,388496.2854900457,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,57,38,44,34,false
14666,INTRA_FACTORY_VNS,INHERITED_LS,true,42efe4b5b4f0fadc1d8f9193b44a8089beb0805c31839270b01b7fbbb3cd8d50,834.2328616814613,128892.47630225643,372558.3631155711,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,true,true,true,16,8,12,4,false
14667,INTRA_FACTORY_VNS,INHERITED_LS,true,c84a3a721c5770567634d15645c35edbc47f22495db3bed543cdd89764e1425a,839.5189411774228,128605.1557957989,371016.92427183903,6467efa75c4c62d03fac2cc66e34458d5a175ffdf94d4fc3770737633cf19c3c,180,81,0,NA,ec002b436b500bd8,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
