dataSource,sourceTeacherUsesCsv,sourceDscrEventsCsv,instance,seed,arm,budget,instanceClass,feWindowStart,feWindowEnd,totalSelections,uniqueTeacherCount,top1Share,top5Share,shannonEntropy,normalizedEntropy,splitG1_CMAX,splitG4_BALANCED,splitG2_TEC,splitG3_TWC,dominatedTeacherRatio,teacherIdentityBasis,dscrEventCount,meanDirectionScore,replacementRate,meanDominanceAge,qpScopeCoverage
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C0,250000,HARD_100JOB,0,50000,1520,318,0.088158,0.313816,6.579703,0.791507,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3032,111692.433610,0.041887,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C0,250000,HARD_100JOB,50000,100000,1440,136,0.176389,0.526389,4.679298,0.660222,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2880,106433.123425,0.006944,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C0,250000,HARD_100JOB,100000,150000,1244,179,0.181672,0.604502,4.739777,0.633337,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2488,104493.518900,0.007637,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C0,250000,HARD_100JOB,150000,200000,1196,166,0.137960,0.499164,5.137017,0.696541,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2392,103544.593633,0.011288,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C0,250000,HARD_100JOB,200000,250000,800,130,0.207500,0.556250,4.802676,0.683911,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),1600,103034.443154,0.007500,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C0,250000,NORMAL_50JOB,0,50000,1520,243,0.040789,0.169079,6.573279,0.829455,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3032,14788.753368,0.036280,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C0,250000,NORMAL_50JOB,50000,100000,1440,133,0.243750,0.470139,5.047398,0.715407,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2880,14234.085830,0.030208,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C0,250000,NORMAL_50JOB,100000,150000,1244,116,0.200965,0.635048,4.357497,0.635391,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2488,14152.787614,0.015675,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C0,250000,NORMAL_50JOB,150000,200000,1196,63,0.238294,0.730769,3.645280,0.609856,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2392,14164.259175,0.008361,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C0-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C0,250000,NORMAL_50JOB,200000,250000,800,115,0.213750,0.593750,4.578043,0.668768,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),1600,14146.762478,0.018125,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C2,250000,HARD_100JOB,0,50000,1524,316,0.088583,0.277559,6.647352,0.800521,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3040,111594.350478,0.043421,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C2,250000,HARD_100JOB,50000,100000,1476,174,0.140921,0.438347,5.230860,0.702795,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2952,106663.600237,0.014566,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C2,250000,HARD_100JOB,100000,150000,1400,149,0.153571,0.417857,5.110232,0.707870,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,105546.759532,0.011786,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C2,250000,HARD_100JOB,150000,200000,1280,148,0.215625,0.533594,4.787321,0.664034,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2560,104873.372303,0.006250,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C2,250000,HARD_100JOB,200000,250000,1120,101,0.237500,0.650000,4.029512,0.605194,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2240,104391.740340,0.002679,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C2,250000,NORMAL_50JOB,0,50000,1524,287,0.079396,0.232940,6.616691,0.810382,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3040,14771.404209,0.035526,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C2,250000,NORMAL_50JOB,50000,100000,1476,133,0.107046,0.428184,5.059331,0.717098,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2952,14217.884943,0.015583,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C2,250000,NORMAL_50JOB,100000,150000,1400,129,0.177857,0.555000,4.566159,0.651264,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,14110.633773,0.011786,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C2,250000,NORMAL_50JOB,150000,200000,1280,133,0.217969,0.565625,4.691285,0.664932,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2560,14128.703741,0.012109,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C2-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C2,250000,NORMAL_50JOB,200000,250000,1120,71,0.233929,0.718750,3.677012,0.597913,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2240,14070.690718,0.003125,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C3,250000,HARD_100JOB,0,50000,1528,317,0.089005,0.278141,6.647648,0.800118,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3048,111584.332657,0.043307,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C3,250000,HARD_100JOB,50000,100000,1472,139,0.092391,0.338315,5.353870,0.752060,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2944,105348.165144,0.020041,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C3,250000,HARD_100JOB,100000,150000,1436,116,0.119081,0.488162,4.768704,0.695351,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2872,103319.908482,0.010794,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C3,250000,HARD_100JOB,150000,200000,1400,114,0.087857,0.402143,5.035496,0.736950,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,102461.733717,0.008929,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-100_5_3_1-20260917\dscr-events.csv,100_5_3_1,20260917,C3,250000,HARD_100JOB,200000,250000,1364,133,0.294721,0.574047,4.389023,0.622090,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2728,101584.333577,0.009531,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C3,250000,NORMAL_50JOB,0,50000,1528,271,0.078534,0.215314,6.557111,0.811308,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3048,14787.413300,0.034777,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C3,250000,NORMAL_50JOB,50000,100000,1472,163,0.216712,0.512228,4.840396,0.658671,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2944,14265.751374,0.012568,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C3,250000,NORMAL_50JOB,100000,150000,1436,246,0.093315,0.385097,5.717824,0.719901,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2872,14150.465185,0.012883,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C3,250000,NORMAL_50JOB,150000,200000,1400,116,0.207143,0.570714,4.351773,0.634556,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,14075.225028,0.012143,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260917\results\run-GAPL250K-C3-50_2_3_1-20260917\dscr-events.csv,50_2_3_1,20260917,C3,250000,NORMAL_50JOB,200000,250000,1364,113,0.173754,0.499267,4.560299,0.668648,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2728,14042.371321,0.013930,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C0,250000,HARD_100JOB,0,50000,1520,197,0.061184,0.242105,6.245753,0.819432,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3032,111957.064742,0.047493,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
