seed,arm,window,granularity,cycle,fe,labels,fingerprintSha256,poolPresent,pddrSelected,enteredNextPopulation,nextCycleEligible,survivedNextCycle,teacherUsed,teacherExposure,improvedAnyDirection,directionalImprovementEvents
20260902,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96672,E_E,6b952cf243503b3ce65a5f665fbaee05d333eb096f296db0cd9587567c7cd691,1,1,1,0,,0,0,0,0
20260902,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96672,E_W,95b70d5263fecb9464e699f579d573307b15e35051a391d083ffb055ceb1baa7,1,1,1,0,,0,0,0,0
20260902,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96672,E_B,4b326230c8843a974ebf55f5a062abacd3edf05051266d855df3cf2078f89599,1,1,1,0,,0,0,0,0
20260902,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32276,E_B,119e54d47a2cf5a28a3e022695059a52925bff21f395b47d3d29a813d3776fed,1,1,1,1,1,1,10,0,0
20260902,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32276,E_E,c71c5f6137971c1f296fd649a8cd2f6480bbca55f3ef1fb4ac169b1935897ce9,1,1,1,1,0,0,0,0,0
20260902,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32276,E_C,848c43db64faf4ac33aa60cd2869f76607a0c7da1bdd1946e3185f830b89b657,1,1,1,1,1,0,0,0,0
20260902,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32276,E_W,4b326230c8843a974ebf55f5a062abacd3edf05051266d855df3cf2078f89599,1,1,1,1,1,0,0,0,0
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64472,E_E,b37ad810215fa4b87601a014bc784b0be78463d64982c853f4ef893cfcf515e6,1,1,1,1,0,1,3,1,69
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64472,E_C,848c43db64faf4ac33aa60cd2869f76607a0c7da1bdd1946e3185f830b89b657,1,1,1,1,1,0,0,0,0
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64472,E_B,411b91ccd6bee220a523e0704a75f981b6f568a975a2cbf4c3ec2a70149e8025,1,1,1,1,1,0,0,0,0
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64472,E_W,c8621fef697502130331806da6bfe05b701481412c3a24a205a2928076fa7c17,1,1,1,1,0,1,2,1,20
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96672,E_C,e52203d2e011ba5f0482c43cb32f97902275eba9bbf1d291bcdb6c3f4d4ec36b,1,1,1,0,,0,0,0,0
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96672,E_E,6b952cf243503b3ce65a5f665fbaee05d333eb096f296db0cd9587567c7cd691,1,1,1,0,,0,0,0,0
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96672,E_W,95b70d5263fecb9464e699f579d573307b15e35051a391d083ffb055ceb1baa7,1,1,1,0,,0,0,0,0
20260902,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96672,E_B,4b326230c8843a974ebf55f5a062abacd3edf05051266d855df3cf2078f89599,1,1,1,0,,0,0,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_C,381d701a9a8e4db63bbe11def62b17cc13bb6d23c7bd6cc761ffd05a0c908168,1,1,1,1,0,1,1105,1,362
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_E,1f8dff01ac014e17189e54b6f77d054f1f8fd40e8ef1f1e6bf0e5147a907fb55,1,1,1,1,0,1,10,1,3
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_W,2125482b39c45f059a52c17771c0b704def421b9376a10ff8efbc0ddc77dc843,1,1,1,1,1,1,4,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_B,a620a451a12e6e9f0ced36f64f3048200b7211da1d19ef5bd3216ac02ec16397,1,1,1,1,1,1,6,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_C,6a9858e30c4de83be7876383538b5579e09ab6dd64280c97168bd7a6458f078a,1,1,1,1,1,1,1336,1,541
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_E,c617417d4c4e096fb2190bbb8b642bd18b5cd28a7348731cfb9520b9d7c454c8,1,1,1,1,1,1,53,1,19
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_W,0bc941bfcef04c56e60c941841ac71f09cc8e68950ead6bd8e6dca36d71f28a6,1,1,1,1,0,1,1,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_B,5473ff321d5830c1bd8894b24572a007e7509bc0ab102f9de9ab073d544e5c21,1,1,1,1,1,1,5,1,2
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_C,156bd27b46be78dcdeb69c3c692cf29ee6afbea1655b19ece278dce76c7acf82,1,1,1,1,1,1,251,1,83
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_E,6a6c8f00b40f3db661a0ca210c12265524d9ee741e52d58ab1d56e5385927517,1,1,1,1,1,1,69,1,19
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_W,1e07ae8d13e638c6929a8fb030d5d93535c98d8851e9369b873010fa9e2f09df,1,1,1,1,1,1,1594,1,428
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_B,5473ff321d5830c1bd8894b24572a007e7509bc0ab102f9de9ab073d544e5c21,1,1,1,1,1,1,3,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_C,0b4793d96001c5537a5cdd11cd830034d62e41424d28e531a2014dfecb1f5f81,1,1,1,1,1,1,301,1,93
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_E,ea29f2afc851ab67cde7c78886eda44968a90f812ebecf28ea8d1a8a7bf040e1,1,1,1,1,1,1,933,1,376
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_W,4becfb745595546d8bb1656c71e3ac5147cdba5f3e381ee63c2a17277c7de531,1,1,1,1,1,1,336,1,210
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_B,f8e8a9a1ff49001129a5c4de7ca70a2fa26aa969d03f561f257694aa18a80283,1,1,1,1,1,1,3,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_C,972e5a2222ea00b3330f3d37904e3309468d995fd0e1712c437919ba14f8b2d1,1,1,1,1,1,1,1298,1,426
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_E,ea29f2afc851ab67cde7c78886eda44968a90f812ebecf28ea8d1a8a7bf040e1,1,1,1,1,0,1,701,1,273
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_W,faee91658456f173110fa10445617f0ec7f3c7885b782235133c0fd03dabfc58,1,1,1,1,1,1,2423,1,630
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_B,f8e8a9a1ff49001129a5c4de7ca70a2fa26aa969d03f561f257694aa18a80283,1,1,1,1,1,1,2,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,359,1,143
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_E,1d5476cbbf35fa71b16510d0edc09e09b6e58c6f1f8693fe1629adc2530ed693,1,1,1,1,0,1,85,1,47
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_W,19a5161328cf9ffc85e8aa73bd18807991e665e4413298263829c038489abe89,1,1,1,1,1,1,1383,1,454
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_B,f8e8a9a1ff49001129a5c4de7ca70a2fa26aa969d03f561f257694aa18a80283,1,1,1,1,1,1,1,0,0
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,160,1,65
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_E,d1ae77f9394a939a62499006510716c271157fc6c3050d651f43b10605350d77,1,1,1,1,1,1,55,1,24
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_W,19a5161328cf9ffc85e8aa73bd18807991e665e4413298263829c038489abe89,1,1,1,1,1,1,956,1,294
20260902,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_B,9c44736d76cfda8e624ac959ac7bff310db1617562834c18f48eca7b800aba58,1,1,1,1,1,1,2,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,117,1,47
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_E,d1ae77f9394a939a62499006510716c271157fc6c3050d651f43b10605350d77,1,1,1,1,0,1,5,1,1
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,264,1,89
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_B,32152f6998eca90dc5b2bd79502510007b025e5eeed776c3de58723aaed6e84e,1,1,1,1,0,0,0,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,11,1,3
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_E,f20a56b6a4ce23e6bc253583a44e38f3db16fbd725f37f03c8310767e16b25ad,1,1,1,1,1,1,50,1,17
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,106,1,35
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_B,012cb64eacf20c9d6def352927ecd65ce05ee0fcae44bd46de315bebe1ffcbde,1,1,1,1,1,1,3,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,0,0,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_E,f20a56b6a4ce23e6bc253583a44e38f3db16fbd725f37f03c8310767e16b25ad,1,1,1,1,1,1,49,1,16
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,22,1,5
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_B,012cb64eacf20c9d6def352927ecd65ce05ee0fcae44bd46de315bebe1ffcbde,1,1,1,1,1,1,3,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,0,0,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_E,e355b8befbcd836d8bcdf8e414ff28d0a3fe92656c07e29912ae3385ede228e6,1,1,1,1,1,1,62,1,28
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,18,1,5
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_B,012cb64eacf20c9d6def352927ecd65ce05ee0fcae44bd46de315bebe1ffcbde,1,1,1,1,1,1,3,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,0,,0,0,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_E,3db4d08ee86656b63726005188a37b72df727968570b0767181c41145640b30a,1,1,1,0,,0,0,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,0,,0,0,0,0
20260902,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_B,697df5ac4b6d0e9785608047d602c1a197c16a0a2607a09e68783d6aa05a6247,1,1,1,0,,0,0,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_W,2125482b39c45f059a52c17771c0b704def421b9376a10ff8efbc0ddc77dc843,1,1,1,1,1,1,4,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_B,a620a451a12e6e9f0ced36f64f3048200b7211da1d19ef5bd3216ac02ec16397,1,1,1,1,1,1,6,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_E,1f8dff01ac014e17189e54b6f77d054f1f8fd40e8ef1f1e6bf0e5147a907fb55,1,1,1,1,0,1,10,1,3
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_C,381d701a9a8e4db63bbe11def62b17cc13bb6d23c7bd6cc761ffd05a0c908168,1,1,1,1,0,1,1105,1,362
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_W,0bc941bfcef04c56e60c941841ac71f09cc8e68950ead6bd8e6dca36d71f28a6,1,1,1,1,0,1,1,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_B,5473ff321d5830c1bd8894b24572a007e7509bc0ab102f9de9ab073d544e5c21,1,1,1,1,1,1,5,1,2
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_E,c617417d4c4e096fb2190bbb8b642bd18b5cd28a7348731cfb9520b9d7c454c8,1,1,1,1,1,1,53,1,19
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_C,6a9858e30c4de83be7876383538b5579e09ab6dd64280c97168bd7a6458f078a,1,1,1,1,1,1,1336,1,541
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_W,1e07ae8d13e638c6929a8fb030d5d93535c98d8851e9369b873010fa9e2f09df,1,1,1,1,1,1,1594,1,428
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_B,5473ff321d5830c1bd8894b24572a007e7509bc0ab102f9de9ab073d544e5c21,1,1,1,1,1,1,3,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_E,6a6c8f00b40f3db661a0ca210c12265524d9ee741e52d58ab1d56e5385927517,1,1,1,1,1,1,69,1,19
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_C,156bd27b46be78dcdeb69c3c692cf29ee6afbea1655b19ece278dce76c7acf82,1,1,1,1,1,1,251,1,83
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_B,f8e8a9a1ff49001129a5c4de7ca70a2fa26aa969d03f561f257694aa18a80283,1,1,1,1,1,1,3,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_W,4becfb745595546d8bb1656c71e3ac5147cdba5f3e381ee63c2a17277c7de531,1,1,1,1,1,1,336,1,210
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_E,ea29f2afc851ab67cde7c78886eda44968a90f812ebecf28ea8d1a8a7bf040e1,1,1,1,1,1,1,933,1,376
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_C,0b4793d96001c5537a5cdd11cd830034d62e41424d28e531a2014dfecb1f5f81,1,1,1,1,1,1,301,1,93
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_B,f8e8a9a1ff49001129a5c4de7ca70a2fa26aa969d03f561f257694aa18a80283,1,1,1,1,1,1,2,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_W,faee91658456f173110fa10445617f0ec7f3c7885b782235133c0fd03dabfc58,1,1,1,1,1,1,2423,1,630
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_E,ea29f2afc851ab67cde7c78886eda44968a90f812ebecf28ea8d1a8a7bf040e1,1,1,1,1,0,1,701,1,273
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_C,972e5a2222ea00b3330f3d37904e3309468d995fd0e1712c437919ba14f8b2d1,1,1,1,1,1,1,1298,1,426
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_B,f8e8a9a1ff49001129a5c4de7ca70a2fa26aa969d03f561f257694aa18a80283,1,1,1,1,1,1,1,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_W,19a5161328cf9ffc85e8aa73bd18807991e665e4413298263829c038489abe89,1,1,1,1,1,1,1383,1,454
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_E,1d5476cbbf35fa71b16510d0edc09e09b6e58c6f1f8693fe1629adc2530ed693,1,1,1,1,0,1,85,1,47
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,359,1,143
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_B,9c44736d76cfda8e624ac959ac7bff310db1617562834c18f48eca7b800aba58,1,1,1,1,1,1,2,0,0
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_W,19a5161328cf9ffc85e8aa73bd18807991e665e4413298263829c038489abe89,1,1,1,1,1,1,956,1,294
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_E,d1ae77f9394a939a62499006510716c271157fc6c3050d651f43b10605350d77,1,1,1,1,1,1,55,1,24
20260902,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,160,1,65
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,264,1,89
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_B,32152f6998eca90dc5b2bd79502510007b025e5eeed776c3de58723aaed6e84e,1,1,1,1,0,0,0,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_E,d1ae77f9394a939a62499006510716c271157fc6c3050d651f43b10605350d77,1,1,1,1,0,1,5,1,1
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,117,1,47
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,106,1,35
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_B,012cb64eacf20c9d6def352927ecd65ce05ee0fcae44bd46de315bebe1ffcbde,1,1,1,1,1,1,3,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_E,f20a56b6a4ce23e6bc253583a44e38f3db16fbd725f37f03c8310767e16b25ad,1,1,1,1,1,1,50,1,17
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,1,11,1,3
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,22,1,5
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_B,012cb64eacf20c9d6def352927ecd65ce05ee0fcae44bd46de315bebe1ffcbde,1,1,1,1,1,1,3,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_E,f20a56b6a4ce23e6bc253583a44e38f3db16fbd725f37f03c8310767e16b25ad,1,1,1,1,1,1,49,1,16
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,0,0,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,1,1,1,18,1,5
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_B,012cb64eacf20c9d6def352927ecd65ce05ee0fcae44bd46de315bebe1ffcbde,1,1,1,1,1,1,3,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_E,e355b8befbcd836d8bcdf8e414ff28d0a3fe92656c07e29912ae3385ede228e6,1,1,1,1,1,1,62,1,28
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,1,1,0,0,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_W,8a55e284e4d65f0219774fbcef8678a4b4f7cb8d5fe16dd4407d220951a31099,1,1,1,0,,0,0,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_B,697df5ac4b6d0e9785608047d602c1a197c16a0a2607a09e68783d6aa05a6247,1,1,1,0,,0,0,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_E,3db4d08ee86656b63726005188a37b72df727968570b0767181c41145640b30a,1,1,1,0,,0,0,0,0
20260902,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_C,4114f490f7eaa1dd27646589dd7f783d15a5847672cdae44992f10896c8b7153,1,1,1,0,,0,0,0,0
20260903,A2,W1_0_50K,DIRECTION_LABEL_EVENT,1,32295,E_C,12e4a494b166d0a01b0f088d1c3ee9ae3d3625201b12b5fff79e43aa12b3287b,1,1,1,1,1,0,0,0,0
20260903,A2,W1_0_50K,DIRECTION_LABEL_EVENT,1,32295,E_E,960fa4476498351650ae890d443f2d52968e3d028e01b7cd544080088a54a7a8,1,1,1,1,0,0,0,0,0
20260903,A2,W1_0_50K,DIRECTION_LABEL_EVENT,1,32295,E_W,55debce74807876aecdfb509b22dd326527045149e10273e9c84390a9568a02f,1,1,1,1,1,1,44,1,107
20260903,A2,W1_0_50K,DIRECTION_LABEL_EVENT,1,32295,E_B,5f2ce08241950ece5bc75497d4c05a3f9d5ae5eb1904d590c95ae5f8d3e71a2b,1,1,1,1,1,0,0,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,2,64493,E_C,12e4a494b166d0a01b0f088d1c3ee9ae3d3625201b12b5fff79e43aa12b3287b,1,1,1,1,1,0,0,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,2,64493,E_E,4ade0cd99ca66600aee806c38dd29c12f3a5d793e44fbf84b16e36314c424b9a,1,1,1,1,0,1,1,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,2,64493,E_W,9722bba6e239ef4ccff7b96936499e3f699bb853c5cf141cc3633d5b1b103a02,1,1,1,1,1,1,1,1,4
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,2,64493,E_B,bb543e5ea28240119093679ff57c99c048e3bf996f4c0a758d5ac491a968f07c,1,1,1,1,0,1,1,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96653,E_C,12e4a494b166d0a01b0f088d1c3ee9ae3d3625201b12b5fff79e43aa12b3287b,1,1,1,0,,0,0,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96653,E_E,3a31182258e28184b35a114b2463b79025a1073f95e3f69fa4638f0260b036fa,1,1,1,0,,0,0,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96653,E_W,4f953d2685d2faf7beaf6b4867052fa9fc6df300a08e2596d90568ccb83ac0d8,1,1,1,0,,0,0,0,0
20260903,A2,W2_50K_100K,DIRECTION_LABEL_EVENT,3,96653,E_B,f6985e0c9741de12cb8705d35da1ac533af8fad543130edd15fb8e4066599b8f,1,1,1,0,,0,0,0,0
20260903,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32295,E_B,5f2ce08241950ece5bc75497d4c05a3f9d5ae5eb1904d590c95ae5f8d3e71a2b,1,1,1,1,1,0,0,0,0
20260903,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32295,E_E,960fa4476498351650ae890d443f2d52968e3d028e01b7cd544080088a54a7a8,1,1,1,1,0,0,0,0,0
20260903,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32295,E_W,55debce74807876aecdfb509b22dd326527045149e10273e9c84390a9568a02f,1,1,1,1,1,1,44,1,107
20260903,A2,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,32295,E_C,12e4a494b166d0a01b0f088d1c3ee9ae3d3625201b12b5fff79e43aa12b3287b,1,1,1,1,1,0,0,0,0
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64493,E_W,9722bba6e239ef4ccff7b96936499e3f699bb853c5cf141cc3633d5b1b103a02,1,1,1,1,1,1,1,1,4
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64493,E_E,4ade0cd99ca66600aee806c38dd29c12f3a5d793e44fbf84b16e36314c424b9a,1,1,1,1,0,1,1,0,0
