cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
51,CRITICAL_INSERT,18,11,11,0,0,0,18,0,"{}",193.70874822151262
51,O1_O9,4271,88,72,16,0,16,4271,0,"{}",181.47558854843143
52,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
52,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
52,CATA_TEST,139,30,15,15,0,15,139,0,"{}",182.15713641262047
52,CATA_APPLY,70,28,1,27,0,27,70,0,"{}",184.51379309918462
52,CRITICAL_SWAP,18,1,1,0,0,0,18,0,"{}",199.06763455463766
52,CRITICAL_INSERT,18,8,6,2,0,2,18,0,"{}",181.47558854843143
52,O1_O9,4484,30,20,10,0,10,4484,0,"{}",181.47558854843143
53,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
53,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
53,CATA_TEST,125,24,12,12,1,11,125,0,"{}",182.15713641262047
53,CATA_APPLY,74,30,2,28,0,28,74,0,"{}",188.23441025855428
53,CRITICAL_SWAP,19,2,2,0,0,0,19,0,"{}",205.32644717615878
53,CRITICAL_INSERT,19,7,5,2,0,2,19,0,"{}",181.47558854843143
53,O1_O9,4727,50,37,13,1,12,4727,0,"{}",181.47558854843143
54,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
54,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
54,CATA_TEST,123,23,10,13,0,13,123,0,"{}",182.15713641262047
54,CATA_APPLY,74,30,4,26,0,26,74,0,"{}",192.92339106498042
54,CRITICAL_SWAP,20,5,5,0,0,0,20,0,"{}",191.9939201876709
54,CRITICAL_INSERT,20,7,7,0,0,0,20,0,"{}",184.67029756497365
54,O1_O9,4986,68,53,15,0,15,4986,0,"{}",181.22267139174318
55,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
55,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
55,CATA_TEST,119,31,17,14,0,14,119,0,"{}",182.15713641262047
55,CATA_APPLY,75,31,5,26,0,26,75,0,"{}",182.15713641262047
55,CRITICAL_SWAP,21,2,2,0,0,0,21,0,"{}",180.96590874471042
55,CRITICAL_INSERT,21,10,8,2,0,2,21,0,"{}",192.7700187127581
55,O1_O9,5275,85,68,17,1,16,5275,0,"{}",174.903277189513
56,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
56,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
56,CATA_TEST,98,28,15,13,0,13,98,0,"{}",256.75747872843164
56,CATA_APPLY,80,31,8,23,1,22,80,0,"{}",256.80487170997327
56,CRITICAL_SWAP,23,12,12,0,0,0,23,0,"{}",236.4071275917505
56,CRITICAL_INSERT,23,20,20,0,0,0,23,0,"{}",228.41122210805491
56,O1_O9,5608,491,468,23,2,21,5608,0,"{}",205.18949381154175
57,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
57,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
57,CATA_TEST,107,29,17,12,1,11,107,0,"{}",182.15713641262047
57,CATA_APPLY,78,39,10,29,0,29,78,0,"{}",184.51379309918462
57,CRITICAL_SWAP,24,7,7,0,0,0,24,0,"{}",189.51950659495063
57,CRITICAL_INSERT,24,10,9,1,0,1,24,0,"{}",192.55961345725686
57,O1_O9,5960,616,598,18,1,17,5960,0,"{}",182.15713641262047
58,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
58,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
58,CATA_TEST,115,28,19,9,0,9,115,0,"{}",182.15713641262047
58,CATA_APPLY,76,38,8,30,0,30,76,0,"{}",188.23441025855428
58,CRITICAL_SWAP,26,6,6,0,0,0,26,0,"{}",195.11701147613357
58,CRITICAL_INSERT,26,10,10,0,0,0,26,0,"{}",193.64718962775032
58,O1_O9,6361,904,885,19,0,19,6361,0,"{}",182.15713641262047
59,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
59,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
59,CATA_TEST,111,23,13,10,0,10,111,0,"{}",182.15713641262047
59,CATA_APPLY,77,33,8,25,1,24,77,0,"{}",199.75918931287438
59,CRITICAL_SWAP,27,9,8,1,0,1,27,0,"{}",199.20546260847115
59,CRITICAL_INSERT,27,16,14,2,0,2,27,0,"{}",181.47558854843143
59,O1_O9,6832,1030,1009,21,1,20,6832,0,"{}",181.47558854843143
60,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
60,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
60,CATA_TEST,105,30,20,10,0,10,105,0,"{}",182.15713641262047
60,CATA_APPLY,78,39,7,32,0,32,78,0,"{}",199.75918931287438
60,CRITICAL_SWAP,32,15,15,0,0,0,32,0,"{}",201.94228947850516
60,CRITICAL_INSERT,32,24,23,1,0,1,32,0,"{}",182.12023968449085
60,O1_O9,7374,1618,1588,30,0,30,7374,0,"{}",181.47558854843143
61,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
61,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
61,CATA_TEST,108,33,24,9,0,9,108,0,"{}",243.4359297950573
61,CATA_APPLY,78,34,15,19,1,18,78,0,"{}",227.73188003402277
61,CRITICAL_SWAP,34,16,16,0,0,0,34,0,"{}",247.53800765450765
61,CRITICAL_INSERT,34,27,27,0,0,0,34,0,"{}",233.4618286248663
61,O1_O9,8012,2094,2060,34,3,31,8012,0,"{}",201.2088161433181
62,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
62,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
62,CATA_TEST,120,21,9,12,0,12,120,0,"{}",272.12405066319826
62,CATA_APPLY,75,27,3,24,1,23,75,0,"{}",239.3587745717109
62,CRITICAL_SWAP,16,9,9,0,0,0,16,0,"{}",246.6045749225272
62,CRITICAL_INSERT,16,14,14,0,0,0,16,0,"{}",234.89031076536688
62,O1_O9,3613,116,100,16,0,16,3613,0,"{}",221.16309129618767
