cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
37,CRITICAL_INSERT,10,6,6,0,0,0,10,0,"{}",204.59749414383316
37,O1_O9,2537,53,43,10,2,8,2537,2,"{G1_CMAX=1, G4_BALANCED=1}",178.73976704257703
38,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=1, G4_BALANCED=8}",Infinity
38,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=14, G2_TEC=14, G3_TWC=15, G4_BALANCED=45}",Infinity
38,CATA_TEST,135,43,23,20,1,19,135,1,"{G4_BALANCED=1}",206.41205505266078
38,CATA_APPLY,71,23,1,22,1,21,71,1,"{G4_BALANCED=1}",215.03404114062693
38,CRITICAL_SWAP,11,2,2,0,0,0,11,0,"{}",196.48007181978994
38,CRITICAL_INSERT,10,6,6,0,0,0,10,0,"{}",210.78815623172923
38,O1_O9,2607,84,74,10,1,9,2607,1,"{G1_CMAX=1}",186.0920563047885
39,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G4_BALANCED=5}",Infinity
39,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=49}",Infinity
39,CATA_TEST,159,48,25,23,2,21,159,2,"{G3_TWC=1, G4_BALANCED=1}",178.73976704257703
39,CATA_APPLY,66,29,1,28,0,28,66,0,"{}",236.00126223081978
39,CRITICAL_SWAP,11,2,2,0,0,0,11,0,"{}",214.82418044041515
39,CRITICAL_INSERT,11,7,7,0,0,0,11,0,"{}",211.36559448584356
39,O1_O9,2671,55,45,10,0,10,2671,0,"{}",178.73976704257703
40,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,1,"{G4_BALANCED=1}",Infinity
40,PARENT,0,0,0,100,99,1,0,99,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=54}",Infinity
40,CATA_TEST,113,32,16,16,0,16,113,0,"{}",212.8454778618351
40,CATA_APPLY,76,35,4,31,0,31,76,0,"{}",212.6285411430976
40,CRITICAL_SWAP,12,4,4,0,0,0,12,0,"{}",215.7603452080192
40,CRITICAL_INSERT,12,9,9,0,0,0,12,0,"{}",207.54325379486784
40,O1_O9,2793,102,90,12,0,12,2793,0,"{}",194.4155225734611
41,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G3_TWC=1, G4_BALANCED=5}",Infinity
41,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=14, G2_TEC=15, G3_TWC=13, G4_BALANCED=49}",Infinity
41,CATA_TEST,124,41,23,18,1,17,124,1,"{G4_BALANCED=1}",217.6397210187383
41,CATA_APPLY,74,33,3,30,1,29,74,1,"{G3_TWC=1}",217.67547645464683
41,CRITICAL_SWAP,12,7,7,0,0,0,12,0,"{}",213.96927429253142
41,CRITICAL_INSERT,12,11,11,0,0,0,12,0,"{}",200.28263482779184
41,O1_O9,2879,81,69,12,1,11,2879,1,"{G1_CMAX=1}",186.4569759267846
42,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=5}",Infinity
42,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=15, G2_TEC=13, G3_TWC=14, G4_BALANCED=50}",Infinity
42,CATA_TEST,135,49,27,22,0,22,135,0,"{}",197.05606731316874
42,CATA_APPLY,71,39,3,36,1,35,71,1,"{G2_TEC=1}",228.3501860611247
42,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",225.24226567604137
42,CRITICAL_INSERT,12,9,9,0,0,0,12,0,"{}",196.1653874135642
42,O1_O9,2971,84,72,12,0,12,2971,0,"{}",182.51784747347435
43,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=8}",Infinity
43,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=15, G2_TEC=13, G3_TWC=13, G4_BALANCED=45}",Infinity
43,CATA_TEST,131,40,21,19,1,18,131,1,"{G4_BALANCED=1}",209.94244802286673
43,CATA_APPLY,72,35,5,30,0,30,72,0,"{}",215.11688268801285
43,CRITICAL_SWAP,12,3,3,0,0,0,12,0,"{}",212.1609837947568
43,CRITICAL_INSERT,12,8,8,0,0,0,12,0,"{}",213.6477774960904
43,O1_O9,3082,111,99,12,2,10,3082,2,"{G3_TWC=1, G4_BALANCED=1}",185.51557799512636
44,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=3, G4_BALANCED=4}",Infinity
44,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=15, G2_TEC=12, G3_TWC=15, G4_BALANCED=47}",Infinity
44,CATA_TEST,120,37,19,18,2,16,120,2,"{G4_BALANCED=2}",190.76511615905866
44,CATA_APPLY,75,41,1,40,1,39,75,1,"{G4_BALANCED=1}",219.07865549178035
44,CRITICAL_SWAP,12,3,3,0,0,0,12,0,"{}",214.60591312845918
44,CRITICAL_INSERT,12,10,10,0,0,0,12,0,"{}",194.96437952747104
44,O1_O9,3205,97,86,11,1,10,3205,1,"{G4_BALANCED=1}",190.76511615905866
45,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=1, G4_BALANCED=4}",Infinity
45,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=14, G3_TWC=15, G4_BALANCED=51}",Infinity
45,CATA_TEST,123,25,11,14,0,14,123,0,"{}",205.784421878417
45,CATA_APPLY,74,38,5,33,0,33,74,0,"{}",220.17938030244645
45,CRITICAL_SWAP,14,8,8,0,0,0,14,0,"{}",218.55163055985224
45,CRITICAL_INSERT,14,10,10,0,0,0,14,0,"{}",206.01647626049717
45,O1_O9,3322,136,122,14,0,14,3322,0,"{}",185.91413736758386
46,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G4_BALANCED=5}",Infinity
46,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=13, G2_TEC=15, G3_TWC=15, G4_BALANCED=45}",Infinity
46,CATA_TEST,118,45,25,20,1,19,118,1,"{G4_BALANCED=1}",219.4940124491347
46,CATA_APPLY,75,43,2,41,2,39,75,2,"{G4_BALANCED=2}",197.74982448135842
46,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",213.48922974495508
46,CRITICAL_INSERT,14,6,6,0,0,0,14,0,"{}",215.17203343046452
46,O1_O9,3458,95,81,14,4,10,3458,4,"{G1_CMAX=2, G4_BALANCED=2}",186.37468102435167
47,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G2_TEC=1, G4_BALANCED=11}",Infinity
47,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=14, G2_TEC=14, G3_TWC=15, G4_BALANCED=42}",Infinity
47,CATA_TEST,159,40,21,19,2,17,159,2,"{G4_BALANCED=2}",183.66095738304324
47,CATA_APPLY,66,38,0,38,0,38,66,0,"{}",223.959907857064
47,CRITICAL_SWAP,15,2,2,0,0,0,15,0,"{}",198.74267992054524
47,CRITICAL_INSERT,15,11,11,0,0,0,15,0,"{}",198.29874529157343
47,O1_O9,3566,76,61,15,1,14,3566,1,"{G1_CMAX=1}",175.13427215967033
48,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,1,"{G4_BALANCED=1}",Infinity
48,PARENT,0,0,0,100,99,1,0,99,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=54}",Infinity
48,CATA_TEST,100,31,19,12,0,12,100,0,"{}",180.6052646123703
48,CATA_APPLY,79,49,6,43,0,43,79,0,"{}",214.98402089877914
48,CRITICAL_SWAP,15,4,4,0,0,0,15,0,"{}",198.45563825958408
48,CRITICAL_INSERT,15,11,10,1,0,1,15,0,"{}",211.43057077287844
48,O1_O9,3765,102,88,14,0,14,3765,0,"{}",189.14788038908048
49,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=3, G4_BALANCED=2}",Infinity
49,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=12, G3_TWC=15, G4_BALANCED=52}",Infinity
49,CATA_TEST,128,40,23,17,0,17,128,0,"{}",176.61487582537416
49,CATA_APPLY,73,32,4,28,1,27,73,1,"{G4_BALANCED=1}",200.54017504176826
49,CRITICAL_SWAP,16,1,1,0,0,0,16,0,"{}",210.24878156002683
49,CRITICAL_INSERT,16,11,11,0,0,0,16,0,"{}",187.96087748581363
49,O1_O9,3907,160,144,16,0,16,3907,0,"{}",185.6905232154075
50,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G3_TWC=1, G4_BALANCED=8}",Infinity
50,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=14, G2_TEC=15, G3_TWC=14, G4_BALANCED=47}",Infinity
50,CATA_TEST,146,37,23,14,0,14,146,0,"{}",191.91152175101323
50,CATA_APPLY,69,36,2,34,0,34,69,0,"{}",221.84409160488582
50,CRITICAL_SWAP,16,4,4,0,0,0,16,0,"{}",233.46919022585035
50,CRITICAL_INSERT,16,12,12,0,0,0,16,0,"{}",212.74815977951974
50,O1_O9,4073,179,163,16,1,15,4073,1,"{G1_CMAX=1}",186.20320784439707
51,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=6}",Infinity
51,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=13, G2_TEC=15, G3_TWC=14, G4_BALANCED=47}",Infinity
51,CATA_TEST,100,24,11,13,1,12,100,1,"{G4_BALANCED=1}",173.96224218889978
51,CATA_APPLY,79,40,5,35,0,35,79,0,"{}",190.1204162142617
51,CRITICAL_SWAP,17,5,5,0,0,0,17,0,"{}",196.4580777118985
51,CRITICAL_INSERT,17,12,12,0,0,0,17,0,"{}",209.38414403269988
51,O1_O9,4302,360,343,17,2,15,4302,2,"{G1_CMAX=1, G4_BALANCED=1}",170.35788501919103
52,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G3_TWC=2, G4_BALANCED=2}",Infinity
52,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=52}",Infinity
52,CATA_TEST,149,46,25,21,1,20,149,1,"{G4_BALANCED=1}",183.92943201878393
52,CATA_APPLY,68,28,4,24,0,24,68,0,"{}",212.52378517279772
52,CRITICAL_SWAP,19,7,7,0,0,0,19,0,"{}",207.70347119388214
52,CRITICAL_INSERT,19,17,17,0,0,0,19,0,"{}",193.68208746016157
52,O1_O9,4474,594,575,19,0,19,4474,0,"{}",176.79494656251026
53,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=2}",Infinity
53,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=13, G2_TEC=14, G3_TWC=14, G4_BALANCED=52}",Infinity
53,CATA_TEST,133,35,20,15,0,15,133,0,"{}",173.14191051372916
53,CATA_APPLY,72,45,5,40,1,39,72,1,"{G3_TWC=1}",223.78709611239455
53,CRITICAL_SWAP,19,9,8,1,0,1,19,0,"{}",189.0701139803291
53,CRITICAL_INSERT,19,13,13,0,0,0,19,0,"{}",220.75261119929232
53,O1_O9,4721,586,568,18,2,16,4721,2,"{G1_CMAX=1, G4_BALANCED=1}",172.44422217002761
54,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=1, G3_TWC=2, G4_BALANCED=4}",Infinity
54,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=14, G2_TEC=13, G3_TWC=11, G4_BALANCED=50}",Infinity
54,CATA_TEST,101,27,14,13,1,12,101,1,"{G3_TWC=1}",175.3879419792832
54,CATA_APPLY,79,39,6,33,2,31,79,2,"{G2_TEC=1, G3_TWC=1}",218.53263599398232
54,CRITICAL_SWAP,21,6,6,0,0,0,21,0,"{}",211.59565283301876
54,CRITICAL_INSERT,21,16,16,0,0,0,21,0,"{}",196.5553319032882
54,O1_O9,5001,796,775,21,2,19,5001,2,"{G1_CMAX=1, G4_BALANCED=1}",174.50203880135152
55,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=2, G4_BALANCED=1}",Infinity
55,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=12, G3_TWC=15, G4_BALANCED=53}",Infinity
55,CATA_TEST,127,35,18,17,2,15,127,2,"{G2_TEC=1, G4_BALANCED=1}",215.0289289595101
55,CATA_APPLY,73,38,8,30,0,30,73,0,"{}",211.5889033651344
55,CRITICAL_SWAP,22,9,9,0,0,0,22,0,"{}",203.29738480798477
55,CRITICAL_INSERT,22,16,16,0,0,0,22,0,"{}",205.9882682580975
55,O1_O9,5267,993,971,22,0,22,5267,0,"{}",191.19558939929522
56,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G3_TWC=1, G4_BALANCED=2}",Infinity
56,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=52}",Infinity
56,CATA_TEST,119,32,21,11,1,10,119,1,"{G4_BALANCED=1}",208.63374087463296
56,CATA_APPLY,75,42,8,34,1,33,75,1,"{G3_TWC=1}",215.36786572897046
56,CRITICAL_SWAP,23,5,5,0,0,0,23,0,"{}",226.25932122094585
56,CRITICAL_INSERT,23,19,18,1,0,1,23,0,"{}",175.63587357920335
56,O1_O9,5592,1033,1011,22,0,22,5592,0,"{}",170.08587538081997
57,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G4_BALANCED=4}",Infinity
57,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=51}",Infinity
57,CATA_TEST,136,36,19,17,0,17,136,0,"{}",190.7352015746754
57,CATA_APPLY,71,43,7,36,0,36,71,0,"{}",227.65269616943903
57,CRITICAL_SWAP,25,11,11,0,0,0,25,0,"{}",205.02420045055518
57,CRITICAL_INSERT,25,14,14,0,0,0,25,0,"{}",183.02135413842146
57,O1_O9,5936,1382,1357,25,0,25,5936,0,"{}",172.5721812038671
58,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G2_TEC=1, G4_BALANCED=5}",Infinity
58,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=50}",Infinity
58,CATA_TEST,126,33,19,14,0,14,126,0,"{}",221.49661228019158
58,CATA_APPLY,73,34,10,24,0,24,73,0,"{}",218.22310989768954
58,CRITICAL_SWAP,27,9,9,0,0,0,27,0,"{}",197.6453433246237
58,CRITICAL_INSERT,27,20,19,1,0,1,27,0,"{}",178.73976704257703
58,O1_O9,6351,1646,1620,26,1,25,6351,1,"{G3_TWC=1}",178.73976704257703
59,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=2, G3_TWC=2, G4_BALANCED=5}",Infinity
59,PARENT,0,0,0,100,84,16,0,84,"{G1_CMAX=15, G2_TEC=13, G3_TWC=10, G4_BALANCED=46}",Infinity
59,CATA_TEST,123,36,22,14,1,13,123,1,"{G4_BALANCED=1}",182.25359713140193
59,CATA_APPLY,74,38,8,30,1,29,74,1,"{G3_TWC=1}",202.59200518763407
59,CRITICAL_SWAP,29,11,11,0,0,0,29,0,"{}",209.22073012084735
59,CRITICAL_INSERT,29,24,24,0,0,0,29,0,"{}",198.17074158964755
59,O1_O9,6819,1895,1866,29,5,24,6819,5,"{G3_TWC=2, G4_BALANCED=3}",178.73976704257703
60,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=6}",Infinity
60,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=15, G2_TEC=14, G3_TWC=13, G4_BALANCED=47}",Infinity
60,CATA_TEST,145,39,23,16,1,15,145,1,"{G3_TWC=1}",189.9671933714073
60,CATA_APPLY,69,25,9,16,1,15,69,1,"{G4_BALANCED=1}",181.74701641497816
60,CRITICAL_SWAP,31,9,9,0,0,0,31,0,"{}",201.4628783522522
60,CRITICAL_INSERT,31,18,18,0,0,0,31,0,"{}",196.05708308808968
60,O1_O9,7345,2102,2071,31,1,30,7345,1,"{G4_BALANCED=1}",178.73976704257703
61,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G1_CMAX=1, G2_TEC=2, G3_TWC=1, G4_BALANCED=6}",Infinity
61,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=13, G2_TEC=11, G3_TWC=14, G4_BALANCED=49}",Infinity
61,CATA_TEST,115,27,19,8,0,8,115,0,"{}",211.33247278685943
61,CATA_APPLY,76,32,9,23,0,23,76,0,"{}",208.1777220048803
61,CRITICAL_SWAP,34,10,10,0,0,0,34,0,"{}",202.0851635959433
61,CRITICAL_INSERT,34,24,24,0,0,0,34,0,"{}",194.26500977531927
61,O1_O9,8007,2439,2405,34,3,31,8007,3,"{G1_CMAX=1, G2_TEC=2}",172.36832543200026
62,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1, G4_BALANCED=2}",Infinity
62,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=14, G2_TEC=14, G3_TWC=12, G4_BALANCED=52}",Infinity
62,CATA_TEST,144,47,25,22,1,21,144,1,"{G4_BALANCED=1}",175.9311959154477
62,CATA_APPLY,69,32,2,30,0,30,69,0,"{}",207.18783505208413
62,CRITICAL_SWAP,14,4,4,0,0,0,14,0,"{}",208.24015527263617
62,CRITICAL_INSERT,14,9,9,0,0,0,14,0,"{}",209.07474922206404
62,O1_O9,3599,67,53,14,2,12,3599,2,"{G3_TWC=2}",175.13427215967033
