instance,matrix,label,seed,status,HV,IGD,Spacing,C_A_R,C_R_A,nondominatedCount,minCmax,minTEC,minTWC
"chapter4-golden-author-bridge","FULL","FULL",20260808,COMPLETED,0.34999047443793180,0.39361914980135676,0.036981102987198575,0.0000000000000000,1.0000000000000000,38,50.572684227516284,1955.7743122278712,2801.2852479306130
"chapter4-golden-author-bridge","FULL","FULL",20260809,COMPLETED,0.38016450158506620,0.36248832694337780,0.10043587666588455,0.0000000000000000,1.0000000000000000,12,48.065235545459770,1969.8642730588356,2673.5174576183445
"chapter4-golden-author-bridge","FULL","FULL",20260810,COMPLETED,0.37749887129273350,0.37138782514699353,0.033672944120025080,0.0000000000000000,1.0000000000000000,26,48.441208029495954,1952.1519732531879,2752.2722059745420
"chapter4-golden-author-bridge","FV","FV-Full",20260808,COMPLETED,0.31753927734765720,0.41379639217979130,0.042955441073638860,0.0000000000000000,1.0000000000000000,32,52.033438975012740,1956.2336735808890,2655.2352970908555
"chapter4-golden-author-bridge","FV","FV-Full",20260809,COMPLETED,0.32619020231863194,0.40601093679029740,0.057610979137195845,0.0000000000000000,1.0000000000000000,25,48.652110086928076,1985.3051794061760,2701.0739014667615
"chapter4-golden-author-bridge","FV","FV-Full",20260810,COMPLETED,0.34041331968109290,0.37920253496944983,0.037361307119213980,0.0000000000000000,1.0000000000000000,31,50.506844341244480,1956.8093248074033,2728.2464282723740
"chapter4-golden-author-bridge","FV","FV0",20260808,COMPLETED,0.34887911164142804,0.38777414188207600,0.036349426329631760,0.0000000000000000,1.0000000000000000,24,52.300395094526070,1963.4428870057072,2724.1871882002180
"chapter4-golden-author-bridge","FV","FV0",20260809,COMPLETED,0.31495330872319766,0.40202149371386770,0.029867009018358130,0.0000000000000000,1.0000000000000000,33,53.037469670106760,1969.6854316666909,2735.9398125116660
"chapter4-golden-author-bridge","FV","FV0",20260810,COMPLETED,0.32134890452984540,0.39837948557086894,0.047883916788707760,0.0000000000000000,1.0000000000000000,37,50.739653154422330,1973.3847031141404,2766.4887142551650
"chapter4-golden-author-bridge","FV","FV1",20260808,COMPLETED,0.36240532080759913,0.37711509536013830,0.029937147918919970,0.0000000000000000,1.0000000000000000,36,50.284761064097160,1953.4298915008212,2754.2635631086290
"chapter4-golden-author-bridge","FV","FV1",20260809,COMPLETED,0.37496248722692666,0.34821563712601333,0.063548857355735500,0.0000000000000000,1.0000000000000000,33,52.216760030556450,1960.0245165734760,2682.2188034801825
"chapter4-golden-author-bridge","FV","FV1",20260810,COMPLETED,0.35414904700314840,0.38856620903579026,0.031124899286205435,0.0000000000000000,1.0000000000000000,32,48.630135219182925,1952.6684349009176,2711.6568733268937
"chapter4-golden-author-bridge","FV","FV2",20260808,COMPLETED,0.35901588551555340,0.37272847889349240,0.059967539036717660,0.0000000000000000,1.0000000000000000,31,50.794351952638620,1963.4428870057072,2797.9609840369470
"chapter4-golden-author-bridge","FV","FV2",20260809,COMPLETED,0.35079642624493423,0.37002404330185180,0.036214298100322290,0.0000000000000000,1.0000000000000000,29,51.349075731493770,1977.8989905555118,2728.8007815085840
"chapter4-golden-author-bridge","FV","FV2",20260810,COMPLETED,0.33965469306658960,0.40017693453640324,0.050878305919831265,0.0000000000000000,1.0000000000000000,30,52.417042163285610,1975.5642944709812,2720.4095594178490
"chapter4-golden-author-bridge","FV","FV3",20260808,COMPLETED,0.35883862092718777,0.37982071070473716,0.096511207559837120,0.0000000000000000,1.0000000000000000,26,53.158634218276035,1958.8332937913508,2691.7865423308263
"chapter4-golden-author-bridge","FV","FV3",20260809,COMPLETED,0.35759456874707860,0.38092345902637710,0.053861965420752980,0.0000000000000000,1.0000000000000000,28,50.551713954856330,1954.8169305782970,2746.6731420896440
"chapter4-golden-author-bridge","FV","FV3",20260810,COMPLETED,0.33470641348029890,0.40824130092893720,0.024179245990318114,0.0000000000000000,1.0000000000000000,41,49.731859897956085,1950.9097018407258,2688.3274122412995
"chapter4-golden-author-bridge","FV","FV4",20260808,COMPLETED,0.35162890278279224,0.36600108407999643,0.034933222261418010,0.0000000000000000,1.0000000000000000,29,49.350596652255160,1951.5776911099204,2772.3543576295324
"chapter4-golden-author-bridge","FV","FV4",20260809,COMPLETED,0.36464858273804130,0.37456507891286230,0.042141549208549580,0.0000000000000000,1.0000000000000000,24,48.837263953993870,1952.4789776937107,2703.1035335156457
"chapter4-golden-author-bridge","FV","FV4",20260810,COMPLETED,0.34299346165017020,0.39975675611062370,0.035438793252278800,0.0000000000000000,1.0000000000000000,35,50.817238967059055,1958.5551583120719,2726.6330248523870
"chapter4-golden-author-bridge","FV","FV5",20260808,COMPLETED,0.35160940489198556,0.37862389997553564,0.082263701784470900,0.0000000000000000,1.0000000000000000,29,50.782226363675626,1963.4428870057072,2692.8193176419045
"chapter4-golden-author-bridge","FV","FV5",20260809,COMPLETED,0.35306424764178557,0.38629475724553297,0.039847205241625896,0.0000000000000000,1.0000000000000000,25,47.991194324129350,1974.0084479439445,2702.7906896221343
"chapter4-golden-author-bridge","FV","FV5",20260810,COMPLETED,0.34001179872167453,0.37259953534680856,0.058061813820383680,0.0000000000000000,1.0000000000000000,25,48.338289249300880,1949.2843066846426,2732.7750787541904
"chapter4-golden-author-bridge","QP","QP0",20260808,COMPLETED,0.37406627021418326,0.36069240281699266,0.047933705131189620,0.0000000000000000,1.0000000000000000,24,49.988468526887125,1958.2208074926777,2694.6779681068760
"chapter4-golden-author-bridge","QP","QP0",20260809,COMPLETED,0.33468775447013490,0.38678751067907163,0.041750512476196835,0.0000000000000000,1.0000000000000000,28,51.570951259735250,1973.8922876015090,2703.6948463000626
"chapter4-golden-author-bridge","QP","QP0",20260810,COMPLETED,0.35802307125719524,0.37473981679370905,0.074043893254337090,0.0000000000000000,1.0000000000000000,22,47.141582957477574,1960.4389499097524,2730.8544134259930
"chapter4-golden-author-bridge","QP","QP1",20260808,COMPLETED,0.33493508584167910,0.39533285970264204,0.044220556535115790,0.0000000000000000,1.0000000000000000,24,51.535740221036840,1959.7106210871514,2697.7541328660986
"chapter4-golden-author-bridge","QP","QP1",20260809,COMPLETED,0.34472723109411374,0.39437752317908886,0.062887313239416780,0.0000000000000000,1.0000000000000000,22,48.947496208797936,1984.7939319891489,2740.5349901612126
"chapter4-golden-author-bridge","QP","QP1",20260810,COMPLETED,0.34524922392490065,0.38447847790505070,0.040227595966276175,0.0000000000000000,1.0000000000000000,24,49.887980131588110,1965.5884859264006,2686.7139806284085
"chapter4-golden-author-bridge","QP","QP2",20260808,COMPLETED,0.33538988409265920,0.39931985651128590,0.057014357471206060,0.0000000000000000,1.0000000000000000,22,51.535740221036840,1955.0189787470736,2677.9428961020960
"chapter4-golden-author-bridge","QP","QP2",20260809,COMPLETED,0.33141712323240524,0.40293174994272274,0.068677445047036700,0.0000000000000000,1.0000000000000000,29,51.421041360262635,1951.8568152006878,2697.9675492862325
"chapter4-golden-author-bridge","QP","QP2",20260810,COMPLETED,0.33185344166667236,0.39804189630722725,0.039472505707202540,0.0000000000000000,1.0000000000000000,32,49.887980131588110,1952.7272567326136,2763.8115754354303
"chapter4-golden-author-bridge","QP","QP3",20260808,COMPLETED,0.33513726937548470,0.39527476083032770,0.043522715598819320,0.0000000000000000,1.0000000000000000,25,51.535740221036840,1959.7106210871514,2697.7541328660986
"chapter4-golden-author-bridge","QP","QP3",20260809,COMPLETED,0.34471290021678624,0.39608320070191970,0.063024301640466990,0.0000000000000000,1.0000000000000000,25,48.947496208797936,1984.7939319891489,2740.5349901612126
"chapter4-golden-author-bridge","QP","QP3",20260810,COMPLETED,0.35747517963197195,0.38259109410165360,0.044442009903354916,0.0000000000000000,1.0000000000000000,20,49.887980131588110,1965.5884859264006,2685.4150817655330
"chapter4-golden-author-bridge","QP","QP4",20260808,COMPLETED,0.36180555517353540,0.36408669561599360,0.064742212791036790,0.0000000000000000,1.0000000000000000,27,50.033164474352000,1963.4428870057072,2758.1561712066396
"chapter4-golden-author-bridge","QP","QP4",20260809,COMPLETED,0.29119495292339825,0.41854849647003184,0.053390735413797000,0.0000000000000000,1.0000000000000000,19,52.433405682492534,1993.6861551952275,2682.9924992969923
"chapter4-golden-author-bridge","QP","QP4",20260810,COMPLETED,0.32178668929443677,0.41227937779640805,0.042255437185033280,0.0000000000000000,1.0000000000000000,19,50.247614373655956,1974.0312767108471,2752.6866284648860
"chapter4-golden-author-bridge","QP","QP5",20260808,COMPLETED,0.35162887500034196,0.38239130636913220,0.048945144297287980,0.0000000000000000,1.0000000000000000,28,48.631318282567220,1956.6988227271120,2701.9046258964090
"chapter4-golden-author-bridge","QP","QP5",20260809,COMPLETED,0.31366558876832880,0.40711291938737265,0.048140466292003740,0.0000000000000000,1.0000000000000000,24,50.532900544302850,1985.0577445507342,2707.8226777573345
"chapter4-golden-author-bridge","QP","QP5",20260810,COMPLETED,0.31499644266404025,0.41974779861689630,0.037674133515346944,0.0000000000000000,1.0000000000000000,21,50.227060341694830,1974.0312767108471,2752.6866284648860
"chapter4-golden-author-bridge","QP","QP6",20260808,COMPLETED,0.31753927734765720,0.41379639217979130,0.042955441073638860,0.0000000000000000,1.0000000000000000,32,52.033438975012740,1956.2336735808890,2655.2352970908555
"chapter4-golden-author-bridge","QP","QP6",20260809,COMPLETED,0.32619020231863194,0.40601093679029740,0.057610979137195845,0.0000000000000000,1.0000000000000000,25,48.652110086928076,1985.3051794061760,2701.0739014667615
"chapter4-golden-author-bridge","QP","QP6",20260810,COMPLETED,0.34041331968109290,0.37920253496944983,0.037361307119213980,0.0000000000000000,1.0000000000000000,31,50.506844341244480,1956.8093248074033,2728.2464282723740
"chapter4-golden-author-bridge","VNS","V-Full",20260808,COMPLETED,0.34999047443793180,0.39361914980135676,0.036981102987198575,0.0000000000000000,1.0000000000000000,38,50.572684227516284,1955.7743122278712,2801.2852479306130
"chapter4-golden-author-bridge","VNS","V-Full",20260809,COMPLETED,0.38016450158506620,0.36248832694337780,0.10043587666588455,0.0000000000000000,1.0000000000000000,12,48.065235545459770,1969.8642730588356,2673.5174576183445
"chapter4-golden-author-bridge","VNS","V-Full",20260810,COMPLETED,0.37749887129273350,0.37138782514699353,0.033672944120025080,0.0000000000000000,1.0000000000000000,26,48.441208029495954,1952.1519732531879,2752.2722059745420
"chapter4-golden-author-bridge","VNS","V0",20260808,COMPLETED,0.31753927734765720,0.41379639217979130,0.042955441073638860,0.0000000000000000,1.0000000000000000,32,52.033438975012740,1956.2336735808890,2655.2352970908555
"chapter4-golden-author-bridge","VNS","V0",20260809,COMPLETED,0.32619020231863194,0.40601093679029740,0.057610979137195845,0.0000000000000000,1.0000000000000000,25,48.652110086928076,1985.3051794061760,2701.0739014667615
"chapter4-golden-author-bridge","VNS","V0",20260810,COMPLETED,0.34041331968109290,0.37920253496944983,0.037361307119213980,0.0000000000000000,1.0000000000000000,31,50.506844341244480,1956.8093248074033,2728.2464282723740
"chapter4-golden-author-bridge","VNS","V1",20260808,COMPLETED,0.34578013709117810,0.39415289468072650,0.047481567125586780,0.0000000000000000,1.0000000000000000,35,51.558540073582330,1948.2129025225990,2826.1342628497923
"chapter4-golden-author-bridge","VNS","V1",20260809,COMPLETED,0.34045084078699606,0.39483859402734030,0.040306911175658920,0.0000000000000000,1.0000000000000000,40,48.229259380756940,1980.6075815179029,2704.0876620976915
"chapter4-golden-author-bridge","VNS","V1",20260810,COMPLETED,0.33742277394512840,0.40643862677418070,0.045250216079179730,0.0000000000000000,1.0000000000000000,26,50.506844341244480,1957.3056660638651,2748.1127456760950
"chapter4-golden-author-bridge","VNS","V2",20260808,COMPLETED,0.37065548984197130,0.37875206105933190,0.073231471009771660,0.0000000000000000,1.0000000000000000,25,49.818171935481930,1948.3639356600631,2738.9137632890760
"chapter4-golden-author-bridge","VNS","V2",20260809,COMPLETED,0.34997239799634333,0.38452885661979540,0.069707442965665240,0.0000000000000000,1.0000000000000000,39,47.141582957477574,1979.9094173245817,2708.2232594504185
"chapter4-golden-author-bridge","VNS","V2",20260810,COMPLETED,0.32813498178513590,0.40580719541041094,0.039031331647636540,0.0000000000000000,1.0000000000000000,32,50.613625608083254,1958.4644477279726,2760.3836927260068
"chapter4-golden-author-bridge","VNS","V3",20260808,COMPLETED,0.33856903180828646,0.39355260679022164,0.070879628226945030,0.0000000000000000,1.0000000000000000,25,51.367045070024325,1958.2980314324616,2857.5277661020255
"chapter4-golden-author-bridge","VNS","V3",20260809,COMPLETED,0.34393344006190740,0.39332277557479610,0.038995518538465120,0.0000000000000000,1.0000000000000000,22,48.065235545459770,1978.2458888145580,2704.4250910621360
"chapter4-golden-author-bridge","VNS","V3",20260810,COMPLETED,0.34350423926617480,0.39216436110834324,0.033333479596736375,0.0000000000000000,1.0000000000000000,28,49.487250539843790,1962.3683728612918,2760.3836927260068
"chapter4-golden-author-bridge","VNS","V4",20260808,COMPLETED,0.33388087228279933,0.40132039518088960,0.039511055901547230,0.0000000000000000,1.0000000000000000,52,50.946745283704610,1948.3639356600631,2683.6256091723053
"chapter4-golden-author-bridge","VNS","V4",20260809,COMPLETED,0.36129062480571440,0.38335825685774660,0.042242520541909760,0.0000000000000000,1.0000000000000000,28,49.919143054235590,1949.8984786563362,2661.4408584551115
"chapter4-golden-author-bridge","VNS","V4",20260810,COMPLETED,0.38176693943213190,0.36162064097153723,0.024406674194349005,0.0000000000000000,1.0000000000000000,29,49.398547982869410,1948.5239032530808,2765.2016367987720
"chapter4-golden-author-bridge","VNS","V5",20260808,COMPLETED,0.37415712486175260,0.36711996298325555,0.053168630933338050,0.0000000000000000,1.0000000000000000,32,49.148739928942675,1958.2980314324616,2641.4433869690620
"chapter4-golden-author-bridge","VNS","V5",20260809,COMPLETED,0.37083761686496197,0.38075390008913745,0.032123770518496310,0.0000000000000000,1.0000000000000000,40,47.141582957477574,1965.4703756482913,2662.8157507114347
"chapter4-golden-author-bridge","VNS","V5",20260810,COMPLETED,0.35283608136394610,0.38741282611829087,0.034427565605831070,0.0000000000000000,1.0000000000000000,34,48.065235545459770,1952.1519732531879,2741.7207910156020
