runId,sourceRunId,reused,instance,instanceSha256,matrix,label,seed,status,reason,configurationSha256,mechanismVectorHash,initialPopulationSha256,fullEvaluations,wallClockMillis,cpuNanos,cfvfRepairs,caTaEvaluations,illegalSolutions,Fmax,Favg,FE,VarFw,highFatigueRatio,longestContinuousWork,totalNaturalRecovery,loadImbalance,frontSize
"20_2_3_1|QP|QP4|20260810","20_2_3_1|QP|QP4|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP4",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","0624d54976b89a6baf110707e1337d7d289a87f6eb3258bfe174be99796c804a","4ed16c9d2f20774905d8caa0f83d2fc1e7cffb5dbebb72aac0ddf447753f3ada","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1959,54,46875000,0,1659,0,0.99999365738399330,0.67694188130971630,51.907597320997170,0.056504301467379680,0.087978895299113150,230.77841839096280,369.09271647953875,0.53848713968567850,28
"20_2_3_1|QP|QP5|20260808","20_2_3_1|QP|QP5|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP5",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","6efdb8c4c2b92f4994d040fbf203252fff49403e72cb92580101e14186d91d74","e3cd8148357513d01646d4f0c5bf46d06048db9c1e9f21a2cc63a041aab844d4","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1960,51,46875000,0,1660,0,0.99999079566046630,0.66979454480291590,56.064420568660070,0.060997119758276920,0.089135898989037800,254.70584292855700,355.16876793986086,0.55678023458435950,29
"20_2_3_1|QP|QP5|20260809","20_2_3_1|QP|QP5|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP5",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","accbce1f97bff79ab1744c39f21eba5fd9f2cd9948fd076691972954e9bff985","e3cd8148357513d01646d4f0c5bf46d06048db9c1e9f21a2cc63a041aab844d4","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1969,52,62500000,0,1669,0,0.99998614054795500,0.66786359612128200,60.828009149130010,0.052088975054544503,0.096959696797803540,265.28013553932595,356.48827962918926,0.60155376973272460,25
"20_2_3_1|QP|QP5|20260810","20_2_3_1|QP|QP5|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP5",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","fd0cbd104551714e362348221decb5cd3da7828473e20a5aa85a1fea6e04ecee","e3cd8148357513d01646d4f0c5bf46d06048db9c1e9f21a2cc63a041aab844d4","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1960,54,62500000,0,1660,0,0.99999279074083210,0.67470063595013250,50.541522437650750,0.055411532092244545,0.086627014317404190,231.00442652370825,379.00816007880456,0.53725218597921900,30
"20_2_3_1|QP|QP6|20260808","20_2_3_1|QP|QP6|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP6",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","c2f594fa75a753dd811a1a8ce960d9fe2b62880c33f0be7d840f4717619561ca","4e4f63920dd74aef3cab1c6ce503ff28f5f4ded3719ec2b0d91cad04834093c5","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1953,61,62500000,0,1653,0,0.99995759314716640,0.64760764250291480,37.894588981446994,0.047765794163525490,0.078774501022540970,205.35854202226784,500.56144255523180,0.49731244614415180,22
"20_2_3_1|QP|QP6|20260809","20_2_3_1|QP|QP6|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP6",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","e84be64e69dfaf7e80192a69eae85084f30bf2ef97c4a2319a067786cac99223","4e4f63920dd74aef3cab1c6ce503ff28f5f4ded3719ec2b0d91cad04834093c5","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1971,55,46875000,0,1671,0,0.99999440125405440,0.67341870237900540,56.754269465509770,0.056309523833767110,0.099740604025396200,264.69910890065347,342.02609434746506,0.57287873014614430,34
"20_2_3_1|QP|QP6|20260810","20_2_3_1|QP|QP6|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP6",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","45a235bdca57e15ce20b69fe421431671c8fb45c9cf5a56b1ee14c31d205bcc1","4e4f63920dd74aef3cab1c6ce503ff28f5f4ded3719ec2b0d91cad04834093c5","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1960,58,62500000,0,1660,0,0.99999853930754610,0.66655693996055780,43.275340018929704,0.051340157403912790,0.081014314855970340,224.32905278487553,379.04380965386156,0.53327059597766470,50
"20_2_3_1|VNS|V-Full|20260808","20_2_3_1|VNS|V-Full|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V-Full",20260808,COMPLETED,"MAX_FES_REACHED","1702bd35da0052ac70db17e7eb6ff01e9e21efc9af783447d63a65251cabdd40","4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,136,140625000,0,1500,0,0.99991639087418720,0.65509694121283290,45.706273744208460,0.045388555131829840,0.095754036356894180,214.41695135521434,410.14711785808953,0.53999111756568150,44
"20_2_3_1|VNS|V-Full|20260809","20_2_3_1|VNS|V-Full|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V-Full",20260809,COMPLETED,"MAX_FES_REACHED","62766f476adc2c3429705ac24dd6a0d05974f2dec16ff1f8f8b37378c95c7ea8","4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,125,125000000,0,1500,0,0.99999010123242530,0.66547347345551850,52.412247704525270,0.051212374858993180,0.084487413449662600,247.41861375107501,430.11146039745700,0.57304772741280630,32
"20_2_3_1|VNS|V-Full|20260810","20_2_3_1|VNS|V-Full|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V-Full",20260810,COMPLETED,"MAX_FES_REACHED","e1f2af1c1dda875c47da091d62895479f088259ce8f033b84bb973e94ede3e50","4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,128,125000000,0,1500,0,0.99998904546148380,0.68326932210305090,51.284422644651166,0.057622355236411210,0.091731541656971050,224.31841715194113,319.00285034321547,0.51677808514995830,17
"20_2_3_1|VNS|V0|20260808","20_2_3_1|FV|FV-Full|20260808",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V0",20260808,COMPLETED,"EXACT_PROFILE_REUSE hash=97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583 from 20_2_3_1|FV|FV-Full|20260808","a9a5ee7575df741e7ac2ca3ba4ef6bc32d55458af4471d67bdf8335259b17c32","97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1953,60,62500000,0,1653,0,0.99995759314716640,0.64760764250291480,37.894588981446994,0.047765794163525490,0.078774501022540970,205.35854202226784,500.56144255523180,0.49731244614415180,22
"20_2_3_1|VNS|V0|20260809","20_2_3_1|FV|FV-Full|20260809",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V0",20260809,COMPLETED,"EXACT_PROFILE_REUSE hash=97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583 from 20_2_3_1|FV|FV-Full|20260809","ced81acf635180810f762dd44efbacdf030877fd90aa9316a7938d78a9e93516","97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1971,56,62500000,0,1671,0,0.99999440125405440,0.67341870237900540,56.754269465509770,0.056309523833767110,0.099740604025396200,264.69910890065347,342.02609434746506,0.57287873014614430,34
"20_2_3_1|VNS|V0|20260810","20_2_3_1|FV|FV-Full|20260810",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V0",20260810,COMPLETED,"EXACT_PROFILE_REUSE hash=97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583 from 20_2_3_1|FV|FV-Full|20260810","5ffaed824ffa0b5ed80a4296a0c15333ae9639eef155ea29342f426845f1ef24","97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1960,65,46875000,0,1660,0,0.99999853930754610,0.66655693996055780,43.275340018929704,0.051340157403912790,0.081014314855970340,224.32905278487553,379.04380965386156,0.53327059597766470,50
"20_2_3_1|VNS|V1|20260808","20_2_3_1|VNS|V1|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V1",20260808,COMPLETED,"MAX_FES_REACHED","2e682d7042316c8cbaf4df8a9dce3b7cc5508596adf1c46ac86a9fffd9f6ae6d","bb78cbb181058240156e2a37888279e64e02df8447d4822e9491cf5df18ea139","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,79,62500000,0,1700,0,0.99962109710467970,0.64800302896792690,37.301656013553550,0.043192315293344774,0.078413724196774840,190.70110047589253,462.66504583575556,0.51319796933811290,26
"20_2_3_1|VNS|V1|20260809","20_2_3_1|VNS|V1|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V1",20260809,COMPLETED,"MAX_FES_REACHED","3a5a90b3cef6fa0c2df177ab16b8841071fcec4b5080b45d12a07d5d0bbf9a93","bb78cbb181058240156e2a37888279e64e02df8447d4822e9491cf5df18ea139","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,80,78125000,0,1700,0,0.99999010123242530,0.65104414337007910,44.132607632221130,0.051623182710118905,0.083149909437308750,220.82908682470608,387.96264849013113,0.51413822435677060,24
"20_2_3_1|VNS|V1|20260810","20_2_3_1|VNS|V1|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V1",20260810,COMPLETED,"MAX_FES_REACHED","48de18795444bc2103a6423d7fe39dfd39567245fc14ba9ba5ab90c5554dd30e","bb78cbb181058240156e2a37888279e64e02df8447d4822e9491cf5df18ea139","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,78,78125000,0,1700,0,0.99965853601623080,0.67037392044913370,45.244505582454785,0.054847379946981180,0.083758935466744660,222.84007958443580,361.86223238916097,0.48259784483104520,27
"20_2_3_1|VNS|V2|20260808","20_2_3_1|VNS|V2|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V2",20260808,COMPLETED,"MAX_FES_REACHED","118b24759f97fde5f07f2532a703f9aad566cb0a83b63d577c4466151b846155","33c744c1c4aa56ad18c445cbdba142616cb8e384fae7387402b32c0f46902309","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,83,78125000,0,1700,0,0.99993481249131330,0.65481484000134720,44.927516261681724,0.037033795966133550,0.088580809678323700,212.83050053836726,481.11383488654525,0.55388899672546090,22
"20_2_3_1|VNS|V2|20260809","20_2_3_1|VNS|V2|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V2",20260809,COMPLETED,"MAX_FES_REACHED","ab2a2f930fa51c46299267311f26df86fe8e19f5307441df7be941b1a0f0f2c9","33c744c1c4aa56ad18c445cbdba142616cb8e384fae7387402b32c0f46902309","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,77,62500000,0,1700,0,0.99999165632187480,0.69259882867778080,72.988497633005700,0.055389285451968640,0.10531657413534437,300.75125124134050,293.63479745275620,0.64866483821838230,14
"20_2_3_1|VNS|V2|20260810","20_2_3_1|VNS|V2|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V2",20260810,COMPLETED,"MAX_FES_REACHED","07eb1e1dc92727c211fb4179c09f4744beded163d925bfdd7d8db677b1cc4b8f","33c744c1c4aa56ad18c445cbdba142616cb8e384fae7387402b32c0f46902309","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,74,78125000,0,1700,0,0.99968440247162590,0.68078693821092530,47.674197560222100,0.054286668596221256,0.093176527635398350,223.34140869120364,348.86272088174815,0.48942841876620670,18
"20_2_3_1|VNS|V3|20260808","20_2_3_1|VNS|V3|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V3",20260808,COMPLETED,"MAX_FES_REACHED","01c82c31afe679a39935ae9ab8de3749298498904970e76ee2a2bbf853927b80","a76233028e19cdaf099c69afa68c530a7941388ed6d1fda55425df209382226f","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,143,140625000,0,1700,0,0.99993904534425780,0.65108194638549550,46.314552376913454,0.047551051444509426,0.091409132935128590,221.93007670662828,493.16299897873080,0.56350571114943340,20
"20_2_3_1|VNS|V3|20260809","20_2_3_1|VNS|V3|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V3",20260809,COMPLETED,"MAX_FES_REACHED","f13a740f803ceb7a417fbf3414e7ec7b4a76a34b0fbc56b64c5646d7e98ac58b","a76233028e19cdaf099c69afa68c530a7941388ed6d1fda55425df209382226f","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,143,140625000,0,1700,0,0.99999010123242530,0.65156445466926230,46.376853889501020,0.053229799448033330,0.088533491655413310,221.64472085229335,408.21347306596710,0.52808229394984750,31
"20_2_3_1|VNS|V3|20260810","20_2_3_1|VNS|V3|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V3",20260810,COMPLETED,"MAX_FES_REACHED","57804a72ad02bea18d04d2e2cce6fbc03ebdc60b42ecb912a4d8b0928ef7b6c5","a76233028e19cdaf099c69afa68c530a7941388ed6d1fda55425df209382226f","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,130,125000000,0,1700,0,0.99895161899631560,0.67669106588973870,45.864877228065126,0.057567345034727600,0.091703026593949370,207.12248129618513,359.41641858291400,0.49231396321572840,22
"20_2_3_1|VNS|V4|20260808","20_2_3_1|VNS|V4|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V4",20260808,COMPLETED,"MAX_FES_REACHED","62ca11b4d7679965a954026a3cbca1e0a679d18b4a0cb24d40bd92b14e51ba3a","fc68c37b9376b83e2b2660e8de8f306a92b1ecbe3b107bb71b628f2b64cc6d1b","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,129,125000000,0,1500,0,0.99999118285463160,0.65890017909343260,48.582725003511460,0.047751983650888770,0.095143254803430760,222.46165962164680,409.31894566912575,0.54558542200532680,36
"20_2_3_1|VNS|V4|20260809","20_2_3_1|VNS|V4|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V4",20260809,COMPLETED,"MAX_FES_REACHED","e4fb17f0a86e8cbf015f5b09975d082b46219b2908314156958edaeaf1b2dbdd","fc68c37b9376b83e2b2660e8de8f306a92b1ecbe3b107bb71b628f2b64cc6d1b","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,127,140625000,0,1500,0,0.99999010123242530,0.66199670823615040,45.641821730245645,0.055018079441588770,0.081233824476160610,240.00431444762523,386.77309343189380,0.51731954204924900,24
"20_2_3_1|VNS|V4|20260810","20_2_3_1|VNS|V4|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V4",20260810,COMPLETED,"MAX_FES_REACHED","000222a25d456bff19b3718b78cd24416019686acc836ab9f8935f579541b019","fc68c37b9376b83e2b2660e8de8f306a92b1ecbe3b107bb71b628f2b64cc6d1b","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,129,140625000,0,1500,0,0.99983705797208080,0.66968129469096150,45.406624722737200,0.056226370551787540,0.088792793101362260,220.54244255479010,372.81510052107960,0.49079615278986510,31
"20_2_3_1|VNS|V5|20260808","20_2_3_1|VNS|V5|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V5",20260808,COMPLETED,"MAX_FES_REACHED","14b9271d04e5933a808dbb7c2ec1a67490deede431024f013fa4c6e8a2fca21c","cefeff7f34282a63293ab60f86fef4017897e3df277152b9ddc23d172e9b8d5e","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,135,140625000,0,1500,0,0.99999864269717340,0.65939168757789870,50.566754365571630,0.052706995148148070,0.098481603901176550,224.51602137529100,410.49097407473516,0.54833002977386090,40
"20_2_3_1|VNS|V5|20260809","20_2_3_1|VNS|V5|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V5",20260809,COMPLETED,"MAX_FES_REACHED","3bf6618c68f9221ff7ce91e8d6e88db8dbced6f89181bf687ef85b5a07eb7614","cefeff7f34282a63293ab60f86fef4017897e3df277152b9ddc23d172e9b8d5e","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,127,125000000,0,1500,0,0.99999010123242530,0.67049493043869990,57.204811936810120,0.056780014329649770,0.098086054408351720,247.77839784053003,392.44104903257710,0.56833883385848070,33
"20_2_3_1|VNS|V5|20260810","20_2_3_1|VNS|V5|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","VNS","V5",20260810,COMPLETED,"MAX_FES_REACHED","0ddd66e7a1ffecc211647cda24cc43a3b1416c7306e680ddbabb639e8f338e61","cefeff7f34282a63293ab60f86fef4017897e3df277152b9ddc23d172e9b8d5e","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,128,109375000,0,1500,0,0.99992651574841710,0.66371402842327500,38.445897002181960,0.047495596686356950,0.085074478879179200,203.97062966289235,378.39145571232393,0.48447563781804504,25
"chapter4-golden-author-bridge|FM|FM0|20260808","chapter4-golden-author-bridge|FM|FM0|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM0",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","869b9278ddd35bd86457b4c87961d581070ab65ce41c44d2fc1cea429cb0dbf0","88e759a873549e8d5cb344311f9b0ffa33e7c3c50aa9c3179187f860c06ac7d8","e8885798be70374e73d48e996145681d926aa9ba1fe44836c234daf7b552dc41",1946,46,46875000,0,1646,0,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,47.890407465200840,0.0000000000000000,0.35406372955365784,55
"chapter4-golden-author-bridge|FM|FM0|20260809","chapter4-golden-author-bridge|FM|FM0|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM0",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","90facd8b11ef66f3e81ba3f66e93ae3b90e23bccbdae595c5941ccedc7f38afe","88e759a873549e8d5cb344311f9b0ffa33e7c3c50aa9c3179187f860c06ac7d8","9d07395e14e49a617db0a39d5cc27281e539b9128162899794e388b2fc26c591",1964,23,15625000,0,1664,0,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,46.003996340359980,0.0000000000000000,0.35866404857731005,35
"chapter4-golden-author-bridge|FM|FM0|20260810","chapter4-golden-author-bridge|FM|FM0|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM0",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","da5e2eb108cc90a71102e96807b1953914b6f4d1f72f9f1017b639d584b063e6","88e759a873549e8d5cb344311f9b0ffa33e7c3c50aa9c3179187f860c06ac7d8","71388ca53a64c156bffef906b8f86ce424598c07047142903f1d38b2306db2d5",1985,20,31250000,0,1685,0,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,46.795891008853964,0.0000000000000000,0.35615689787018506,27
"chapter4-golden-author-bridge|FM|FM1|20260808","chapter4-golden-author-bridge|FM|FM1|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM1",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","584922d6f32151ff6d70e0867d933611172f5944790389ca14f5fd010b852cae","016594cb3b7b2af888f43c59038baf3e2c26d10b1926a7a8d8f6c2bdbecb1579","e8885798be70374e73d48e996145681d926aa9ba1fe44836c234daf7b552dc41",1968,48,46875000,0,1668,0,0.89235962891852790,0.36891523627742880,0.13544415619439065,0.042601485421449870,0.0046485381919389420,48.191948749191340,0.0000000000000000,0.38367474930120580,34
"chapter4-golden-author-bridge|FM|FM1|20260809","chapter4-golden-author-bridge|FM|FM1|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM1",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","f5c1cc0d691296a8e223f0652ca3c332a6c873cc853fbc5a69455d26d55a4c61","016594cb3b7b2af888f43c59038baf3e2c26d10b1926a7a8d8f6c2bdbecb1579","9d07395e14e49a617db0a39d5cc27281e539b9128162899794e388b2fc26c591",1995,27,15625000,0,1695,0,0.85340065269829730,0.35616084757463750,0.0091148445674592140,0.032919640121880554,0.00053624706650112940,44.849403496904586,0.0000000000000000,0.34187652434069693,38
"chapter4-golden-author-bridge|FM|FM1|20260810","chapter4-golden-author-bridge|FM|FM1|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM1",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","9291ceb27a7f0ad98a44ad08d43d20b46aa1c6ad777f5f7f5ebf9c185e800f24","016594cb3b7b2af888f43c59038baf3e2c26d10b1926a7a8d8f6c2bdbecb1579","71388ca53a64c156bffef906b8f86ce424598c07047142903f1d38b2306db2d5",1982,27,31250000,0,1682,0,0.81898864015744600,0.35676480992733280,0.0019684835821892530,0.031102608777288463,0.00042674431365117860,43.170199238309360,0.0000000000000000,0.31960087172564533,27
"chapter4-golden-author-bridge|FM|FM2|20260808","chapter4-golden-author-bridge|FM|FM2|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM2",20260808,COMPLETED,"MAX_FES_REACHED","b3bf4b817636f04809d9c40f8779ca06140923e528f6de8b465c9ec1f5c8458b","1422eefd89ab3bc29b63c5f9228b5287141b82d15677ef21378616fc0c3d170f","e8885798be70374e73d48e996145681d926aa9ba1fe44836c234daf7b552dc41",2000,46,46875000,0,1700,0,0.83009470753909040,0.34886549665504410,0.0035504637043056130,0.040436540290167370,0.00038021048994995254,42.937025828860750,18.975317783804510,0.34162476120165270,26
"chapter4-golden-author-bridge|FM|FM2|20260809","chapter4-golden-author-bridge|FM|FM2|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM2",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","02e65e92c9e523775305d9bd7d6e969527674d904441474f9b4a807b177a5724","1422eefd89ab3bc29b63c5f9228b5287141b82d15677ef21378616fc0c3d170f","9d07395e14e49a617db0a39d5cc27281e539b9128162899794e388b2fc26c591",1995,29,31250000,0,1695,0,0.84143718558596280,0.35360968703290960,0.013987763883262052,0.043023150060865290,0.0010072842908057233,43.476211375117750,21.239638982961417,0.31173763466600840,28
"chapter4-golden-author-bridge|FM|FM2|20260810","chapter4-golden-author-bridge|FM|FM2|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM2",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","93a4384d353efa5473436444063467e98815ac2c03091a5346adb0847b298a02","1422eefd89ab3bc29b63c5f9228b5287141b82d15677ef21378616fc0c3d170f","71388ca53a64c156bffef906b8f86ce424598c07047142903f1d38b2306db2d5",1955,27,31250000,0,1655,0,0.79998892469254510,0.34536403800842540,0.0000000000000000,0.035689376508833600,0.0000000000000000,44.348670726068670,17.870547217492437,0.31305761988716280,35
"chapter4-golden-author-bridge|FM|FM3|20260808","chapter4-golden-author-bridge|FM|FM3|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM3",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","c48424e29a74581f226b5561235bd1478dcc15eecd3b3056fdddb0293bd7146a","e0bef85c2e2395491016f9ef93b53f4b0422cc765597aa967ea2ba7ac5479a3f","e8885798be70374e73d48e996145681d926aa9ba1fe44836c234daf7b552dc41",1980,48,62500000,0,1680,0,0.76751710828185050,0.35367585930697840,0.0000000000000000,0.038691905824941560,0.0000000000000000,45.593831664664270,16.510567071414755,0.31416419782308175,29
