granularity,instance,seed,arm,cohortWindowEndFE,representative,poolRepresentatives,pddrSelected,poolToPddrRate,enteredNextPopulation,poolToNextRate,nextCycleEligible,survivedNextCycle,nextToNextCycleRate,teacherUsed,nextToTeacherRate,teacherExposure,teacherProducedImprovement,teacherToImprovementRate,improvedOffspringCount
UNIQUE_FINGERPRINT_PER_CYCLE,100_2_4_1,20260903,A4,200000,E_E,5,4,0.8,4,0.8,4,2,0.5,4,1.0,1589,4,1.0,750
UNIQUE_FINGERPRINT_PER_CYCLE,100_2_4_1,20260903,A4,200000,E_W,5,4,0.8,4,0.8,4,4,1.0,2,0.5,8,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_2_4_1,20260903,A4,250000,E_B,5,4,0.8,4,0.8,3,3,1.0,1,0.25,1,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_2_4_1,20260903,A4,250000,E_C,5,4,0.8,4,0.8,3,2,0.6666666666666666,2,0.5,2,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_2_4_1,20260903,A4,250000,E_E,5,5,1.0,5,1.0,4,3,0.75,4,0.8,467,3,0.75,223
UNIQUE_FINGERPRINT_PER_CYCLE,100_2_4_1,20260903,A4,250000,E_W,5,4,0.8,4,0.8,3,2,0.6666666666666666,3,0.75,55,2,0.6666666666666666,27
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,50000,E_B,1,1,1.0,1,1.0,1,1,1.0,1,1.0,14,1,1.0,8
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,50000,E_C,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,50000,E_E,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,50000,E_W,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,100000,E_B,2,2,1.0,2,1.0,2,2,1.0,1,0.5,3,1,1.0,3
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,100000,E_C,2,2,1.0,2,1.0,2,2,1.0,2,1.0,456,2,1.0,3859
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,100000,E_E,2,2,1.0,2,1.0,2,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,100000,E_W,2,2,1.0,2,1.0,2,2,1.0,1,0.5,1,1,1.0,1
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,150000,E_B,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,150000,E_C,1,1,1.0,1,1.0,1,1,1.0,1,1.0,168,1,1.0,1447
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,150000,E_E,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,150000,E_W,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,200000,E_B,2,2,1.0,2,1.0,2,2,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,200000,E_C,2,2,1.0,2,1.0,2,2,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,200000,E_E,2,2,1.0,2,1.0,2,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,200000,E_W,2,2,1.0,2,1.0,2,2,1.0,1,0.5,2,1,1.0,27
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,250000,E_B,2,2,1.0,2,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,250000,E_C,2,1,0.5,1,0.5,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,250000,E_E,2,0,0.0,0,0.0,0,0,,0,,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A2,250000,E_W,2,2,1.0,2,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,50000,E_B,7,7,1.0,7,1.0,7,5,0.7142857142857143,6,0.8571428571428571,25,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,50000,E_C,7,7,1.0,7,1.0,7,6,0.8571428571428571,7,1.0,133,6,0.8571428571428571,578
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,50000,E_E,6,6,1.0,6,1.0,6,3,0.5,6,1.0,1573,6,1.0,599
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,50000,E_E+E_W,1,1,1.0,1,1.0,1,0,0.0,1,1.0,174,1,1.0,49
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,50000,E_W,6,6,1.0,6,1.0,6,5,0.8333333333333334,6,1.0,3266,5,0.8333333333333334,1006
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,100000,E_B,7,7,1.0,7,1.0,7,7,1.0,7,1.0,298,6,0.8571428571428571,15
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,100000,E_C,7,6,0.8571428571428571,6,0.8571428571428571,6,6,1.0,6,1.0,6835,6,1.0,2096
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,100000,E_E,7,6,0.8571428571428571,6,0.8571428571428571,6,3,0.5,5,0.8333333333333334,133,3,0.6,52
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,100000,E_W,7,5,0.7142857142857143,5,0.7142857142857143,5,4,0.8,5,1.0,189,5,1.0,47
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,150000,E_B,7,7,1.0,7,1.0,7,6,0.8571428571428571,6,0.8571428571428571,126,5,0.8333333333333334,10
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,150000,E_C,7,7,1.0,7,1.0,7,7,1.0,7,1.0,126,7,1.0,109
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,150000,E_E,7,7,1.0,7,1.0,7,3,0.42857142857142855,6,0.8571428571428571,15,2,0.3333333333333333,4
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,150000,E_W,7,7,1.0,7,1.0,7,7,1.0,7,1.0,5178,5,0.7142857142857143,1961
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,200000,E_B,5,5,1.0,5,1.0,5,5,1.0,5,1.0,12,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,200000,E_C,5,5,1.0,5,1.0,5,5,1.0,5,1.0,529,5,1.0,165
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,200000,E_E,5,5,1.0,5,1.0,5,3,0.6,3,0.6,11,3,1.0,6
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,200000,E_W,5,5,1.0,5,1.0,5,4,0.8,5,1.0,3689,3,0.6,1404
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,250000,E_B,5,5,1.0,5,1.0,4,4,1.0,1,0.2,2,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,250000,E_C,5,5,1.0,5,1.0,4,4,1.0,4,0.8,482,4,1.0,165
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,250000,E_E,5,3,0.6,3,0.6,3,2,0.6666666666666666,2,0.6666666666666666,2077,2,1.0,868
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260901,A4,250000,E_W,5,4,0.8,4,0.8,3,3,1.0,3,0.75,19,1,0.3333333333333333,1
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,50000,E_B,1,1,1.0,1,1.0,1,1,1.0,1,1.0,10,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,50000,E_C,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,50000,E_E,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,50000,E_W,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,100000,E_B,2,2,1.0,2,1.0,2,1,0.5,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,100000,E_C,2,2,1.0,2,1.0,2,2,1.0,1,0.5,135,1,1.0,1041
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,100000,E_E,2,2,1.0,2,1.0,2,0,0.0,2,1.0,5,2,1.0,116
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,100000,E_W,2,2,1.0,2,1.0,2,1,0.5,1,0.5,2,1,1.0,20
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,150000,E_B,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,150000,E_C,1,1,1.0,1,1.0,1,1,1.0,1,1.0,90,1,1.0,692
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,150000,E_E,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,150000,E_W,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,200000,E_B,2,2,1.0,2,1.0,2,2,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,200000,E_C,2,1,0.5,1,0.5,1,0,0.0,1,1.0,41,1,1.0,310
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,200000,E_E,2,0,0.0,0,0.0,0,0,,0,,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,200000,E_W,2,1,0.5,1,0.5,1,0,0.0,1,1.0,12,1,1.0,16
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,250000,E_B,2,2,1.0,2,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,250000,E_C,2,0,0.0,0,0.0,0,0,,0,,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,250000,E_E,2,1,0.5,1,0.5,0,0,,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A2,250000,E_W,2,1,0.5,1,0.5,0,0,,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,50000,E_B,7,7,1.0,7,1.0,7,7,1.0,7,1.0,28,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,50000,E_C,7,7,1.0,7,1.0,7,6,0.8571428571428571,7,1.0,3692,7,1.0,1623
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,50000,E_E,7,7,1.0,7,1.0,7,4,0.5714285714285714,7,1.0,1313,7,1.0,598
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,50000,E_W,7,7,1.0,7,1.0,7,7,1.0,6,0.8571428571428571,229,5,0.8333333333333334,52
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,100000,E_B,7,7,1.0,7,1.0,7,7,1.0,7,1.0,125,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,100000,E_C,7,7,1.0,7,1.0,7,6,0.8571428571428571,7,1.0,1243,7,1.0,417
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,100000,E_E,7,5,0.7142857142857143,5,0.7142857142857143,5,3,0.6,5,1.0,1430,5,1.0,651
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,100000,E_W,7,7,1.0,7,1.0,7,6,0.8571428571428571,7,1.0,230,7,1.0,52
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,150000,E_B,7,7,1.0,7,1.0,7,7,1.0,7,1.0,121,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,150000,E_C,7,7,1.0,7,1.0,7,7,1.0,7,1.0,318,7,1.0,109
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,150000,E_E,7,6,0.8571428571428571,6,0.8571428571428571,6,5,0.8333333333333334,4,0.6666666666666666,5355,4,1.0,2448
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,150000,E_W,7,7,1.0,7,1.0,7,6,0.8571428571428571,7,1.0,275,7,1.0,314
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,200000,E_B,5,5,1.0,5,1.0,5,5,1.0,5,1.0,30,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,200000,E_C,5,5,1.0,5,1.0,5,5,1.0,5,1.0,99,4,0.8,40
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,200000,E_E,5,3,0.6,3,0.6,3,3,1.0,3,1.0,440,3,1.0,204
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,200000,E_W,5,5,1.0,5,1.0,5,3,0.6,4,0.8,106,3,0.75,53
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,250000,E_B,5,5,1.0,5,1.0,4,3,0.75,1,0.2,2,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,250000,E_C,5,4,0.8,4,0.8,3,2,0.6666666666666666,3,0.75,7,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,250000,E_E,5,4,0.8,4,0.8,3,0,0.0,2,0.5,281,2,1.0,136
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260902,A4,250000,E_W,5,5,1.0,5,1.0,4,4,1.0,4,0.8,52,3,0.75,17
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,50000,E_B,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,50000,E_C,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,50000,E_E,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,50000,E_W,1,1,1.0,1,1.0,1,1,1.0,1,1.0,77,1,1.0,161
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,100000,E_B,2,2,1.0,2,1.0,2,0,0.0,1,0.5,1,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,100000,E_C,2,2,1.0,2,1.0,2,1,0.5,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,100000,E_E,2,2,1.0,2,1.0,2,1,0.5,1,0.5,1,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,100000,E_W,2,2,1.0,2,1.0,2,1,0.5,1,0.5,1,1,1.0,4
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,150000,E_B,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,150000,E_C,1,1,1.0,1,1.0,1,1,1.0,1,1.0,2,1,1.0,16
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,150000,E_E,1,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,150000,E_W,1,1,1.0,1,1.0,1,0,0.0,1,1.0,1,1,1.0,19
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,200000,E_B,2,2,1.0,2,1.0,2,2,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,200000,E_C,2,1,0.5,1,0.5,1,0,0.0,1,1.0,29,1,1.0,231
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,200000,E_E,2,1,0.5,1,0.5,1,0,0.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,200000,E_W,2,2,1.0,2,1.0,2,2,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,250000,E_B,2,2,1.0,2,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,250000,E_C,2,2,1.0,2,1.0,1,1,1.0,1,0.5,2,1,1.0,16
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,250000,E_E,2,2,1.0,2,1.0,1,1,1.0,1,0.5,33,1,1.0,123
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A2,250000,E_W,2,2,1.0,2,1.0,1,1,1.0,0,0.0,0,0,,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,50000,E_B,7,7,1.0,7,1.0,7,6,0.8571428571428571,5,0.7142857142857143,36,2,0.4,2
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,50000,E_C,7,7,1.0,7,1.0,7,7,1.0,7,1.0,8861,7,1.0,5760
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,50000,E_E,7,7,1.0,7,1.0,7,2,0.2857142857142857,6,0.8571428571428571,433,5,0.8333333333333334,161
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,50000,E_W,7,7,1.0,7,1.0,7,5,0.7142857142857143,6,0.8571428571428571,1843,6,1.0,585
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,100000,E_B,7,7,1.0,7,1.0,7,6,0.8571428571428571,6,0.8571428571428571,76,6,1.0,6
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,100000,E_C,7,7,1.0,7,1.0,7,7,1.0,7,1.0,12191,7,1.0,10228
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,100000,E_E,7,7,1.0,7,1.0,7,6,0.8571428571428571,6,0.8571428571428571,332,5,0.8333333333333334,180
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,100000,E_W,7,6,0.8571428571428571,6,0.8571428571428571,6,5,0.8333333333333334,6,1.0,852,6,1.0,468
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,150000,E_B,7,7,1.0,7,1.0,7,7,1.0,6,0.8571428571428571,110,6,1.0,8
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,150000,E_C,7,7,1.0,7,1.0,7,6,0.8571428571428571,7,1.0,5359,7,1.0,10743
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,150000,E_E,7,7,1.0,7,1.0,7,5,0.7142857142857143,4,0.5714285714285714,175,3,0.75,106
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,150000,E_W,7,6,0.8571428571428571,6,0.8571428571428571,6,5,0.8333333333333334,5,0.8333333333333334,123,5,1.0,136
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,200000,E_B,5,5,1.0,5,1.0,5,5,1.0,2,0.4,2,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,200000,E_C,5,5,1.0,5,1.0,5,5,1.0,5,1.0,1355,5,1.0,3800
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,200000,E_E,5,4,0.8,4,0.8,4,3,0.75,4,1.0,7347,4,1.0,2664
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,200000,E_W,5,4,0.8,4,0.8,4,3,0.75,4,1.0,1239,3,0.75,397
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,250000,E_B,5,5,1.0,5,1.0,4,2,0.5,1,0.2,1,0,0.0,0
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,250000,E_C,5,5,1.0,5,1.0,4,4,1.0,4,0.8,120,2,0.5,8
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,250000,E_E,5,4,0.8,4,0.8,4,3,0.75,4,1.0,90,4,1.0,30
UNIQUE_FINGERPRINT_PER_CYCLE,100_5_3_1,20260903,A4,250000,E_W,5,5,1.0,5,1.0,4,4,1.0,4,0.8,13,0,0.0,0
