instance,seed,arm,checkpointFE,referenceFamily,frontType,frontSize,minCmax,minTEC,minTWC,HV,IGD
100_5_3_1,20260901,A4,25000,DISCOVERY_OBSERVED,workingPopulationND,30,782.1990525318723,121188.06905815518,328705.6233856461,0.2449972840923551,0.46318252434726287
100_5_3_1,20260901,A4,25000,DISCOVERY_OBSERVED,decisionArchiveFront,138,776.8749579141363,120284.29350632915,326897.7888857402,0.2881095684943356,0.40870205178900304
100_5_3_1,20260901,A4,25000,DISCOVERY_OBSERVED,observedFullFront,154,776.8749579141363,120284.29350632915,326897.7888857402,0.2889006718885767,0.4083969616373884
100_5_3_1,20260901,A4,50000,DISCOVERY_OBSERVED,workingPopulationND,30,890.5701179353845,119048.23242422544,325620.17827395565,0.30233695652225717,0.3467005500785693
100_5_3_1,20260901,A4,50000,DISCOVERY_OBSERVED,decisionArchiveFront,228,772.9455536380596,118588.36267324511,321640.79667833727,0.37057711081652245,0.2931151753379566
100_5_3_1,20260901,A4,50000,DISCOVERY_OBSERVED,observedFullFront,257,772.9455536380596,118588.36267324511,321640.79667833727,0.371438050922835,0.29241744766167405
100_5_3_1,20260901,A4,75000,DISCOVERY_OBSERVED,workingPopulationND,26,810.0114374759304,118256.07964417861,320019.48222844914,0.33039183434972896,0.30268195295172207
100_5_3_1,20260901,A4,75000,DISCOVERY_OBSERVED,decisionArchiveFront,298,772.9455536380596,117226.33930329263,316906.9250496579,0.4269478700248548,0.2434091212558699
100_5_3_1,20260901,A4,75000,DISCOVERY_OBSERVED,observedFullFront,324,772.9455536380596,117226.33930329263,316906.9250496579,0.42790010995476124,0.24274114327825733
100_5_3_1,20260901,A4,100000,DISCOVERY_OBSERVED,workingPopulationND,36,815.3504701138118,116499.71471809802,317849.6968485069,0.35727468884466484,0.2771491497119084
100_5_3_1,20260901,A4,100000,DISCOVERY_OBSERVED,decisionArchiveFront,345,771.3558061981317,116172.52434378874,313749.20661174296,0.4690446786975529,0.21028182243048368
100_5_3_1,20260901,A4,100000,DISCOVERY_OBSERVED,observedFullFront,373,771.3558061981317,116172.52434378874,313749.20661174296,0.46991171644447083,0.2095915324928519
100_5_3_1,20260901,A4,125000,DISCOVERY_OBSERVED,workingPopulationND,24,805.88837161347,116321.51344905043,308146.56096541137,0.4152359114272579,0.24166213856680777
100_5_3_1,20260901,A4,125000,DISCOVERY_OBSERVED,decisionArchiveFront,316,771.3558061981317,115806.22328735598,307655.7965787514,0.5126650091551471,0.17660115713346097
100_5_3_1,20260901,A4,125000,DISCOVERY_OBSERVED,observedFullFront,345,771.3558061981317,115806.22328735598,307655.7965787514,0.5134049495018399,0.17587263948632592
100_5_3_1,20260901,A4,150000,DISCOVERY_OBSERVED,workingPopulationND,24,782.5367270337634,115279.10506582355,303213.6368561739,0.4891713359941525,0.18762579403216764
100_5_3_1,20260901,A4,150000,DISCOVERY_OBSERVED,decisionArchiveFront,282,771.3558061981317,115256.59406962803,303213.6368561739,0.5577433962505303,0.15273285645704732
100_5_3_1,20260901,A4,150000,DISCOVERY_OBSERVED,observedFullFront,321,771.3558061981317,115256.59406962803,303213.6368561739,0.5584461311446283,0.15232964767461626
100_5_3_1,20260901,A4,175000,DISCOVERY_OBSERVED,workingPopulationND,21,818.5047826074368,114649.6428948334,303941.69090551854,0.4676085659324199,0.20324351949448305
100_5_3_1,20260901,A4,175000,DISCOVERY_OBSERVED,decisionArchiveFront,304,761.9763239699076,114523.80406453983,302310.26622379496,0.5886913899351187,0.13099625609447563
100_5_3_1,20260901,A4,175000,DISCOVERY_OBSERVED,observedFullFront,318,761.9763239699076,114523.80406453983,302310.26622379496,0.59083918011876,0.1286497614142937
100_5_3_1,20260901,A4,200000,DISCOVERY_OBSERVED,workingPopulationND,26,790.2491076932374,114603.22097361254,303672.7262181941,0.45708030653899057,0.22253703054798366
100_5_3_1,20260901,A4,200000,DISCOVERY_OBSERVED,decisionArchiveFront,298,761.9763239699076,114462.47903967969,301801.22974578914,0.5971453019836503,0.13398748015322634
100_5_3_1,20260901,A4,200000,DISCOVERY_OBSERVED,observedFullFront,313,761.9763239699076,114462.47903967969,301801.22974578914,0.5993593943311768,0.13165392553808608
100_5_3_1,20260901,A4,225000,DISCOVERY_OBSERVED,workingPopulationND,26,791.3724896167954,114914.69184953335,302423.09498444473,0.48440479629654803,0.20233623127518618
100_5_3_1,20260901,A4,225000,DISCOVERY_OBSERVED,decisionArchiveFront,310,761.9763239699076,114262.94284574402,301801.22974578914,0.6016562083199473,0.133067829691908
100_5_3_1,20260901,A4,225000,DISCOVERY_OBSERVED,observedFullFront,335,761.3825230832067,114262.94284574402,301801.22974578914,0.6039290793010623,0.13041840883622835
100_5_3_1,20260901,A4,250000,DISCOVERY_OBSERVED,workingPopulationND,47,761.3825230832067,114745.08345400449,303225.8148307484,0.5317822555088829,0.17081018864194877
100_5_3_1,20260901,A4,250000,DISCOVERY_OBSERVED,decisionArchiveFront,338,761.3825230832067,114262.94284574402,301269.44457527355,0.6081827127099926,0.12812015571638596
100_5_3_1,20260901,A4,250000,DISCOVERY_OBSERVED,observedFullFront,362,761.3825230832067,114262.94284574402,301269.44457527355,0.6101897655933045,0.1255902274670052
100_5_3_1,20260902,A2,25000,DISCOVERY_OBSERVED,workingPopulationND,33,839.4508325863754,118775.72520259656,325328.512603172,0.30363221744440744,0.35744946190257265
100_5_3_1,20260902,A2,25000,DISCOVERY_OBSERVED,decisionArchiveFront,76,820.3776527123916,118775.72520259656,322021.0421840034,0.33712490741480716,0.3246645696895416
100_5_3_1,20260902,A2,25000,DISCOVERY_OBSERVED,observedFullFront,200,785.6732528453233,118252.61536441979,321810.51454163657,0.35764079870974264,0.2940130162988317
100_5_3_1,20260902,A2,50000,DISCOVERY_OBSERVED,workingPopulationND,29,849.0902772395159,117042.13997889715,313761.15321260877,0.40040469859308997,0.24709769350025035
100_5_3_1,20260902,A2,50000,DISCOVERY_OBSERVED,decisionArchiveFront,140,785.6732528453233,117042.13997889715,310598.80735125573,0.4759970548705542,0.2084048608438552
100_5_3_1,20260902,A2,50000,DISCOVERY_OBSERVED,observedFullFront,209,785.6732528453233,117042.13997889715,310598.80735125573,0.4802996298583259,0.20348038190441334
100_5_3_1,20260902,A2,75000,DISCOVERY_OBSERVED,workingPopulationND,21,810.978151081252,115890.98706440457,306141.17139158794,0.4484187522228188,0.2247165967855507
100_5_3_1,20260902,A2,75000,DISCOVERY_OBSERVED,decisionArchiveFront,162,785.6732528453233,115417.39933102479,303432.9952499061,0.5513262489339927,0.16363271367016038
100_5_3_1,20260902,A2,75000,DISCOVERY_OBSERVED,observedFullFront,264,783.6097406875377,115417.39933102479,303432.9952499061,0.5571446790532211,0.15673341459268286
100_5_3_1,20260902,A2,100000,DISCOVERY_OBSERVED,workingPopulationND,30,866.8687694806507,115655.87838917196,307979.6581396985,0.4248725400898481,0.23934418043807534
100_5_3_1,20260902,A2,100000,DISCOVERY_OBSERVED,decisionArchiveFront,189,783.6097406875377,115191.07207290296,300330.7185286413,0.5747390059776979,0.1534934237522064
100_5_3_1,20260902,A2,100000,DISCOVERY_OBSERVED,observedFullFront,320,783.6097406875377,115191.07207290296,300330.7185286413,0.5788708263890848,0.15013725077407236
100_5_3_1,20260902,A2,125000,DISCOVERY_OBSERVED,workingPopulationND,33,864.388657247309,115696.31739366216,304391.97370547534,0.452557886879521,0.22031891004965473
100_5_3_1,20260902,A2,125000,DISCOVERY_OBSERVED,decisionArchiveFront,190,783.6097406875377,115191.07207290296,300330.7185286413,0.5775413263319913,0.15114091263617924
100_5_3_1,20260902,A2,125000,DISCOVERY_OBSERVED,observedFullFront,323,783.6097406875377,114906.28690607328,300330.7185286413,0.5878375437952724,0.14433207941966342
100_5_3_1,20260902,A2,150000,DISCOVERY_OBSERVED,workingPopulationND,24,800.4822906135335,115226.1787469027,311135.46949842316,0.43516732964650123,0.21090835360635252
100_5_3_1,20260902,A2,150000,DISCOVERY_OBSERVED,decisionArchiveFront,185,783.6097406875377,114906.28690607328,300330.7185286413,0.5866590275764156,0.14161384112636097
100_5_3_1,20260902,A2,150000,DISCOVERY_OBSERVED,observedFullFront,322,783.6097406875377,114906.28690607328,300330.7185286413,0.5921092340724391,0.13780575338259224
100_5_3_1,20260902,A2,175000,DISCOVERY_OBSERVED,workingPopulationND,21,909.9572608212972,115100.80336570692,305970.72884619003,0.4572447948526262,0.21338010758867423
100_5_3_1,20260902,A2,175000,DISCOVERY_OBSERVED,decisionArchiveFront,204,783.6097406875377,114536.86263586159,298303.09187949385,0.6045563071039187,0.1268154056839824
100_5_3_1,20260902,A2,175000,DISCOVERY_OBSERVED,observedFullFront,367,783.6097406875377,114536.86263586159,298303.09187949385,0.6092458486279535,0.1234886435891358
100_5_3_1,20260902,A2,200000,DISCOVERY_OBSERVED,workingPopulationND,31,871.3587258899433,114765.82333426017,302216.60072014225,0.4774341038404604,0.2027319628325733
100_5_3_1,20260902,A2,200000,DISCOVERY_OBSERVED,decisionArchiveFront,224,783.6097406875377,114356.11939050653,298303.09187949385,0.6107481304825855,0.12007431748391126
100_5_3_1,20260902,A2,200000,DISCOVERY_OBSERVED,observedFullFront,379,780.2603300155483,114356.11939050653,298303.09187949385,0.6152053689679732,0.1168962236563779
100_5_3_1,20260902,A2,225000,DISCOVERY_OBSERVED,workingPopulationND,31,871.3587258899433,114765.82333426017,302216.60072014225,0.4774341038404604,0.2027319628325733
100_5_3_1,20260902,A2,225000,DISCOVERY_OBSERVED,decisionArchiveFront,224,783.6097406875377,114356.11939050653,298303.09187949385,0.6107481304825855,0.12007431748391126
100_5_3_1,20260902,A2,225000,DISCOVERY_OBSERVED,observedFullFront,388,780.2603300155483,114235.58230341254,298303.09187949385,0.6196442875767183,0.11319197151485656
100_5_3_1,20260902,A2,250000,DISCOVERY_OBSERVED,workingPopulationND,69,824.667160525261,114363.04039257701,299751.6182692698,0.5610347397263182,0.14594453566631277
100_5_3_1,20260902,A2,250000,DISCOVERY_OBSERVED,decisionArchiveFront,228,783.6097406875377,113929.14249176392,298303.09187949385,0.6202918833939317,0.11327607649236382
100_5_3_1,20260902,A2,250000,DISCOVERY_OBSERVED,observedFullFront,370,780.2603300155483,113929.14249176392,298303.09187949385,0.6252682053046156,0.10954226172784685
100_5_3_1,20260902,A4,25000,DISCOVERY_OBSERVED,workingPopulationND,28,769.5531325373788,120257.87849419983,325871.66597271047,0.26754335972435817,0.3742931924956118
100_5_3_1,20260902,A4,25000,DISCOVERY_OBSERVED,decisionArchiveFront,134,769.5531325373788,120029.47199924887,324704.90490113565,0.30335318365879904,0.35121871596954124
100_5_3_1,20260902,A4,25000,DISCOVERY_OBSERVED,observedFullFront,141,769.5531325373788,120029.47199924887,324704.90490113565,0.3059473662249985,0.34539327971550904
100_5_3_1,20260902,A4,50000,DISCOVERY_OBSERVED,workingPopulationND,30,808.3238926837979,118000.54524397009,314190.69466592284,0.37873922940801863,0.2950800916796797
100_5_3_1,20260902,A4,50000,DISCOVERY_OBSERVED,decisionArchiveFront,188,769.0191270594423,117511.93090794605,309657.5392815622,0.4621283370201062,0.24553817931312127
100_5_3_1,20260902,A4,50000,DISCOVERY_OBSERVED,observedFullFront,197,769.0191270594423,117511.93090794605,309657.5392815622,0.4629333323113171,0.24441133844236096
100_5_3_1,20260902,A4,75000,DISCOVERY_OBSERVED,workingPopulationND,27,784.012495744108,117090.48099416142,313201.0358696351,0.39533729102904314,0.27958134768749937
100_5_3_1,20260902,A4,75000,DISCOVERY_OBSERVED,decisionArchiveFront,219,764.2176034225025,116445.67391668391,307921.73291914264,0.5061490769013066,0.2044099967526669
100_5_3_1,20260902,A4,75000,DISCOVERY_OBSERVED,observedFullFront,226,764.2176034225025,116445.67391668391,307921.73291914264,0.5069115118309573,0.20337735097350124
100_5_3_1,20260902,A4,100000,DISCOVERY_OBSERVED,workingPopulationND,32,767.4706482487823,116009.79773628674,313429.58142366284,0.41666750662180474,0.2597242899011345
100_5_3_1,20260902,A4,100000,DISCOVERY_OBSERVED,decisionArchiveFront,281,764.2176034225025,115652.97204401743,307921.73291914264,0.5277603453411698,0.17356920335429213
100_5_3_1,20260902,A4,100000,DISCOVERY_OBSERVED,observedFullFront,294,764.2176034225025,115652.97204401743,307921.73291914264,0.5279643561658972,0.17359705785512802
100_5_3_1,20260902,A4,125000,DISCOVERY_OBSERVED,workingPopulationND,27,769.0191270594423,116005.80772670337,308740.1664482603,0.38656793658246874,0.24209916000151982
100_5_3_1,20260902,A4,125000,DISCOVERY_OBSERVED,decisionArchiveFront,319,764.2176034225025,115634.29528533755,306778.3668540664,0.5411811729785884,0.1588185825370834
100_5_3_1,20260902,A4,125000,DISCOVERY_OBSERVED,observedFullFront,322,764.2176034225025,115634.29528533755,306778.3668540664,0.5413658239070133,0.15860404954215696
100_5_3_1,20260902,A4,150000,DISCOVERY_OBSERVED,workingPopulationND,30,769.0191270594423,115564.70813215685,306927.15024777764,0.4282771877161208,0.21382532182375152
100_5_3_1,20260902,A4,150000,DISCOVERY_OBSERVED,decisionArchiveFront,345,764.2176034225025,115072.43185148551,304940.4456157564,0.5586597498048532,0.1459592501021658
100_5_3_1,20260902,A4,150000,DISCOVERY_OBSERVED,observedFullFront,355,764.2176034225025,115072.43185148551,304940.4456157564,0.5588924035451552,0.14569910635143182
100_5_3_1,20260902,A4,175000,DISCOVERY_OBSERVED,workingPopulationND,31,769.0191270594423,115471.45051442843,306244.160698102,0.45918428465244454,0.20319241517832753
100_5_3_1,20260902,A4,175000,DISCOVERY_OBSERVED,decisionArchiveFront,351,764.2176034225025,115072.43185148551,303071.0182311567,0.5746488901060912,0.13531224490808233
100_5_3_1,20260902,A4,175000,DISCOVERY_OBSERVED,observedFullFront,365,764.2176034225025,115072.43185148551,303071.0182311567,0.5748662568150646,0.13461630988907733
100_5_3_1,20260902,A4,200000,DISCOVERY_OBSERVED,workingPopulationND,32,769.0191270594423,115286.94383293738,304532.8639662693,0.4399446306396301,0.20212278676461037
100_5_3_1,20260902,A4,200000,DISCOVERY_OBSERVED,decisionArchiveFront,355,764.2176034225025,114867.55308444737,303071.0182311567,0.5840316366711223,0.13186140971605906
100_5_3_1,20260902,A4,200000,DISCOVERY_OBSERVED,observedFullFront,361,764.2176034225025,114867.55308444737,303071.0182311567,0.5865550800731625,0.13152839078386724
100_5_3_1,20260902,A4,225000,DISCOVERY_OBSERVED,workingPopulationND,33,769.0191270594423,114923.12145156885,302886.261742783,0.46709109164958035,0.19911271993406077
100_5_3_1,20260902,A4,225000,DISCOVERY_OBSERVED,decisionArchiveFront,395,764.2176034225025,114362.20546477404,301587.1100181987,0.5989402030889897,0.12590892708807577
100_5_3_1,20260902,A4,225000,DISCOVERY_OBSERVED,observedFullFront,396,764.2176034225025,114362.20546477404,301587.1100181987,0.6013528202135953,0.12551395189693343
100_5_3_1,20260902,A4,250000,DISCOVERY_OBSERVED,workingPopulationND,72,765.8976953007881,114476.04948711954,302883.87502109894,0.5297005944055058,0.15949759038391867
100_5_3_1,20260902,A4,250000,DISCOVERY_OBSERVED,decisionArchiveFront,444,764.2176034225025,114315.40938169564,300959.39149230474,0.6049701671445566,0.119134089307605
100_5_3_1,20260902,A4,250000,DISCOVERY_OBSERVED,observedFullFront,453,764.2176034225025,114292.91761627607,300959.39149230474,0.6076384847878931,0.11828656398194763
100_5_3_1,20260903,A2,25000,DISCOVERY_OBSERVED,workingPopulationND,36,823.4556215460819,116995.77175529618,330235.3170659712,0.3079867188778461,0.3481085246225261
100_5_3_1,20260903,A2,25000,DISCOVERY_OBSERVED,decisionArchiveFront,59,823.4556215460819,116995.77175529618,327298.02340904763,0.34126353584683894,0.32889976158684764
100_5_3_1,20260903,A2,25000,DISCOVERY_OBSERVED,observedFullFront,201,791.8843638603888,116995.77175529618,327298.02340904763,0.3563197788036998,0.3173480829176644
100_5_3_1,20260903,A2,50000,DISCOVERY_OBSERVED,workingPopulationND,26,884.1703542658672,115090.70383236208,321787.04128645454,0.35987674953688564,0.28721299079978174
100_5_3_1,20260903,A2,50000,DISCOVERY_OBSERVED,decisionArchiveFront,109,791.8843638603888,113263.94270244337,316848.93715205474,0.5114615488090812,0.20073699131457165
100_5_3_1,20260903,A2,50000,DISCOVERY_OBSERVED,observedFullFront,212,791.8843638603888,113263.94270244337,316848.93715205474,0.5265722612248609,0.19286758378611543
100_5_3_1,20260903,A2,75000,DISCOVERY_OBSERVED,workingPopulationND,27,878.752292055225,112086.15656243915,315998.52150952345,0.44848880413687503,0.23572348482752342
100_5_3_1,20260903,A2,75000,DISCOVERY_OBSERVED,decisionArchiveFront,104,791.8843638603888,112086.15656243915,312137.94530879316,0.5908879962088679,0.13270466544193724
100_5_3_1,20260903,A2,75000,DISCOVERY_OBSERVED,observedFullFront,224,791.8843638603888,112086.15656243915,312137.94530879316,0.6018696104680378,0.1267231403101019
100_5_3_1,20260903,A2,100000,DISCOVERY_OBSERVED,workingPopulationND,26,856.1002997332594,112288.25585856638,313688.68268801674,0.49258093142182824,0.2174823525593535
100_5_3_1,20260903,A2,100000,DISCOVERY_OBSERVED,decisionArchiveFront,129,791.8843638603888,111212.3425820798,305843.3093887788,0.6403756341397017,0.1120170160680532
100_5_3_1,20260903,A2,100000,DISCOVERY_OBSERVED,observedFullFront,248,791.8843638603888,111212.3425820798,305843.3093887788,0.6523841958605465,0.10646236015871863
100_5_3_1,20260903,A2,125000,DISCOVERY_OBSERVED,workingPopulationND,30,855.4199308588626,111808.3202829537,306436.05140219233,0.5408063336613538,0.1636321949484731
100_5_3_1,20260903,A2,125000,DISCOVERY_OBSERVED,decisionArchiveFront,145,791.8843638603888,111212.3425820798,304294.24234047055,0.6593956965792596,0.09396857156550578
100_5_3_1,20260903,A2,125000,DISCOVERY_OBSERVED,observedFullFront,279,791.4040602683089,111212.3425820798,301553.32222789084,0.6873219501429789,0.0795087098530876
100_5_3_1,20260903,A2,150000,DISCOVERY_OBSERVED,workingPopulationND,27,859.8044503564699,111651.34301686595,305182.0940925006,0.5222295928217876,0.18365828054989242
100_5_3_1,20260903,A2,150000,DISCOVERY_OBSERVED,decisionArchiveFront,162,791.4040602683089,111212.3425820798,301234.19814293465,0.7103977647316677,0.08500591553336301
100_5_3_1,20260903,A2,150000,DISCOVERY_OBSERVED,observedFullFront,297,785.3005060714595,111212.3425820798,301234.19814293465,0.7202173680560979,0.0745957638859963
100_5_3_1,20260903,A2,175000,DISCOVERY_OBSERVED,workingPopulationND,27,900.778704251001,111756.40699317392,307389.2511196058,0.5163781149110984,0.20452550256833746
100_5_3_1,20260903,A2,175000,DISCOVERY_OBSERVED,decisionArchiveFront,171,785.3005060714595,111185.60251982804,296989.5097869084,0.7376563865148152,0.0717322042460053
100_5_3_1,20260903,A2,175000,DISCOVERY_OBSERVED,observedFullFront,325,785.3005060714595,111185.60251982804,296989.5097869084,0.7463921790756403,0.06353506250173965
100_5_3_1,20260903,A2,200000,DISCOVERY_OBSERVED,workingPopulationND,23,947.9610970368083,111947.96096141837,304846.9103307217,0.5366073170304844,0.20591992735113607
100_5_3_1,20260903,A2,200000,DISCOVERY_OBSERVED,decisionArchiveFront,174,785.3005060714595,111185.60251982804,296989.5097869084,0.7407710076599328,0.06836947896375577
100_5_3_1,20260903,A2,200000,DISCOVERY_OBSERVED,observedFullFront,320,785.3005060714595,111185.60251982804,296989.5097869084,0.7489574839230939,0.06116905366703452
100_5_3_1,20260903,A2,225000,DISCOVERY_OBSERVED,workingPopulationND,23,947.9610970368083,111947.96096141837,304846.9103307217,0.5366073170304844,0.20591992735113607
100_5_3_1,20260903,A2,225000,DISCOVERY_OBSERVED,decisionArchiveFront,174,785.3005060714595,111185.60251982804,296989.5097869084,0.7407710076599328,0.06836947896375577
100_5_3_1,20260903,A2,225000,DISCOVERY_OBSERVED,observedFullFront,327,785.3005060714595,110955.01214061564,296989.5097869084,0.7522697916677147,0.060245558847081014
100_5_3_1,20260903,A2,250000,DISCOVERY_OBSERVED,workingPopulationND,66,791.4040602683089,110567.24493349463,296989.5097869084,0.6984773358137453,0.11011663760872639
100_5_3_1,20260903,A2,250000,DISCOVERY_OBSERVED,decisionArchiveFront,166,785.3005060714595,110557.86249918635,296989.5097869084,0.7568779856605593,0.06731038412752786
100_5_3_1,20260903,A2,250000,DISCOVERY_OBSERVED,observedFullFront,299,785.3005060714595,110557.86249918635,296989.5097869084,0.7668467813832988,0.05829515853056801
100_5_3_1,20260903,A4,25000,DISCOVERY_OBSERVED,workingPopulationND,31,814.0575946683151,117956.243339498,325894.03781569074,0.2970240983062082,0.35495934276214997
100_5_3_1,20260903,A4,25000,DISCOVERY_OBSERVED,decisionArchiveFront,152,786.4353927130601,117695.78883909064,319863.78810180875,0.38016116582938164,0.29319821957786846
100_5_3_1,20260903,A4,25000,DISCOVERY_OBSERVED,observedFullFront,162,786.4353927130601,117695.78883909064,319863.78810180875,0.38073894106223927,0.2912873563458583
100_5_3_1,20260903,A4,50000,DISCOVERY_OBSERVED,workingPopulationND,32,794.4206667373368,115889.47650413984,312970.03839984373,0.3734369191856335,0.2529313944913576
100_5_3_1,20260903,A4,50000,DISCOVERY_OBSERVED,decisionArchiveFront,208,774.0030984135617,115470.95645581446,312283.5317407129,0.4837122593529032,0.1882178901110616
100_5_3_1,20260903,A4,50000,DISCOVERY_OBSERVED,observedFullFront,247,774.0030984135617,115470.95645581446,312283.5317407129,0.4839632998542148,0.18770178234059587
100_5_3_1,20260903,A4,75000,DISCOVERY_OBSERVED,workingPopulationND,28,819.2251123806191,114344.8974383492,301992.52130334656,0.4615969738368977,0.204805929871039
100_5_3_1,20260903,A4,75000,DISCOVERY_OBSERVED,decisionArchiveFront,246,772.1814773152729,113876.68615423939,299959.34784435155,0.5780736756698018,0.12897937343470695
100_5_3_1,20260903,A4,75000,DISCOVERY_OBSERVED,observedFullFront,291,772.1814773152729,113876.68615423939,299959.34784435155,0.578393503344317,0.1284583460366435
100_5_3_1,20260903,A4,100000,DISCOVERY_OBSERVED,workingPopulationND,41,843.9988196862848,113445.4532674386,300208.1290518272,0.46701501534890255,0.20815724335811817
100_5_3_1,20260903,A4,100000,DISCOVERY_OBSERVED,decisionArchiveFront,292,772.1814773152729,112988.31067649147,297872.9073851085,0.6207527700305641,0.10466380319418084
100_5_3_1,20260903,A4,100000,DISCOVERY_OBSERVED,observedFullFront,340,772.1814773152729,112988.31067649147,297872.9073851085,0.621034156692144,0.10416864288973669
100_5_3_1,20260903,A4,125000,DISCOVERY_OBSERVED,workingPopulationND,27,828.3692975893902,112743.37879999296,297773.594363811,0.4732124820366579,0.19490933070261193
100_5_3_1,20260903,A4,125000,DISCOVERY_OBSERVED,decisionArchiveFront,335,771.0258767877992,112575.88560752376,297064.5788761038,0.6326645626243391,0.10052647252135483
100_5_3_1,20260903,A4,125000,DISCOVERY_OBSERVED,observedFullFront,371,771.0258767877992,112575.88560752376,297064.5788761038,0.6332387501389811,0.09855530951250438
100_5_3_1,20260903,A4,150000,DISCOVERY_OBSERVED,workingPopulationND,32,796.0211799261335,112379.12114491596,294455.17959350295,0.4640992974989795,0.19080767115827724
100_5_3_1,20260903,A4,150000,DISCOVERY_OBSERVED,decisionArchiveFront,365,771.0258767877992,111986.38476003546,292256.517278712,0.6621306502828683,0.09113544556264033
100_5_3_1,20260903,A4,150000,DISCOVERY_OBSERVED,observedFullFront,382,771.0258767877992,111986.38476003546,292256.517278712,0.6628818358522814,0.0890425930075911
100_5_3_1,20260903,A4,175000,DISCOVERY_OBSERVED,workingPopulationND,32,827.4389227405419,112250.293997648,293899.4153804444,0.48353782234303927,0.21005222430993703
100_5_3_1,20260903,A4,175000,DISCOVERY_OBSERVED,decisionArchiveFront,371,771.0258767877992,111986.38476003546,290909.40256976953,0.6729441071525056,0.0870698742411616
100_5_3_1,20260903,A4,175000,DISCOVERY_OBSERVED,observedFullFront,400,771.0258767877992,111986.38476003546,290909.40256976953,0.6737045682800413,0.08512183383684221
100_5_3_1,20260903,A4,200000,DISCOVERY_OBSERVED,workingPopulationND,31,796.6035782923974,112211.5427117227,291308.4555291785,0.4535913601720202,0.2098347927098955
100_5_3_1,20260903,A4,200000,DISCOVERY_OBSERVED,decisionArchiveFront,341,765.6810942958559,111837.1428965422,290636.8215088204,0.6835475053725475,0.082906392911189
100_5_3_1,20260903,A4,200000,DISCOVERY_OBSERVED,observedFullFront,356,765.6810942958559,111837.1428965422,290636.8215088204,0.6844703302904084,0.0808017616486545
100_5_3_1,20260903,A4,225000,DISCOVERY_OBSERVED,workingPopulationND,30,800.815255278529,111989.53225312135,292641.1490456165,0.4245622609745473,0.21939011865033345
100_5_3_1,20260903,A4,225000,DISCOVERY_OBSERVED,decisionArchiveFront,369,765.6810942958559,111681.03458272995,289313.9159500589,0.6935918032385401,0.08145838561075153
100_5_3_1,20260903,A4,225000,DISCOVERY_OBSERVED,observedFullFront,381,765.6810942958559,111681.03458272995,289313.9159500589,0.6945852486860579,0.07892206994692648
100_5_3_1,20260903,A4,250000,DISCOVERY_OBSERVED,workingPopulationND,71,765.6810942958559,111989.53225312135,291183.75278504496,0.5990156563521597,0.1229079021548718
100_5_3_1,20260903,A4,250000,DISCOVERY_OBSERVED,decisionArchiveFront,369,765.6810942958559,111681.03458272995,289313.9159500589,0.695768468833218,0.07919094412443213
100_5_3_1,20260903,A4,250000,DISCOVERY_OBSERVED,observedFullFront,378,765.6810942958559,111681.03458272995,289313.9159500589,0.6967208926800839,0.07667785030052081
