actualFE,nominalFE,outerCycle,qRound,eventType,subjectFingerprint,relatedFingerprint,source,action,detail
9906,25000,1,28,QP_ACTION,26cae3fd69bb8a9470ccde558f6630eb406b1a65c2f5fd2658c0f0556167ab20,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,26cae3fd69bb8a9470ccde558f6630eb406b1a65c2f5fd2658c0f0556167ab20,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,26cae3fd69bb8a9470ccde558f6630eb406b1a65c2f5fd2658c0f0556167ab20,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,26cae3fd69bb8a9470ccde558f6630eb406b1a65c2f5fd2658c0f0556167ab20,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,26cae3fd69bb8a9470ccde558f6630eb406b1a65c2f5fd2658c0f0556167ab20,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,26cae3fd69bb8a9470ccde558f6630eb406b1a65c2f5fd2658c0f0556167ab20,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,4ae4fe5c67509f8651ba7bb2e4ad758e115fc4746a11520aca56008994a7cc48,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,4ae4fe5c67509f8651ba7bb2e4ad758e115fc4746a11520aca56008994a7cc48,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,4ae4fe5c67509f8651ba7bb2e4ad758e115fc4746a11520aca56008994a7cc48,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,4ae4fe5c67509f8651ba7bb2e4ad758e115fc4746a11520aca56008994a7cc48,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,2ad10c470036b824990fce42ea8304cc1c0be0cec5d045dd3fdff147938fbb87,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,2ad10c470036b824990fce42ea8304cc1c0be0cec5d045dd3fdff147938fbb87,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,2ad10c470036b824990fce42ea8304cc1c0be0cec5d045dd3fdff147938fbb87,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,2ad10c470036b824990fce42ea8304cc1c0be0cec5d045dd3fdff147938fbb87,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,34c91286fdaf44fe2cfdb0776fedce297f29f176bf39ce45a09b50808decd35f,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,34c91286fdaf44fe2cfdb0776fedce297f29f176bf39ce45a09b50808decd35f,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,34c91286fdaf44fe2cfdb0776fedce297f29f176bf39ce45a09b50808decd35f,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,34c91286fdaf44fe2cfdb0776fedce297f29f176bf39ce45a09b50808decd35f,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,21adf67c47c10d273de91bef748acde10d142cba69eea973571412d4733b10c6,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,21adf67c47c10d273de91bef748acde10d142cba69eea973571412d4733b10c6,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,21adf67c47c10d273de91bef748acde10d142cba69eea973571412d4733b10c6,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,21adf67c47c10d273de91bef748acde10d142cba69eea973571412d4733b10c6,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,53ee61221f0af05ff229312042bbaf705ccb2969688d730b99d7edcbf8758188,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,53ee61221f0af05ff229312042bbaf705ccb2969688d730b99d7edcbf8758188,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,53ee61221f0af05ff229312042bbaf705ccb2969688d730b99d7edcbf8758188,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,53ee61221f0af05ff229312042bbaf705ccb2969688d730b99d7edcbf8758188,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,53ee61221f0af05ff229312042bbaf705ccb2969688d730b99d7edcbf8758188,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,53ee61221f0af05ff229312042bbaf705ccb2969688d730b99d7edcbf8758188,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,856dc01bf0d4d418be761ca895a0400e0645288c6246051799deeb61ce95cc93,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,856dc01bf0d4d418be761ca895a0400e0645288c6246051799deeb61ce95cc93,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,856dc01bf0d4d418be761ca895a0400e0645288c6246051799deeb61ce95cc93,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,856dc01bf0d4d418be761ca895a0400e0645288c6246051799deeb61ce95cc93,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,856dc01bf0d4d418be761ca895a0400e0645288c6246051799deeb61ce95cc93,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,856dc01bf0d4d418be761ca895a0400e0645288c6246051799deeb61ce95cc93,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,3c084f6485aa6e67c408f9561b7bb895259803de491c0bd1d98f35202f319b11,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,3c084f6485aa6e67c408f9561b7bb895259803de491c0bd1d98f35202f319b11,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,3c084f6485aa6e67c408f9561b7bb895259803de491c0bd1d98f35202f319b11,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,3c084f6485aa6e67c408f9561b7bb895259803de491c0bd1d98f35202f319b11,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,3c084f6485aa6e67c408f9561b7bb895259803de491c0bd1d98f35202f319b11,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,3c084f6485aa6e67c408f9561b7bb895259803de491c0bd1d98f35202f319b11,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,ec5021524e9761a1d1737b298dc1e52b0649d995ee655d91d4550a895d1c5797,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,ec5021524e9761a1d1737b298dc1e52b0649d995ee655d91d4550a895d1c5797,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,ec5021524e9761a1d1737b298dc1e52b0649d995ee655d91d4550a895d1c5797,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,ec5021524e9761a1d1737b298dc1e52b0649d995ee655d91d4550a895d1c5797,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,ec5021524e9761a1d1737b298dc1e52b0649d995ee655d91d4550a895d1c5797,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,ec5021524e9761a1d1737b298dc1e52b0649d995ee655d91d4550a895d1c5797,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,65707ecf4280835587805b3c00b028f9b56bb98a0b338e57674ae8a974795ade,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,65707ecf4280835587805b3c00b028f9b56bb98a0b338e57674ae8a974795ade,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,65707ecf4280835587805b3c00b028f9b56bb98a0b338e57674ae8a974795ade,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,65707ecf4280835587805b3c00b028f9b56bb98a0b338e57674ae8a974795ade,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,65707ecf4280835587805b3c00b028f9b56bb98a0b338e57674ae8a974795ade,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,65707ecf4280835587805b3c00b028f9b56bb98a0b338e57674ae8a974795ade,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,9a8f23d1c3422190ed82f5cc83d16234c07b0167a2b03d8fccf2bdfe5ec1bcaa,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,9a8f23d1c3422190ed82f5cc83d16234c07b0167a2b03d8fccf2bdfe5ec1bcaa,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,9a8f23d1c3422190ed82f5cc83d16234c07b0167a2b03d8fccf2bdfe5ec1bcaa,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,9a8f23d1c3422190ed82f5cc83d16234c07b0167a2b03d8fccf2bdfe5ec1bcaa,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,9a8f23d1c3422190ed82f5cc83d16234c07b0167a2b03d8fccf2bdfe5ec1bcaa,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,9a8f23d1c3422190ed82f5cc83d16234c07b0167a2b03d8fccf2bdfe5ec1bcaa,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,af9fa717533fe6caf9d36650c6b9b0a418b33cedec2107bf820299f13a063642,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,af9fa717533fe6caf9d36650c6b9b0a418b33cedec2107bf820299f13a063642,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,af9fa717533fe6caf9d36650c6b9b0a418b33cedec2107bf820299f13a063642,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,af9fa717533fe6caf9d36650c6b9b0a418b33cedec2107bf820299f13a063642,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,af9fa717533fe6caf9d36650c6b9b0a418b33cedec2107bf820299f13a063642,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,af9fa717533fe6caf9d36650c6b9b0a418b33cedec2107bf820299f13a063642,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,bd9fa56f6045a2b5d949cb801863fdfee6cc6b1a3fcc2f71d55434f2672c4da3,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,bd9fa56f6045a2b5d949cb801863fdfee6cc6b1a3fcc2f71d55434f2672c4da3,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,bd9fa56f6045a2b5d949cb801863fdfee6cc6b1a3fcc2f71d55434f2672c4da3,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,bd9fa56f6045a2b5d949cb801863fdfee6cc6b1a3fcc2f71d55434f2672c4da3,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,bd9fa56f6045a2b5d949cb801863fdfee6cc6b1a3fcc2f71d55434f2672c4da3,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,bd9fa56f6045a2b5d949cb801863fdfee6cc6b1a3fcc2f71d55434f2672c4da3,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,8972e3f16d4be1e2da753acef7971f87d73844d980de701e3b22ebceecafb484,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,11bf9fc647b5bea829872ab117fab61004289df4ca9ae11537a2c1e83eb0db14,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,11bf9fc647b5bea829872ab117fab61004289df4ca9ae11537a2c1e83eb0db14,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,11bf9fc647b5bea829872ab117fab61004289df4ca9ae11537a2c1e83eb0db14,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,11bf9fc647b5bea829872ab117fab61004289df4ca9ae11537a2c1e83eb0db14,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,11bf9fc647b5bea829872ab117fab61004289df4ca9ae11537a2c1e83eb0db14,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,11bf9fc647b5bea829872ab117fab61004289df4ca9ae11537a2c1e83eb0db14,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,7d88e4818173269829d6e5d923771d19c93eee81a9bdb8abd2f47ee277e3134a,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,7d88e4818173269829d6e5d923771d19c93eee81a9bdb8abd2f47ee277e3134a,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,7d88e4818173269829d6e5d923771d19c93eee81a9bdb8abd2f47ee277e3134a,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,7d88e4818173269829d6e5d923771d19c93eee81a9bdb8abd2f47ee277e3134a,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,QP_ACTION,fffeca8a98453c327bd6e2a5d539b98aa1b81e5792181315b518110a3007002c,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,fffeca8a98453c327bd6e2a5d539b98aa1b81e5792181315b518110a3007002c,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,fffeca8a98453c327bd6e2a5d539b98aa1b81e5792181315b518110a3007002c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,fffeca8a98453c327bd6e2a5d539b98aa1b81e5792181315b518110a3007002c,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,558bdb23e9f56ce3df6de898286c7a4ed555884e7ddaa6f7e2e532bcd8b385c5,fffeca8a98453c327bd6e2a5d539b98aa1b81e5792181315b518110a3007002c,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,fffeca8a98453c327bd6e2a5d539b98aa1b81e5792181315b518110a3007002c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,f00095e39325d73145016e4a4b62dfae4b15c827273016cb68a758394f3948aa,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,f00095e39325d73145016e4a4b62dfae4b15c827273016cb68a758394f3948aa,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,f00095e39325d73145016e4a4b62dfae4b15c827273016cb68a758394f3948aa,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,f00095e39325d73145016e4a4b62dfae4b15c827273016cb68a758394f3948aa,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,f00095e39325d73145016e4a4b62dfae4b15c827273016cb68a758394f3948aa,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,f00095e39325d73145016e4a4b62dfae4b15c827273016cb68a758394f3948aa,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,2113918ebf26f31c79be6045f10f22d9836951870d4f9739a6a18a21709f7095,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,2113918ebf26f31c79be6045f10f22d9836951870d4f9739a6a18a21709f7095,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,2113918ebf26f31c79be6045f10f22d9836951870d4f9739a6a18a21709f7095,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,2113918ebf26f31c79be6045f10f22d9836951870d4f9739a6a18a21709f7095,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,2113918ebf26f31c79be6045f10f22d9836951870d4f9739a6a18a21709f7095,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,2113918ebf26f31c79be6045f10f22d9836951870d4f9739a6a18a21709f7095,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,1ce56d9ef6329cd4bfe9513a5578e6e31972f6cb9ed56209600af4225d505788,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,1ce56d9ef6329cd4bfe9513a5578e6e31972f6cb9ed56209600af4225d505788,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,1ce56d9ef6329cd4bfe9513a5578e6e31972f6cb9ed56209600af4225d505788,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,1ce56d9ef6329cd4bfe9513a5578e6e31972f6cb9ed56209600af4225d505788,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,1ce56d9ef6329cd4bfe9513a5578e6e31972f6cb9ed56209600af4225d505788,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,1ce56d9ef6329cd4bfe9513a5578e6e31972f6cb9ed56209600af4225d505788,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,8022a3b774eb14acd34af9349e4c16470c62d329863e0ad97080613101868b19,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,8022a3b774eb14acd34af9349e4c16470c62d329863e0ad97080613101868b19,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,8022a3b774eb14acd34af9349e4c16470c62d329863e0ad97080613101868b19,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,8022a3b774eb14acd34af9349e4c16470c62d329863e0ad97080613101868b19,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,8022a3b774eb14acd34af9349e4c16470c62d329863e0ad97080613101868b19,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,8022a3b774eb14acd34af9349e4c16470c62d329863e0ad97080613101868b19,-1,NOT_APPLICABLE,0,insertedEntrySurvived
9906,25000,1,28,QP_ACTION,45089631baf8b35c56aebf9d91e9c08f50b7b1cd55c55b744ade5dc67030f86f,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
9906,25000,1,28,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,45089631baf8b35c56aebf9d91e9c08f50b7b1cd55c55b744ade5dc67030f86f,NOT_APPLICABLE,0,selectedPbest
9906,25000,1,28,PERSONAL_ARCHIVE,45089631baf8b35c56aebf9d91e9c08f50b7b1cd55c55b744ade5dc67030f86f,-1,NOT_APPLICABLE,0,insertedEntrySurvived
