outerCycle,fe,poolIndex,selectorSource,candidateFingerprint,enteredMergePool,selectedByPddr,selectedRank,pddrScore
1,7006,163,PARENT,11cd7970b998fe2e150ab6468dd4589a7a7088034064e4d04d255b8aad2b7864,true,true,80.0,13.083333333333334
1,7006,164,PARENT,4d40428291c6740696e184f593a8ac2b7bcb1b07fb4894f34d9b6b963b84abcc,true,true,87.0,15.041666666666666
1,7006,165,PARENT,061b9a701c1a3f2f8111c42d22e28ba1e9b65f36eef143b7712751832006e86a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,166,PARENT,8e5a11e99d0ad0d806abec082413cb39018348c1f1a4d67a9e01146db1c4b371,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,167,PARENT,7a6b5076e6626063bb4c28c866c9da4369907817ac7d3360ab6b47b355314017,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,168,PARENT,7cc55123cd35455cd9a5277c7cdfe1b3c624def55c35ba183bf5e960e69bb99a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,169,PARENT,334b77d8c99f153404857d2405c4339bb7df2f85e2cbd51edc80b739ef565f31,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,170,PARENT,7737d53a30d4562b9dc26c5d128f2bce5963347f4f89ae883e026242d019b112,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,171,PARENT,244611610f987e905eae023d92d27974e05c808fff47a724cc036db85debb7d8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,172,PARENT,313089cfbda79f9962e98649540dcab9e0fc6cbba38898d1239a6cd9aa197e0c,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,173,PARENT,05b7482cf6ed78af0e1488d7a424b6b15f3e6e3d67aab5fbea3609043eb24cc4,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,174,PARENT,d94f0391869afc2db45aee7053c9b9d6ee9610d77036fd153d39183742511cb6,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,175,PARENT,f9c663ec901fd85f80970b6c33e95f019a3025a87a9a683feaf14fbb3e9baee9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,176,PARENT,18a214ec6572545679d29db926636ad5fb729dd994cf235327cbdc6325ebee4b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,177,PARENT,aa0126ee98ac55c8c2d27a47c23d59e78e333df21d7040acf1344a97e60342b8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,178,PARENT,f792dbb353a102ecfaef645b35f6b8705b02ae00888e337218549c07daa64573,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,179,PARENT,7611800000c6d154968708b3229d57399290711a41dbe0b4894cef44189fa47b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,180,PARENT,9280cc60193dc5f01b1bc67b5a65622089997b92ae5192e61385350d196181de,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,181,PARENT,3174c9ae91db3af982cb47556e78ff1bc64f3e3ca3bde6757f6c63fdedb2dba4,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,182,PARENT,5f266312315ae4e28d236c44fb222e0b7806e18dc55ce0d585bd5fee62cd7b7b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,183,PARENT,313089cfbda79f9962e98649540dcab9e0fc6cbba38898d1239a6cd9aa197e0c,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,184,PARENT,7611800000c6d154968708b3229d57399290711a41dbe0b4894cef44189fa47b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,185,PARENT,334b77d8c99f153404857d2405c4339bb7df2f85e2cbd51edc80b739ef565f31,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,186,PARENT,7cc55123cd35455cd9a5277c7cdfe1b3c624def55c35ba183bf5e960e69bb99a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,187,PARENT,7a6b5076e6626063bb4c28c866c9da4369907817ac7d3360ab6b47b355314017,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,188,PARENT,4d40428291c6740696e184f593a8ac2b7bcb1b07fb4894f34d9b6b963b84abcc,true,true,88.0,15.041666666666666
1,7006,189,PARENT,11cd7970b998fe2e150ab6468dd4589a7a7088034064e4d04d255b8aad2b7864,true,true,81.0,13.083333333333334
1,7006,190,PARENT,4499ddb54f55a67748a06155bcaf07de66e4a858ea76ffcabcb75eaa2bbacfc9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,191,PARENT,6a4ef4e00460db4e58d4e07e1ee1ba0d8a6793b1ed93459867dfceee5443e5fe,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,192,PARENT,4355d7c229672853de7af342c5afe93a8b472e23165651fea510c4cff3fee931,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,193,PARENT,288170e4465f15af84387a7ef7ceae7f4165c13f8c6bf23502975d4a1f93dcd2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,194,PARENT,f9c663ec901fd85f80970b6c33e95f019a3025a87a9a683feaf14fbb3e9baee9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,195,PARENT,aa0126ee98ac55c8c2d27a47c23d59e78e333df21d7040acf1344a97e60342b8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,196,PARENT,1623acfb9b49e9c384912e4bf8276da95af7bf63f61c4d726817ae0607069070,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,197,PARENT,061b9a701c1a3f2f8111c42d22e28ba1e9b65f36eef143b7712751832006e86a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,198,PARENT,c8f93cf4478a9aa6455b85cfa131f40069e2d3b0c7e7c72fcd799edd539442bc,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,199,PARENT,18a214ec6572545679d29db926636ad5fb729dd994cf235327cbdc6325ebee4b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,200,PARENT,8e5a11e99d0ad0d806abec082413cb39018348c1f1a4d67a9e01146db1c4b371,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,201,PARENT,d94f0391869afc2db45aee7053c9b9d6ee9610d77036fd153d39183742511cb6,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,202,PARENT,d29051caa60e3df91d97937e22748e6e5456a4dbd0f498e4fe6b6f1e7ce75ca9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,203,PARENT,b15b115bdf5eefee6a6743a5554004675a1a14e08d48b72c147c357a676ec2b0,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,204,PARENT,9d1999d8c00d64fd9ae0b3e191b40fbe39e008a25ada3620165f01f585c60223,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,205,PARENT,29a99c9dec46081e52e2040b7f8c89a18d3cc509e0da02d2ca0538538aa0c2e2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,206,PARENT,9ce822e9ee3049c416d0af741c2d625ec39d2acd3ace02af3c9a9807d517079a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,207,PARENT,9280cc60193dc5f01b1bc67b5a65622089997b92ae5192e61385350d196181de,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,208,PARENT,244611610f987e905eae023d92d27974e05c808fff47a724cc036db85debb7d8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,209,PARENT,0aaa44daaee33746dfdb4506257ab69bb7719b74e34f975e97d86adee40a92fb,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,210,PARENT,05b7482cf6ed78af0e1488d7a424b6b15f3e6e3d67aab5fbea3609043eb24cc4,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,211,PARENT,de22b0ee03ccd1ce0d36c84184cd93140c23c0e3e584f0f1d1775c9e7f2a894f,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,212,PARENT,7737d53a30d4562b9dc26c5d128f2bce5963347f4f89ae883e026242d019b112,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,213,PARENT,f792dbb353a102ecfaef645b35f6b8705b02ae00888e337218549c07daa64573,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,214,PARENT,5f266312315ae4e28d236c44fb222e0b7806e18dc55ce0d585bd5fee62cd7b7b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,215,PARENT,c1cc5216113486bdb2367a626d5a006a0255a4dfde1d03d40151af44e7424761,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,216,PARENT,980f95ffa47a8fbd685682482368b40ac07274bbf83be05e6d8b57b5487abef1,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,217,PARENT,b97f69e42b64d22e7351d09ffa881bd0259289eedec6e66a6251d0312155bf23,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,218,PARENT,95f5c9c2002ed792cce704eede9f3670a6964da7b9b8b61d41b6760932447e63,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,219,PARENT,c5415494e42e1ed46ecec449322752c47b44068ead221e397e41523c493b1a75,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,220,PARENT,8ab53fd11d30aeef0c3b467e9571dd5d1cb3652be91e29be107c5b846b3e2b45,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,221,PARENT,96e959d9dee6f19625352b9ce35163950a2a24867451917fd625722d6f5baad4,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,222,PARENT,a4d8c9fba6f638e3daa115f0cdc568024ca91125aad2750e6bcc1e2a7f89ec62,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,223,PARENT,4355d7c229672853de7af342c5afe93a8b472e23165651fea510c4cff3fee931,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,224,PARENT,c8f93cf4478a9aa6455b85cfa131f40069e2d3b0c7e7c72fcd799edd539442bc,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,225,PARENT,288170e4465f15af84387a7ef7ceae7f4165c13f8c6bf23502975d4a1f93dcd2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,226,PARENT,4499ddb54f55a67748a06155bcaf07de66e4a858ea76ffcabcb75eaa2bbacfc9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,227,PARENT,7611800000c6d154968708b3229d57399290711a41dbe0b4894cef44189fa47b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,228,PARENT,1623acfb9b49e9c384912e4bf8276da95af7bf63f61c4d726817ae0607069070,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,229,PARENT,d29051caa60e3df91d97937e22748e6e5456a4dbd0f498e4fe6b6f1e7ce75ca9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,230,PARENT,0aaa44daaee33746dfdb4506257ab69bb7719b74e34f975e97d86adee40a92fb,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,231,PARENT,6a4ef4e00460db4e58d4e07e1ee1ba0d8a6793b1ed93459867dfceee5443e5fe,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,232,PARENT,313089cfbda79f9962e98649540dcab9e0fc6cbba38898d1239a6cd9aa197e0c,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,233,PARENT,334b77d8c99f153404857d2405c4339bb7df2f85e2cbd51edc80b739ef565f31,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,234,PARENT,aa0126ee98ac55c8c2d27a47c23d59e78e333df21d7040acf1344a97e60342b8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,235,PARENT,b15b115bdf5eefee6a6743a5554004675a1a14e08d48b72c147c357a676ec2b0,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,236,PARENT,f9c663ec901fd85f80970b6c33e95f019a3025a87a9a683feaf14fbb3e9baee9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,237,PARENT,9ce822e9ee3049c416d0af741c2d625ec39d2acd3ace02af3c9a9807d517079a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,238,PARENT,23b163b6acd1653617659d008c99fc12c910a68597e05d912afdf13f1abcae3e,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,239,PARENT,b97f69e42b64d22e7351d09ffa881bd0259289eedec6e66a6251d0312155bf23,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,240,PARENT,7a6b5076e6626063bb4c28c866c9da4369907817ac7d3360ab6b47b355314017,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,241,PARENT,29a99c9dec46081e52e2040b7f8c89a18d3cc509e0da02d2ca0538538aa0c2e2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,242,PARENT,c15273ca169a434852135e3fa76bd6f088628eebcc346ba5004620905d884ee5,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,243,PARENT,4d40428291c6740696e184f593a8ac2b7bcb1b07fb4894f34d9b6b963b84abcc,true,true,89.0,15.041666666666666
1,7006,244,PARENT,313089cfbda79f9962e98649540dcab9e0fc6cbba38898d1239a6cd9aa197e0c,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,245,PARENT,288170e4465f15af84387a7ef7ceae7f4165c13f8c6bf23502975d4a1f93dcd2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,246,PARENT,f9c663ec901fd85f80970b6c33e95f019a3025a87a9a683feaf14fbb3e9baee9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,247,PARENT,9280cc60193dc5f01b1bc67b5a65622089997b92ae5192e61385350d196181de,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,248,PARENT,061b9a701c1a3f2f8111c42d22e28ba1e9b65f36eef143b7712751832006e86a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,249,PARENT,9d1999d8c00d64fd9ae0b3e191b40fbe39e008a25ada3620165f01f585c60223,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,250,PARENT,d94f0391869afc2db45aee7053c9b9d6ee9610d77036fd153d39183742511cb6,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,251,PARENT,de22b0ee03ccd1ce0d36c84184cd93140c23c0e3e584f0f1d1775c9e7f2a894f,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,252,PARENT,6a4ef4e00460db4e58d4e07e1ee1ba0d8a6793b1ed93459867dfceee5443e5fe,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,253,PARENT,11cd7970b998fe2e150ab6468dd4589a7a7088034064e4d04d255b8aad2b7864,true,true,82.0,13.083333333333334
1,7006,254,PARENT,7611800000c6d154968708b3229d57399290711a41dbe0b4894cef44189fa47b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,255,PARENT,b15b115bdf5eefee6a6743a5554004675a1a14e08d48b72c147c357a676ec2b0,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,256,PARENT,29a99c9dec46081e52e2040b7f8c89a18d3cc509e0da02d2ca0538538aa0c2e2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,257,PARENT,18a214ec6572545679d29db926636ad5fb729dd994cf235327cbdc6325ebee4b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,258,PARENT,7cc55123cd35455cd9a5277c7cdfe1b3c624def55c35ba183bf5e960e69bb99a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,259,PARENT,c737321a31b1d15890668a1dee974ed98048f9c3e044ca9e976f5a0b582438fd,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,260,PARENT,05b7482cf6ed78af0e1488d7a424b6b15f3e6e3d67aab5fbea3609043eb24cc4,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,261,PARENT,8e5a11e99d0ad0d806abec082413cb39018348c1f1a4d67a9e01146db1c4b371,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
1,7006,262,PARENT,9ce822e9ee3049c416d0af741c2d625ec39d2acd3ace02af3c9a9807d517079a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,1,GLOBAL_OFFSPRING,0a68668dc94e7a74fe8559cc1ac956668eef6bfbe6122b30c8c77656d472c90b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,2,GLOBAL_OFFSPRING,5d5a2cab2365913b71d09b3280971be3ca7e014fc5d73eb946495769a4542494,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,3,GLOBAL_OFFSPRING,7083f9d156876ee96419ed3cc04092851d94435f0e08b402ebac739ed7535450,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,4,GLOBAL_OFFSPRING,2587f79fb5602a228747bcead3eabb368ce3aa0011f16bd833e5b39e55e50208,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,5,GLOBAL_OFFSPRING,e42b66f52b77f0f7c54292361d91becd4051c228509a97b3b81181e3a0b8133d,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,6,GLOBAL_OFFSPRING,3b31319e54ce9586b038d4b45080de8cacebd4c867b4b4715c66452a305f0de8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,7,GLOBAL_OFFSPRING,8589b9e0e7dbb3f3b2eacda02579fb71500887026677abb134da28d3f714d822,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,8,GLOBAL_OFFSPRING,9258af7e94ea34a397dca78f7fce8796d73408f18699468398459d4152235064,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,9,GLOBAL_OFFSPRING,c9bd5035ee9c3e84fdda621a0f0f778fd62c6fe7ba457da48595998e91e5f8a4,true,true,2.0,0.011627906976744186
2,15258,10,GLOBAL_OFFSPRING,cad946577364fdde94754f678ca6d18bc87e32e72cf6b7e42cff6c50a9c8617b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,11,GLOBAL_OFFSPRING,e2b090fcc8bf5d5134acd9a5641f408a06f2d74161116249df9da0092ae0877e,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,12,GLOBAL_OFFSPRING,17546c7cd58c1261455b2e7c88a813cab4fff71867333c78ead61886c76fb6c6,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,13,GLOBAL_OFFSPRING,dd4abdb2ed099a96cc6ed9d3034512edccb3e209683098e798f89f7029791fd8,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,14,GLOBAL_OFFSPRING,3958489b9653a6608b55bef597d3365049bbab569a0fc99e4736a55419133c3c,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,15,GLOBAL_OFFSPRING,c9ce98eb13dc35ceababeccc1243a98dad411911fb6700cbc5f6f17c49943d65,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,16,GLOBAL_OFFSPRING,049a40c72bf5c4626d3b9519259e13c9a98f165c887b27f7bf174cf23baabcd2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,17,GLOBAL_OFFSPRING,73349ce3d4eb79e8befbbabfd27ad770d8962bb4ba850421f5f3b77ef8387e9f,true,true,4.0,0.013888888888888888
2,15258,18,GLOBAL_OFFSPRING,e5e151da5157afb220da96e751d9cd1d124f23adf29a1c63a7f1552d43d169c4,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,19,GLOBAL_OFFSPRING,7591557575723b57ab16f192ea3563d4d1323bd5002c5ef297f038c7465bee4d,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,20,GLOBAL_OFFSPRING,1819abc736c0a3cbad67e910fa0d8d2f09798eef8787ecd476dfac550dd94e28,true,true,91.0,6.0285714285714285
2,15258,21,GLOBAL_OFFSPRING,072eb2b501d86922ff3b688fae754cf7d3ab1c3ef87748e2be3c94ec32bce4e0,true,true,3.0,0.013157894736842105
2,15258,22,GLOBAL_OFFSPRING,cb1f10fd8456984f364de94f297c8843403430dcf12ec9e8e531137d55906c2a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,23,GLOBAL_OFFSPRING,9b6f83bdbf0c88d601ea74d0b760390135294da6c968562c1dc6bdec64dbff37,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,24,GLOBAL_OFFSPRING,8e1144961c4adf19c0127bae96a5dc9a0e92c5de8e402804790803767935aa16,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,25,GLOBAL_OFFSPRING,df2ea00eea1e23abba4501d7b8313bb9f297d16d75f1136fcf6e0bec0dec1aeb,true,true,61.0,2.0625
2,15258,26,GLOBAL_OFFSPRING,8a7ec1a258d486c031d88653bb68a7a766fa5094a8fd241000d5cd980c81cbef,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,27,GLOBAL_OFFSPRING,3511258ad747e4451c2f4da139f72e98c974458a8205944bb586e4722f1a2cc2,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,28,GLOBAL_OFFSPRING,0f41841c89189d82272ad4b3a296467c1c56d9e2c19a3b1b1caa8c3bf5e5258a,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,29,GLOBAL_OFFSPRING,2b398fc4f79eba9f30a00be74b8b9dc3ca2cd7289d51036a125094d7a53b1012,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,30,GLOBAL_OFFSPRING,9d17d3579d963eb7752ed084e70bb46031ac50be624c4957a3973f4aa1756d0d,true,true,12.0,0.015873015873015872
2,15258,31,GLOBAL_OFFSPRING,48cf485470357c1f39e0a41064baa61454fa93175c4b3377793616fb6d29ac4b,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,32,GLOBAL_OFFSPRING,aec56df2a6d897e5c7adc4c6b542358971b6cc196a2761674270cfe37500ef17,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,33,GLOBAL_OFFSPRING,6b326ebfd815b527e6ee4de2902a157cd8be77e53c0fc8111dd507f27effa81f,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,34,GLOBAL_OFFSPRING,48ae7be4bb48a88596d2e28f2722bcfced492aa5da1afecb5c036d6b2dc7e6b5,true,true,73.0,4.045454545454546
2,15258,35,GLOBAL_OFFSPRING,3fb91acefdee4adce23c593e666fa1a59b802e083278c9efde8b59d8b94987a0,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,36,GLOBAL_OFFSPRING,86c150c96775d4f00f74c9217314c40445ff4a97671410bd5dae6b3c4d9189fd,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,37,GLOBAL_OFFSPRING,a19c7875321b3ada3d6b84f1c5ceedfe674e7db9ff4db2a55857d423d74b4a95,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,38,GLOBAL_OFFSPRING,c0e50d43a7e5e94c95be85524bfb417b7b8b7d592c6cabda7bf9a477b84db4bf,true,true,56.0,2.0256410256410255
2,15258,39,GLOBAL_OFFSPRING,e84b282a920cef6b066268c7304d4256211d3b7e9f028e98a74d0ac7fbf40201,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,40,GLOBAL_OFFSPRING,9f1874581ce182e73b4e83bb2a856fdb537ec09caf91f5724e30cc18da247c05,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,41,GLOBAL_OFFSPRING,f36b08acd933d6907534d5a0e4d035861c5afff63c925f608955a7d51714ef20,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,42,GLOBAL_OFFSPRING,b8579bc6656b5574096fdc6fd742018b1b744bd8691414c6035635d5ed4df110,true,true,85.0,5.043478260869565
2,15258,43,GLOBAL_OFFSPRING,776535a7c7907b1ebf598bced078b59b60b95335ed48c56b1a088a186414d760,true,true,9.0,0.014705882352941176
2,15258,44,GLOBAL_OFFSPRING,3f6320d6c7ae257be7fc115fde9b17ff0e0698fdcd21cce78576d995e056070e,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,45,GLOBAL_OFFSPRING,9ad9996a051d61fcd6bdd8d9dc97fd1f7503d3b48e1a132e15be09bfef11d987,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,46,GLOBAL_OFFSPRING,dd1e9a1c88d88b251dbb0b3b150735e3760290393197dde62afe9ce8176645de,true,true,6.0,0.014084507042253521
2,15258,47,GLOBAL_OFFSPRING,08a20293eca4e0e458dadc25499bab4ed300b61be93c0b257f40a146e00279be,true,true,38.0,1.02
2,15258,48,GLOBAL_OFFSPRING,bf94aa4850651f5ab0a0fac5d8c3d0f784216e3115076bd7854f1227f4e259c8,true,true,27.0,1.0125
2,15258,49,GLOBAL_OFFSPRING,90e25f06dc63a1c2b5bde7b9d27fc40bb08f904f5bf599402186e7fcf77fa9b9,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,50,GLOBAL_OFFSPRING,21d5006fa1ffd13c46a92af908ac6b5675c3ffb525c3448185b8f56728be0389,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,51,GLOBAL_OFFSPRING,cb03d6bcc519eb5e86f8b1ac498ed2b9a001dab53c5138f6462d96fb1c5e3124,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,52,GLOBAL_OFFSPRING,9d422f79b79fa8b9af5368d0860cbddc30d989e6841bfbe19c97f305fe73ac57,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,53,GLOBAL_OFFSPRING,41912119c638c1561e97427b95443f914a5ad195ca1784aa72f69bd723bc7232,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,54,GLOBAL_OFFSPRING,7e5fb456b6a6ce87eb7344ca8c398234fbebaeba012161c77b6b28bc9ef8be00,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,55,GLOBAL_OFFSPRING,971529e3422a19c25481f90d09c5c5e38ea7406581ee6c38ede2da6d87d7d0aa,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,56,GLOBAL_OFFSPRING,aa8e7b982d1e7c8b7bbb24ce77debf3f6c85a9284db2759d22a55de45df6f521,true,false,-1.0,NOT_EXPORTED_AT_POOL_LEVEL
2,15258,57,GLOBAL_OFFSPRING,ffe1c1211b0a6d59a5ce6dce797901848d9f9f7c758d8f40db4d0d6664a7b218,true,true,23.0,0.04
